device_id,connection_date,connection_time
549,2/7/2023,08:15:06
856,2/9/2023,00:21:28
622,1/9/2023,05:12:14
168,3/19/2023,12:24:33
70,3/6/2023,11:58:20
366,3/15/2023,10:10:22
817,3/29/2023,22:50:37
762,1/10/2023,10:54:36
192,1/17/2023,14:42:11
946,2/8/2023,05:38:58
791,1/14/2023,00:16:45
663,1/1/2023,23:27:32
307,1/16/2023,07:19:58
667,2/25/2023,02:00:50
313,3/25/2023,00:48:36
794,1/28/2023,05:00:19
843,1/23/2023,03:41:07
163,2/3/2023,16:12:27
412,3/31/2023,12:43:01
438,1/11/2023,05:44:58
779,2/9/2023,15:10:10
46,1/16/2023,14:27:38
463,2/28/2023,07:34:25
357,2/3/2023,12:18:02
147,2/21/2023,00:37:04
308,3/5/2023,06:21:36
660,2/4/2023,07:46:43
254,1/29/2023,18:54:18
282,2/18/2023,09:05:32
227,3/29/2023,09:42:02
361,1/31/2023,19:27:45
777,1/19/2023,17:11:10
4,3/25/2023,02:55:22
736,3/11/2023,19:32:15
206,3/18/2023,12:13:17
849,2/21/2023,07:44:04
769,2/9/2023,13:04:00
568,1/27/2023,16:31:21
426,3/5/2023,06:13:26
486,2/11/2023,04:57:47
637,1/17/2023,12:07:59
835,3/11/2023,01:31:40
329,3/22/2023,14:58:23
622,2/15/2023,04:58:22
44,3/6/2023,22:35:41
203,1/31/2023,16:31:30
805,3/9/2023,03:33:34
683,2/8/2023,10:26:05
630,2/26/2023,13:52:17
454,2/21/2023,17:59:49
3,3/22/2023,16:26:21
678,2/7/2023,01:46:17
114,1/18/2023,20:12:36
627,3/28/2023,06:59:36
933,2/26/2023,14:56:13
466,3/11/2023,07:36:04
816,1/7/2023,15:32:47
209,1/12/2023,04:28:42
800,1/30/2023,12:54:27
789,3/16/2023,03:13:46
641,2/23/2023,09:51:25
610,2/26/2023,06:25:51
560,3/13/2023,23:01:10
881,3/27/2023,15:12:03
77,2/9/2023,07:31:16
779,1/11/2023,22:19:23
605,2/5/2023,14:12:15
564,3/21/2023,11:02:20
48,3/3/2023,22:32:55
137,2/28/2023,07:27:17
608,1/12/2023,19:58:12
472,1/28/2023,22:28:08
709,2/19/2023,20:37:12
740,2/15/2023,07:32:02
980,2/10/2023,23:15:14
421,1/23/2023,13:48:28
859,2/14/2023,01:08:00
28,3/13/2023,08:02:25
449,2/9/2023,20:40:36
713,1/5/2023,11:05:48
1,1/13/2023,12:21:34
221,3/24/2023,09:32:05
305,2/27/2023,08:55:53
837,2/1/2023,19:51:41
957,1/18/2023,17:44:57
84,1/5/2023,11:14:50
719,2/13/2023,00:15:11
595,2/2/2023,06:06:51
937,3/2/2023,21:10:03
491,1/14/2023,09:26:18
892,3/26/2023,19:07:02
617,1/31/2023,09:44:21
26,2/6/2023,09:08:57
956,2/11/2023,02:07:09
327,3/2/2023,05:18:39
183,1/12/2023,22:18:30
849,1/20/2023,10:12:56
138,1/14/2023,01:51:08
430,3/5/2023,20:25:46
661,2/28/2023,02:08:03
461,2/24/2023,19:39:44
309,3/11/2023,02:21:21
183,3/2/2023,02:12:46
633,2/11/2023,11:34:22
512,2/3/2023,13:53:10
106,3/22/2023,06:57:02
142,3/23/2023,19:15:01
467,1/5/2023,17:54:41
610,3/25/2023,11:03:04
61,2/25/2023,21:39:51
784,3/8/2023,00:33:05
246,2/5/2023,11:32:36
770,3/11/2023,23:50:38
367,1/3/2023,01:21:39
794,2/24/2023,18:28:42
583,2/11/2023,01:06:13
569,3/23/2023,01:57:09
520,1/20/2023,11:26:43
488,2/5/2023,23:13:19
493,2/21/2023,13:52:28
220,3/9/2023,16:06:03
741,1/5/2023,05:16:04
248,2/27/2023,01:59:02
758,2/10/2023,06:25:16
425,1/4/2023,15:16:09
95,1/2/2023,13:52:54
876,3/14/2023,10:13:35
205,2/24/2023,01:41:43
8,1/18/2023,22:44:49
284,1/31/2023,17:24:44
583,2/3/2023,06:09:55
528,1/22/2023,03:05:46
96,2/17/2023,21:56:18
658,1/29/2023,11:07:38
39,3/6/2023,22:21:00
78,3/30/2023,01:19:28
702,3/19/2023,20:30:37
159,3/8/2023,17:26:36
665,3/25/2023,09:57:47
602,3/23/2023,03:25:57
270,2/9/2023,17:34:42
680,1/12/2023,15:00:08
929,1/18/2023,01:17:41
795,2/21/2023,20:48:22
886,2/9/2023,15:12:46
229,1/3/2023,03:05:52
728,2/1/2023,06:58:43
584,1/26/2023,12:34:35
166,3/30/2023,11:55:06
226,1/12/2023,03:00:19
100,3/30/2023,05:19:31
423,2/22/2023,18:15:06
270,2/17/2023,03:39:02
316,3/29/2023,15:31:48
594,2/19/2023,22:20:24
555,2/25/2023,04:12:45
369,3/5/2023,03:47:01
278,3/8/2023,01:23:23
551,3/20/2023,10:11:18
522,3/19/2023,21:10:08
468,1/1/2023,18:30:29
289,1/16/2023,04:11:12
708,1/5/2023,13:34:36
722,3/10/2023,20:35:02
338,3/15/2023,17:35:31
738,1/10/2023,23:19:01
139,3/24/2023,22:18:34
399,1/20/2023,09:49:47
796,2/11/2023,11:30:30
439,4/1/2023,11:21:05
92,2/27/2023,18:20:39
915,3/25/2023,03:55:10
294,3/27/2023,14:10:02
757,1/24/2023,20:10:54
979,2/4/2023,14:29:46
994,2/17/2023,13:18:43
95,1/1/2023,20:29:28
244,2/6/2023,08:38:13
269,3/28/2023,19:08:12
209,2/23/2023,10:57:44
150,3/30/2023,17:09:32
357,1/20/2023,08:49:01
217,2/4/2023,15:47:51
516,2/17/2023,14:05:58
646,3/22/2023,07:22:42
843,2/22/2023,09:53:23
135,3/29/2023,16:06:53
387,2/18/2023,03:15:36
630,1/21/2023,00:09:24
477,1/2/2023,05:57:01
565,3/31/2023,20:20:21
583,1/12/2023,19:54:44
940,2/1/2023,21:40:08
553,1/17/2023,21:59:30
650,1/22/2023,12:45:25
989,2/17/2023,13:46:23
464,2/8/2023,18:38:21
531,2/9/2023,13:08:03
238,1/18/2023,23:31:39
803,3/19/2023,23:10:00
45,2/13/2023,23:18:00
264,3/2/2023,01:59:16
867,2/26/2023,22:10:21
530,1/26/2023,20:16:31
306,2/9/2023,11:34:34
279,3/22/2023,07:29:58
302,3/29/2023,19:20:51
40,2/2/2023,03:41:57
378,2/28/2023,02:40:08
256,1/9/2023,12:19:57
820,2/28/2023,02:08:59
69,3/14/2023,05:20:39
816,2/28/2023,12:55:15
764,1/30/2023,18:16:01
729,1/2/2023,02:21:06
143,1/8/2023,17:03:15
478,1/21/2023,07:11:59
885,2/28/2023,16:05:27
372,3/14/2023,08:48:40
684,3/29/2023,16:09:12
860,1/23/2023,07:55:58
501,3/25/2023,07:26:07
605,1/29/2023,01:08:24
245,1/12/2023,16:10:14
105,3/2/2023,11:15:21
943,1/5/2023,19:31:12
561,1/27/2023,14:08:35
742,1/19/2023,11:58:13
724,3/11/2023,06:37:12
542,3/7/2023,05:26:30
702,1/25/2023,19:59:56
562,2/9/2023,00:03:55
969,1/22/2023,11:44:08
476,1/19/2023,09:45:34
879,1/29/2023,00:33:53
929,2/16/2023,08:53:55
27,3/25/2023,16:23:53
413,1/6/2023,13:23:26
320,3/21/2023,03:30:55
689,1/24/2023,04:22:01
501,1/6/2023,20:47:58
377,3/15/2023,13:14:57
411,2/6/2023,00:13:01
411,3/12/2023,23:00:41
109,3/10/2023,07:39:58
84,1/1/2023,05:06:15
167,1/30/2023,01:48:41
247,3/17/2023,04:19:24
377,3/21/2023,00:37:04
74,1/21/2023,04:32:40
710,3/27/2023,21:14:32
671,2/19/2023,06:39:15
759,2/21/2023,10:06:07
175,3/21/2023,05:10:42
610,2/4/2023,10:17:23
806,1/8/2023,01:34:02
441,3/16/2023,23:15:28
644,3/28/2023,04:52:06
996,1/16/2023,00:08:18
774,2/13/2023,23:08:25
235,3/8/2023,06:59:01
540,2/3/2023,21:27:10
822,1/20/2023,08:19:55
171,1/14/2023,08:30:47
719,3/29/2023,04:17:46
896,3/17/2023,22:28:58
960,1/10/2023,10:38:20
165,1/29/2023,11:22:26
72,3/29/2023,16:59:11
917,1/23/2023,02:03:04
29,2/10/2023,14:03:41
600,2/24/2023,03:09:25
170,1/9/2023,14:34:21
75,3/24/2023,20:55:32
790,1/14/2023,02:28:32
928,3/18/2023,15:11:25
528,2/8/2023,08:18:13
982,2/23/2023,23:09:21
332,1/31/2023,13:35:00
859,1/25/2023,17:37:47
356,1/10/2023,10:15:44
51,2/25/2023,05:32:35
994,3/12/2023,05:03:57
277,1/10/2023,09:33:54
52,1/11/2023,07:32:06
725,3/3/2023,11:25:02
606,2/10/2023,00:49:26
119,1/20/2023,11:58:26
829,3/14/2023,15:10:57
626,2/2/2023,15:02:31
91,1/11/2023,03:12:59
147,1/3/2023,22:40:06
371,1/22/2023,03:27:27
243,2/12/2023,13:57:08
466,3/8/2023,01:21:14
229,3/23/2023,14:32:41
553,2/7/2023,19:36:14
596,2/19/2023,22:45:41
254,3/20/2023,04:59:15
561,3/29/2023,23:38:21
728,1/11/2023,00:34:37
433,2/15/2023,10:33:12
974,3/20/2023,18:33:48
531,2/1/2023,07:42:43
942,3/13/2023,22:26:23
487,3/5/2023,06:23:07
161,2/16/2023,13:12:07
754,2/21/2023,20:21:58
756,1/3/2023,10:54:48
773,2/11/2023,13:15:19
675,3/30/2023,11:41:23
129,2/27/2023,11:00:04
991,1/18/2023,18:12:39
869,1/23/2023,03:02:50
123,2/8/2023,19:55:55
407,2/2/2023,23:15:25
122,2/15/2023,08:24:42
178,3/29/2023,20:00:24
393,3/30/2023,03:45:51
868,1/1/2023,07:53:21
388,1/31/2023,01:55:33
969,1/19/2023,15:07:15
83,1/19/2023,01:34:13
672,3/23/2023,15:39:25
202,3/19/2023,05:02:42
147,3/1/2023,22:23:59
966,1/27/2023,10:58:57
158,3/3/2023,13:58:23
791,2/8/2023,07:20:18
806,2/4/2023,19:21:11
224,1/24/2023,11:39:06
440,3/3/2023,11:55:57
711,1/26/2023,05:20:01
709,1/28/2023,00:27:28
304,2/25/2023,06:49:07
157,3/4/2023,22:01:27
575,1/21/2023,06:17:06
94,3/16/2023,01:10:11
452,3/7/2023,16:24:26
515,1/19/2023,18:40:45
859,3/26/2023,13:31:18
869,3/1/2023,12:12:43
672,1/6/2023,01:59:40
338,1/16/2023,17:06:01
712,2/15/2023,23:29:17
917,1/9/2023,05:46:12
733,1/30/2023,07:07:43
977,2/18/2023,20:46:23
4,1/30/2023,20:05:25
677,1/21/2023,06:29:32
918,3/4/2023,01:46:47
145,3/12/2023,22:48:43
659,1/16/2023,00:59:32
985,1/21/2023,21:44:49
197,1/23/2023,08:10:15
553,3/30/2023,06:01:57
844,3/17/2023,06:30:29
278,3/16/2023,01:35:58
246,2/18/2023,00:44:07
799,2/13/2023,13:16:44
496,3/25/2023,16:27:09
883,3/26/2023,08:45:08
652,3/29/2023,07:40:44
517,3/9/2023,21:08:20
886,2/7/2023,20:16:59
81,2/28/2023,10:43:49
47,1/3/2023,20:23:11
817,3/21/2023,07:24:30
669,3/23/2023,00:57:43
408,1/4/2023,16:56:59
692,2/26/2023,05:59:29
818,1/22/2023,07:32:53
972,1/26/2023,02:05:18
77,3/29/2023,06:18:59
406,3/2/2023,12:01:15
213,1/28/2023,00:51:51
711,2/18/2023,04:24:51
598,2/18/2023,17:47:57
646,1/18/2023,10:09:59
302,1/5/2023,22:35:41
773,1/22/2023,18:04:02
102,2/2/2023,23:51:37
430,2/2/2023,10:42:46
412,2/1/2023,00:56:34
842,1/26/2023,02:19:02
648,1/2/2023,00:23:38
932,1/27/2023,11:32:32
108,2/2/2023,07:57:01
874,2/24/2023,08:31:06
841,2/5/2023,16:13:09
271,3/28/2023,23:10:07
432,3/17/2023,20:44:11
689,3/31/2023,08:22:39
24,1/8/2023,11:10:14
151,3/23/2023,14:34:24
66,3/6/2023,18:19:20
433,2/25/2023,01:19:35
369,3/19/2023,06:24:38
670,1/7/2023,04:07:45
977,3/3/2023,15:29:05
5,2/24/2023,20:13:23
82,3/26/2023,03:19:56
585,1/5/2023,07:46:29
768,1/29/2023,21:33:17
483,1/17/2023,17:40:15
488,2/22/2023,01:08:02
439,3/17/2023,07:14:40
670,1/31/2023,00:14:36
302,1/25/2023,02:58:56
15,3/9/2023,14:03:31
71,3/16/2023,08:48:39
341,2/12/2023,06:20:40
282,3/18/2023,09:53:45
602,3/13/2023,23:27:54
878,1/19/2023,07:15:43
980,3/27/2023,22:29:08
993,1/8/2023,07:29:08
506,2/17/2023,12:21:33
830,3/1/2023,15:46:56
47,2/7/2023,17:09:02
18,1/31/2023,08:06:44
632,2/13/2023,06:58:02
47,3/9/2023,03:09:57
815,3/23/2023,05:41:03
808,2/3/2023,00:00:01
176,2/20/2023,19:58:05
136,2/9/2023,10:04:36
514,1/10/2023,03:13:46
134,2/25/2023,18:42:14
56,3/21/2023,16:04:39
687,1/17/2023,01:11:57
206,2/12/2023,08:58:01
689,2/9/2023,21:55:22
610,2/27/2023,05:07:02
847,3/23/2023,02:08:40
668,3/31/2023,21:39:52
340,1/20/2023,08:57:31
429,4/1/2023,13:06:12
367,3/20/2023,07:00:58
267,3/13/2023,09:38:00
258,3/19/2023,16:46:10
26,1/30/2023,18:48:55
541,1/1/2023,13:30:29
964,2/10/2023,19:45:43
518,2/28/2023,09:07:50
339,1/28/2023,05:49:23
643,1/28/2023,17:23:41
92,2/19/2023,03:37:25
838,3/10/2023,11:57:07
959,3/26/2023,06:12:12
356,2/23/2023,07:01:55
434,2/10/2023,11:31:54
295,3/19/2023,08:23:38
621,2/24/2023,17:20:50
176,2/27/2023,00:11:23
457,3/21/2023,14:10:19
621,2/17/2023,21:23:39
782,2/10/2023,01:07:30
977,1/16/2023,05:58:41
729,2/13/2023,05:38:29
467,1/20/2023,03:23:53
287,2/23/2023,01:45:46
447,1/11/2023,10:59:10
47,2/18/2023,06:35:11
192,3/19/2023,13:06:10
598,1/15/2023,01:37:32
998,3/12/2023,21:41:19
316,1/22/2023,00:34:10
559,3/18/2023,01:29:50
284,1/23/2023,00:34:17
107,2/20/2023,05:17:32
378,3/31/2023,02:19:57
305,3/4/2023,13:02:27
530,3/17/2023,13:46:19
26,2/15/2023,21:57:57
256,1/13/2023,12:05:28
144,1/8/2023,14:52:02
159,1/4/2023,21:24:40
567,2/24/2023,01:56:08
706,3/19/2023,01:13:42
141,3/20/2023,04:52:30
232,3/19/2023,03:49:56
231,2/12/2023,00:37:11
329,1/9/2023,03:36:17
953,3/3/2023,03:13:46
556,1/3/2023,18:32:09
290,2/17/2023,06:25:01
664,3/7/2023,03:33:09
692,3/9/2023,22:20:53
886,2/20/2023,02:03:31
36,1/17/2023,09:02:28
666,3/7/2023,00:09:54
259,1/7/2023,20:20:02
522,3/21/2023,06:48:02
821,2/17/2023,17:29:18
777,1/3/2023,09:30:36
399,1/7/2023,13:39:34
137,3/20/2023,21:35:31
523,3/11/2023,20:10:27
717,2/16/2023,11:22:49
588,1/11/2023,04:15:27
167,1/9/2023,12:46:20
72,3/14/2023,04:44:47
626,2/2/2023,02:12:14
263,1/7/2023,01:22:21
519,2/28/2023,22:04:09
142,2/25/2023,23:11:13
620,2/15/2023,06:17:17
490,2/11/2023,22:04:40
118,2/15/2023,18:11:25
497,2/4/2023,06:48:06
551,2/17/2023,08:10:36
158,3/9/2023,21:05:06
438,3/22/2023,02:10:16
532,3/8/2023,04:57:14
533,2/19/2023,12:09:02
678,1/26/2023,13:05:30
254,2/17/2023,05:01:44
237,2/5/2023,14:54:23
324,1/4/2023,15:04:54
101,2/5/2023,05:46:30
957,1/24/2023,06:52:18
249,2/5/2023,01:21:58
954,1/31/2023,11:20:29
829,3/1/2023,14:29:30
754,2/4/2023,03:31:49
784,1/27/2023,20:49:05
391,3/6/2023,15:58:36
939,3/26/2023,07:34:35
215,1/14/2023,16:41:59
445,1/18/2023,04:52:38
812,1/12/2023,11:30:53
827,1/11/2023,14:26:39
993,3/2/2023,12:37:01
164,3/17/2023,23:20:58
516,3/10/2023,20:33:37
552,2/15/2023,08:59:24
585,2/10/2023,00:57:08
331,3/31/2023,01:36:18
417,1/8/2023,06:07:23
834,1/28/2023,18:14:52
289,2/25/2023,11:54:42
819,1/31/2023,17:27:37
843,1/7/2023,19:43:50
952,3/6/2023,14:34:17
83,1/31/2023,08:25:44
54,1/19/2023,20:45:02
801,3/7/2023,04:03:33
902,3/9/2023,12:58:59
492,2/4/2023,04:11:07
521,2/27/2023,23:17:55
746,1/5/2023,13:57:36
77,1/23/2023,21:25:04
926,2/11/2023,09:38:54
587,1/25/2023,12:03:10
480,2/4/2023,22:11:01
265,1/28/2023,02:06:14
791,2/13/2023,03:27:29
289,2/16/2023,05:32:16
72,3/2/2023,09:30:25
691,2/26/2023,01:20:04
916,3/4/2023,00:40:31
140,1/6/2023,14:37:37
515,1/21/2023,12:58:29
315,3/19/2023,19:13:31
449,1/11/2023,04:27:41
629,1/28/2023,18:51:33
628,2/12/2023,02:56:23
727,3/2/2023,08:57:06
473,1/3/2023,07:58:13
566,3/28/2023,23:39:21
496,2/15/2023,11:46:17
806,3/26/2023,04:30:34
116,3/4/2023,13:29:53
54,2/7/2023,05:07:02
579,1/16/2023,22:27:15
619,2/7/2023,17:41:48
89,2/14/2023,21:33:55
228,2/28/2023,12:56:04
59,3/19/2023,14:20:07
29,3/7/2023,13:58:00
496,2/27/2023,07:07:03
781,3/10/2023,12:21:03
928,1/6/2023,12:24:15
307,3/18/2023,21:35:44
209,1/24/2023,01:57:06
693,1/18/2023,15:15:17
586,3/18/2023,14:11:36
607,2/27/2023,06:20:21
481,1/15/2023,10:59:45
535,3/1/2023,08:06:37
460,1/5/2023,23:34:38
771,3/7/2023,16:46:14
645,2/27/2023,13:13:01
805,3/2/2023,08:38:29
217,1/24/2023,23:32:43
207,1/9/2023,12:48:41
71,2/2/2023,19:38:48
245,1/4/2023,20:02:31
457,2/5/2023,15:32:38
30,1/2/2023,20:51:51
326,3/16/2023,20:39:43
655,1/30/2023,09:15:32
247,2/9/2023,03:52:44
136,1/14/2023,17:00:27
981,2/13/2023,19:22:31
108,3/7/2023,13:25:42
761,1/17/2023,17:11:40
163,1/20/2023,18:45:16
612,1/16/2023,19:51:42
652,3/30/2023,06:29:05
111,3/20/2023,16:46:07
917,1/18/2023,03:33:48
446,1/22/2023,23:55:27
825,1/31/2023,17:41:04
922,3/10/2023,18:29:23
993,2/20/2023,21:03:04
805,1/19/2023,02:31:30
927,3/8/2023,20:00:01
189,1/11/2023,06:16:14
479,1/10/2023,15:55:35
43,2/19/2023,14:28:33
388,3/26/2023,12:30:20
889,1/11/2023,17:28:39
708,1/31/2023,04:21:24
369,2/27/2023,05:18:46
420,1/31/2023,06:23:46
241,2/14/2023,18:34:11
486,2/13/2023,20:24:36
623,3/4/2023,05:00:27
896,1/21/2023,14:05:06
364,1/18/2023,09:38:25
396,1/16/2023,02:41:19
100,2/2/2023,14:54:10
229,1/13/2023,18:14:19
112,1/29/2023,03:42:49
917,2/26/2023,17:57:57
19,1/18/2023,20:17:51
830,2/22/2023,14:59:29
435,1/12/2023,14:44:11
617,1/17/2023,03:49:13
858,1/26/2023,01:13:58
996,3/10/2023,10:21:31
461,1/7/2023,14:16:02
606,1/25/2023,03:07:29
759,1/18/2023,06:07:37
240,3/29/2023,21:00:52
104,3/26/2023,23:43:06
189,3/19/2023,06:06:34
213,2/14/2023,08:09:56
754,2/5/2023,21:11:05
592,1/8/2023,03:10:55
506,2/27/2023,14:11:53
970,2/16/2023,13:06:32
203,3/15/2023,01:36:51
634,3/26/2023,03:29:43
434,2/19/2023,23:41:38
71,3/24/2023,00:03:01
396,1/9/2023,16:44:33
342,3/31/2023,22:39:54
176,1/27/2023,03:10:17
864,1/18/2023,21:48:17
83,2/18/2023,18:31:07
919,2/15/2023,19:39:17
24,4/1/2023,02:31:39
956,3/5/2023,14:21:10
544,2/16/2023,09:19:43
386,3/1/2023,14:46:39
295,1/24/2023,13:05:34
353,1/30/2023,06:01:00
803,2/5/2023,02:18:07
563,1/17/2023,06:23:59
581,1/3/2023,16:42:14
222,1/9/2023,14:32:23
985,3/18/2023,12:31:42
497,3/30/2023,17:04:28
834,3/26/2023,07:04:22
940,1/16/2023,12:52:51
3,1/2/2023,20:31:32
470,3/4/2023,11:22:24
780,2/27/2023,00:13:43
187,2/2/2023,06:33:45
10,3/12/2023,01:36:45
168,1/7/2023,23:28:11
102,3/7/2023,10:28:04
75,3/29/2023,12:03:11
164,2/24/2023,03:45:19
133,1/30/2023,02:31:10
406,3/23/2023,03:47:23
946,2/3/2023,02:43:43
782,1/31/2023,12:24:13
170,3/2/2023,01:02:15
445,3/1/2023,17:13:52
318,1/22/2023,11:59:54
728,1/6/2023,23:56:02
241,3/25/2023,20:02:27
890,3/6/2023,15:07:22
127,3/3/2023,00:08:33
982,2/13/2023,08:26:15
735,2/25/2023,00:34:15
709,1/12/2023,04:58:23
491,3/6/2023,03:39:22
376,3/22/2023,06:14:54
409,3/5/2023,16:21:19
863,3/12/2023,15:38:45
107,2/24/2023,22:59:46
744,1/16/2023,04:01:50
841,1/23/2023,17:52:04
583,3/30/2023,23:24:12
665,2/4/2023,21:39:47
88,1/17/2023,12:45:34
347,1/22/2023,19:12:25
982,3/2/2023,14:57:26
855,1/8/2023,15:57:20
875,1/17/2023,06:57:51
400,3/5/2023,14:43:51
882,1/23/2023,17:47:59
129,1/6/2023,10:23:44
254,2/7/2023,20:56:12
388,3/11/2023,07:26:45
965,3/29/2023,20:33:35
475,3/25/2023,04:13:17
406,2/25/2023,20:27:22
362,2/26/2023,13:32:47
337,1/9/2023,12:01:45
850,2/10/2023,00:45:05
858,2/7/2023,13:57:38
411,3/31/2023,02:09:19
547,3/10/2023,12:08:19
499,3/26/2023,05:22:07
645,3/10/2023,10:03:51
878,1/11/2023,05:45:48
355,3/28/2023,16:33:35
642,2/25/2023,11:20:37
748,1/15/2023,16:29:28
237,3/22/2023,03:53:31
826,1/3/2023,20:27:48
941,1/5/2023,17:37:55
966,1/30/2023,03:29:25
845,3/5/2023,21:29:39
821,2/20/2023,17:47:52
723,1/27/2023,17:24:32
628,2/9/2023,21:44:24
254,3/14/2023,06:07:57
679,1/31/2023,23:05:15
405,3/28/2023,05:26:24
55,1/7/2023,07:08:18
215,1/23/2023,01:52:21
825,2/20/2023,04:11:44
118,2/13/2023,16:27:01
355,1/31/2023,14:29:01
877,1/17/2023,00:17:32
130,3/13/2023,01:49:00
949,3/2/2023,13:21:17
989,1/4/2023,14:10:00
780,3/19/2023,12:39:02
203,2/14/2023,20:21:35
157,1/14/2023,01:16:15
793,2/23/2023,09:12:06
775,3/23/2023,14:16:17
128,3/4/2023,15:46:26
218,2/21/2023,09:16:46
279,2/27/2023,04:11:38
89,1/17/2023,02:05:13
390,2/18/2023,01:59:02
680,3/9/2023,08:42:02
973,1/5/2023,08:00:06
479,1/23/2023,09:25:49
353,3/2/2023,05:42:29
76,1/23/2023,01:01:54
388,2/12/2023,16:00:22
70,1/7/2023,12:26:56
761,3/12/2023,00:10:44
483,2/8/2023,11:46:44
437,3/13/2023,01:48:07
834,1/14/2023,15:29:54
862,1/16/2023,15:00:29
614,3/11/2023,14:12:13
383,1/13/2023,03:32:27
314,1/16/2023,21:43:16
445,3/2/2023,20:26:05
30,1/23/2023,20:30:26
505,3/8/2023,12:29:48
245,2/7/2023,02:20:17
666,1/3/2023,02:57:23
340,1/5/2023,18:51:09
905,1/5/2023,03:38:24
775,1/13/2023,03:07:17
249,3/26/2023,09:06:41
248,2/10/2023,23:40:27
104,3/30/2023,22:39:34
482,3/1/2023,05:14:46
33,2/27/2023,16:40:35
930,4/1/2023,04:36:21
79,1/8/2023,18:05:25
666,1/10/2023,21:16:33
850,1/15/2023,23:43:21
564,2/7/2023,20:48:51
93,3/9/2023,10:24:45
580,3/8/2023,09:12:36
899,1/14/2023,04:24:25
880,3/21/2023,02:41:21
260,3/9/2023,03:33:29
337,1/27/2023,04:24:55
298,2/16/2023,15:49:21
45,3/25/2023,02:12:02
780,1/29/2023,18:11:15
522,2/26/2023,09:08:52
506,1/18/2023,16:38:42
103,2/9/2023,11:28:09
949,1/5/2023,16:11:22
815,1/24/2023,03:47:21
977,1/10/2023,00:00:50
833,3/4/2023,15:27:35
219,3/13/2023,19:53:06
628,3/15/2023,22:22:18
969,2/11/2023,15:03:23
712,1/8/2023,13:39:08
668,2/28/2023,19:26:16
569,1/31/2023,00:18:03
350,2/14/2023,07:30:41
377,3/29/2023,11:00:05
491,2/24/2023,08:12:50
163,1/22/2023,14:31:26
755,3/7/2023,10:32:52
536,4/1/2023,04:39:38
60,1/9/2023,01:02:41
378,3/26/2023,07:37:28
22,1/31/2023,23:37:27
606,2/24/2023,17:46:26
319,3/2/2023,19:17:09
584,2/18/2023,16:43:53
978,3/26/2023,14:34:33
909,1/16/2023,10:23:25
807,2/24/2023,01:58:25
113,4/1/2023,02:23:45
239,1/29/2023,17:43:33
168,3/23/2023,10:15:57
401,1/20/2023,04:34:44
581,1/4/2023,20:12:21
354,2/20/2023,03:59:09
118,2/10/2023,22:58:21
520,1/22/2023,06:14:06
820,3/19/2023,22:19:51
577,1/24/2023,09:00:27
544,1/23/2023,02:25:24
481,2/10/2023,22:29:09
997,2/21/2023,09:49:34
897,2/12/2023,19:22:52
629,1/1/2023,16:20:02
139,3/7/2023,00:28:41
863,2/15/2023,19:54:10
215,2/16/2023,12:26:36
190,1/5/2023,19:54:52
168,2/22/2023,22:28:36
123,3/20/2023,03:42:38
812,2/14/2023,09:13:40
631,3/21/2023,13:09:13
454,1/27/2023,08:04:46
551,2/14/2023,05:35:44
973,1/21/2023,06:18:18
315,2/3/2023,16:57:53
552,1/9/2023,22:26:54
856,3/20/2023,15:05:53
530,2/2/2023,20:58:21
995,1/21/2023,02:30:36
106,3/4/2023,18:04:16
311,2/9/2023,03:08:56
604,1/31/2023,23:43:43
880,3/9/2023,15:28:04
648,3/8/2023,22:49:58
285,2/25/2023,21:54:08
195,3/11/2023,03:41:50
184,2/15/2023,03:59:19
894,1/5/2023,14:51:10
570,1/16/2023,09:19:14
412,1/6/2023,19:50:01
979,3/5/2023,16:48:32
355,1/21/2023,00:20:03
526,1/14/2023,16:39:52
510,1/31/2023,22:22:28
516,2/10/2023,10:27:52
809,1/19/2023,15:41:57
86,3/9/2023,22:10:17
855,3/17/2023,04:24:57
461,2/11/2023,03:51:18
539,3/14/2023,06:28:26
938,3/19/2023,06:07:21
776,3/3/2023,03:12:22
980,1/29/2023,13:06:04
806,3/30/2023,14:10:12
927,2/24/2023,00:45:30
983,4/1/2023,13:07:04
22,3/19/2023,04:29:58
928,1/14/2023,17:33:34
298,3/26/2023,02:58:32
216,1/9/2023,15:58:17
425,3/7/2023,15:05:40
563,1/19/2023,00:33:31
582,1/14/2023,11:35:29
458,1/12/2023,05:09:40
538,2/11/2023,13:40:34
636,1/10/2023,05:31:58
666,3/12/2023,19:30:29
745,3/8/2023,08:20:37
760,2/20/2023,12:25:56
797,2/19/2023,06:09:29
447,2/7/2023,01:40:22
406,1/11/2023,18:16:20
967,3/11/2023,07:19:09
63,3/7/2023,07:45:45
961,1/31/2023,09:52:15
134,1/21/2023,14:32:54
297,1/4/2023,00:42:48
580,2/2/2023,15:57:51
334,2/16/2023,21:49:57
469,3/25/2023,18:46:10
485,2/28/2023,05:09:55
944,3/28/2023,03:12:08
456,2/14/2023,08:53:19
38,1/15/2023,03:35:29
101,1/28/2023,00:06:46
717,1/5/2023,08:54:00
423,1/31/2023,17:45:10
123,3/31/2023,18:45:48
931,3/5/2023,06:38:29
658,3/23/2023,22:39:30
418,3/2/2023,09:32:44
368,1/3/2023,01:28:51
155,3/15/2023,06:18:18
418,2/15/2023,11:24:22
826,2/20/2023,22:00:56
