device_id,power_date,power_time,powered_on
852,2023-03-09,07:58:45,1
233,2023-01-26,11:20:35,0
522,2023-03-28,23:16:52,1
784,2023-02-04,21:52:56,1
977,2023-03-19,21:35:50,1
876,2023-01-19,10:44:55,1
551,2023-02-05,18:55:27,1
317,2023-01-04,19:50:53,0
922,2023-03-02,20:27:17,1
811,2023-02-12,20:22:20,0
183,2023-03-03,22:40:22,1
544,2023-03-10,14:26:06,0
657,2023-01-27,00:42:05,0
757,2023-03-15,16:57:57,0
849,2023-03-09,13:28:43,1
278,2023-01-01,11:36:31,0
421,2023-02-25,03:41:18,0
151,2023-03-22,14:44:18,0
439,2023-03-02,17:44:04,0
43,2023-03-26,18:10:58,0
247,2023-03-13,19:50:07,0
91,2023-01-11,02:46:37,1
442,2023-01-31,12:35:44,1
660,2023-01-29,07:52:00,0
926,2023-01-25,16:42:37,0
989,2023-01-01,20:37:20,0
486,2023-02-14,01:35:09,1
939,2023-02-28,04:29:34,1
618,2023-01-17,09:41:52,0
51,2023-02-09,11:45:06,0
119,2023-02-09,19:13:31,1
191,2023-02-19,09:34:37,1
706,2023-02-22,07:36:28,1
102,2023-03-20,03:06:55,1
59,2023-03-06,23:22:51,1
717,2023-03-25,13:09:37,1
586,2023-03-12,02:39:00,0
241,2023-01-14,14:10:48,1
764,2023-01-29,22:01:19,0
381,2023-01-09,05:00:07,0
430,2023-03-16,01:43:12,1
866,2023-03-27,16:43:12,1
244,2023-02-05,09:01:48,0
799,2023-01-08,19:29:49,1
827,2023-02-07,15:21:00,0
687,2023-02-15,17:39:36,1
210,2023-03-01,06:30:41,1
152,2023-03-18,12:49:14,0
660,2023-03-09,22:47:32,0
432,2023-03-14,22:38:51,1
167,2023-01-09,13:42:51,0
273,2023-01-20,20:58:48,0
577,2023-01-08,14:51:30,1
332,2023-01-26,02:17:42,1
229,2023-02-15,08:46:44,1
18,2023-03-23,20:44:59,1
974,2023-02-03,13:34:58,0
930,2023-03-27,16:32:52,1
13,2023-01-24,23:35:23,0
918,2023-03-24,00:54:11,0
603,2023-02-11,05:25:35,1
682,2023-03-25,13:46:13,0
975,2023-03-31,17:20:13,0
709,2023-02-17,21:11:37,1
593,2023-03-20,13:41:54,1
659,2023-01-11,18:59:29,1
968,2023-03-31,00:43:40,0
746,2023-01-16,23:33:43,0
266,2023-02-28,23:01:27,1
299,2023-02-28,14:47:09,0
153,2023-03-10,08:05:04,0
44,2023-01-13,13:41:56,0
510,2023-03-21,01:56:05,0
193,2023-03-07,11:57:29,0
71,2023-03-09,03:19:36,0
420,2023-01-28,23:52:43,1
766,2023-03-15,21:03:35,0
6,2023-01-11,23:17:58,0
870,2023-01-17,19:58:19,1
367,2023-01-26,13:03:11,0
520,2023-01-02,01:09:31,1
235,2023-02-26,18:47:52,0
948,2023-02-13,10:23:35,0
258,2023-03-06,15:03:19,0
625,2023-03-15,13:16:01,1
249,2023-01-08,13:50:28,0
395,2023-01-21,16:59:41,0
418,2023-01-11,15:46:56,0
188,2023-02-22,11:26:18,0
536,2023-01-06,21:53:05,1
16,2023-01-09,21:01:30,0
152,2023-01-25,13:15:35,0
557,2023-03-07,18:10:55,1
422,2023-03-12,08:59:46,0
616,2023-03-14,00:49:36,1
461,2023-03-08,18:06:47,1
448,2023-03-11,03:24:03,0
747,2023-01-27,09:33:15,1
523,2023-02-03,18:39:37,0
385,2023-02-01,02:52:23,1
538,2023-02-17,19:53:56,0
739,2023-02-28,21:48:08,0
23,2023-02-19,01:17:16,0
455,2023-03-17,13:13:44,0
541,2023-03-03,16:45:13,1
356,2023-02-19,11:08:28,0
269,2023-03-15,19:56:00,1
366,2023-03-12,17:08:37,0
129,2023-02-22,19:36:21,0
115,2023-03-22,06:48:55,0
630,2023-02-20,13:50:55,0
603,2023-03-09,16:52:25,0
62,2023-01-20,23:45:15,0
308,2023-02-02,20:28:34,0
127,2023-03-09,17:37:28,1
628,2023-01-06,05:40:50,1
553,2023-01-25,14:45:12,1
289,2023-02-11,06:03:33,0
383,2023-02-26,14:48:46,0
61,2023-02-13,03:28:12,0
70,2023-01-09,19:13:08,1
701,2023-01-01,02:03:00,0
122,2023-02-01,08:00:22,1
452,2023-02-09,03:22:49,1
485,2023-01-06,14:10:35,0
64,2023-02-17,08:32:38,1
753,2023-03-09,12:30:21,0
280,2023-02-15,12:15:38,1
44,2023-03-14,07:10:40,0
205,2023-01-04,00:00:12,1
313,2023-03-28,04:26:10,1
369,2023-02-27,02:27:36,0
652,2023-01-01,23:39:38,0
306,2023-01-29,23:17:16,1
991,2023-01-18,00:30:11,1
608,2023-01-01,06:47:18,0
528,2023-01-25,21:08:43,0
755,2023-01-22,09:13:46,1
253,2023-03-18,14:01:24,0
771,2023-02-07,15:50:54,0
445,2023-01-29,07:46:10,1
95,2023-02-28,22:01:50,1
808,2023-03-01,14:22:38,1
57,2023-02-21,01:06:04,0
140,2023-01-30,17:40:45,0
853,2023-01-30,03:49:35,0
714,2023-01-19,19:04:45,0
593,2023-02-11,12:06:27,0
156,2023-01-02,03:53:20,0
604,2023-01-29,15:23:39,0
507,2023-01-18,17:57:06,1
274,2023-01-20,12:42:50,0
212,2023-03-26,15:36:38,0
292,2023-01-17,00:46:45,1
141,2023-03-27,22:18:11,0
150,2023-01-01,13:01:45,1
549,2023-02-04,15:34:52,0
875,2023-04-01,11:50:36,1
768,2023-03-29,16:28:22,0
164,2023-04-01,13:25:58,1
216,2023-03-15,21:19:45,1
80,2023-01-13,14:19:28,0
465,2023-01-30,04:08:55,1
347,2023-03-16,17:29:56,1
411,2023-01-27,23:07:55,0
7,2023-01-24,07:06:21,1
431,2023-02-12,12:13:26,1
680,2023-03-11,07:37:14,0
644,2023-02-22,23:24:26,1
418,2023-01-23,14:03:15,1
511,2023-03-20,18:59:44,1
513,2023-01-02,05:02:10,0
182,2023-01-15,17:48:18,1
539,2023-01-06,07:01:18,0
957,2023-02-19,04:48:25,1
882,2023-01-24,07:25:27,0
139,2023-03-28,21:17:39,1
233,2023-03-12,17:22:13,0
144,2023-01-11,16:23:10,1
143,2023-02-25,17:40:52,1
232,2023-03-25,22:10:08,1
628,2023-03-22,11:28:21,1
746,2023-02-21,15:48:28,0
827,2023-01-03,05:37:28,1
315,2023-03-11,08:36:08,1
976,2023-01-15,06:46:58,1
993,2023-01-11,00:36:09,0
880,2023-01-28,08:47:40,1
594,2023-01-06,12:03:57,0
140,2023-01-21,22:41:55,0
699,2023-03-02,22:48:44,0
346,2023-03-21,12:04:34,1
39,2023-03-08,19:42:23,1
284,2023-02-11,03:44:41,0
216,2023-02-22,14:18:46,0
945,2023-01-29,01:59:17,0
447,2023-01-20,14:13:22,0
1,2023-03-09,05:34:07,1
535,2023-01-18,18:47:06,1
154,2023-02-12,08:26:34,0
475,2023-02-03,13:50:26,0
216,2023-01-05,13:10:03,1
297,2023-01-10,20:32:12,0
991,2023-01-26,01:04:54,0
567,2023-01-10,14:07:58,1
488,2023-02-05,02:20:57,0
351,2023-02-27,21:38:17,1
892,2023-01-30,01:40:06,1
111,2023-03-25,00:32:49,1
510,2023-04-01,14:13:45,1
862,2023-02-25,03:02:41,1
379,2023-01-29,21:30:34,1
627,2023-01-23,23:02:15,1
79,2023-02-05,07:52:29,1
71,2023-01-17,21:30:25,1
953,2023-03-08,13:29:29,0
68,2023-02-10,06:36:02,1
88,2023-01-14,12:44:38,1
793,2023-02-20,09:28:43,1
818,2023-02-08,12:08:35,0
678,2023-02-05,05:42:39,1
199,2023-03-13,00:01:15,0
784,2023-03-01,06:37:21,1
700,2023-03-18,06:36:52,1
91,2023-01-16,19:27:01,0
753,2023-02-13,05:10:15,1
465,2023-01-03,07:21:28,0
992,2023-01-21,07:57:36,1
112,2023-03-06,04:38:47,1
776,2023-01-21,04:39:47,1
659,2023-03-19,14:11:54,0
717,2023-02-22,02:18:58,0
806,2023-03-10,16:53:44,1
414,2023-02-26,07:12:49,1
648,2023-01-14,10:21:19,0
160,2023-02-18,21:05:51,1
473,2023-01-17,12:27:27,0
938,2023-01-19,06:10:37,0
961,2023-02-08,01:44:34,1
579,2023-01-21,10:52:49,1
176,2023-02-07,05:13:30,0
39,2023-02-09,05:48:56,1
749,2023-02-27,16:43:25,0
879,2023-02-13,16:17:03,1
984,2023-02-27,18:19:44,0
506,2023-01-13,16:19:13,0
674,2023-03-26,18:44:24,1
519,2023-03-24,18:53:21,0
691,2023-03-23,23:14:18,0
237,2023-02-21,17:18:42,0
329,2023-01-07,20:34:44,0
704,2023-02-18,13:28:14,0
616,2023-03-18,14:58:28,1
645,2023-01-23,01:27:53,1
515,2023-03-14,21:41:37,1
948,2023-01-06,17:03:50,1
664,2023-01-21,11:12:33,0
419,2023-03-16,16:18:44,1
458,2023-02-16,21:06:07,1
915,2023-02-24,10:51:53,1
563,2023-01-19,08:49:59,1
922,2023-02-15,21:30:33,0
489,2023-03-29,22:54:43,1
202,2023-01-15,23:54:06,0
559,2023-03-21,17:40:05,0
449,2023-02-08,22:49:08,0
831,2023-01-16,11:22:38,1
662,2023-03-14,05:45:45,1
65,2023-03-16,20:55:39,1
463,2023-01-31,08:24:17,0
980,2023-03-28,01:29:44,0
499,2023-02-02,05:16:59,0
318,2023-03-03,10:07:49,0
127,2023-02-17,00:13:07,1
150,2023-02-05,15:21:58,0
209,2023-01-17,17:24:40,1
937,2023-01-13,18:10:10,1
945,2023-03-04,16:00:35,0
226,2023-03-14,21:54:45,1
273,2023-01-21,08:35:47,0
980,2023-03-10,14:03:57,0
57,2023-03-31,04:05:16,0
558,2023-02-02,08:04:48,0
693,2023-03-25,02:40:25,1
431,2023-01-12,11:29:06,0
155,2023-03-11,23:01:44,0
490,2023-02-23,19:39:26,1
631,2023-03-21,09:20:30,1
1,2023-01-13,10:58:43,1
441,2023-02-26,19:07:16,1
9,2023-01-20,06:30:49,1
424,2023-01-02,17:25:58,1
253,2023-03-11,14:05:07,1
906,2023-03-25,07:25:32,0
977,2023-01-21,14:57:48,1
498,2023-02-23,13:55:34,0
799,2023-03-14,01:21:00,1
832,2023-02-04,23:53:31,0
476,2023-01-24,04:22:37,0
30,2023-01-05,12:43:30,1
977,2023-02-08,12:04:51,0
963,2023-01-13,08:20:16,0
465,2023-03-05,07:59:33,1
101,2023-03-16,13:18:15,0
848,2023-01-31,05:35:50,1
579,2023-03-03,16:43:40,0
386,2023-02-04,14:27:24,0
497,2023-01-19,18:46:20,0
638,2023-01-22,22:39:45,0
438,2023-03-27,01:50:04,1
557,2023-02-15,14:49:09,1
288,2023-03-30,20:00:50,1
558,2023-02-24,19:35:30,1
908,2023-01-28,05:27:08,0
63,2023-01-07,06:08:22,1
943,2023-01-03,22:22:05,0
459,2023-03-07,21:09:23,1
802,2023-02-20,03:22:14,1
649,2023-01-28,06:10:30,0
865,2023-01-05,07:00:07,1
120,2023-02-07,17:16:58,0
837,2023-01-09,10:17:35,1
181,2023-01-30,14:19:49,0
677,2023-02-04,21:40:56,1
184,2023-03-24,20:23:30,1
335,2023-03-04,12:23:55,1
298,2023-02-23,08:23:17,1
153,2023-01-02,19:54:04,0
671,2023-04-01,04:18:40,1
10,2023-01-22,08:11:35,0
821,2023-03-22,12:24:22,1
448,2023-01-03,03:14:38,1
718,2023-01-19,07:35:54,0
866,2023-03-25,07:15:58,0
181,2023-02-22,13:25:17,1
821,2023-03-06,13:52:51,0
397,2023-01-22,07:48:40,1
923,2023-03-14,18:11:22,1
240,2023-03-26,07:02:58,1
822,2023-02-12,15:23:47,0
990,2023-03-31,14:48:11,1
369,2023-02-15,19:47:36,0
650,2023-03-06,06:30:15,0
32,2023-03-01,02:42:00,0
243,2023-03-23,23:24:06,0
501,2023-02-05,09:56:23,0
753,2023-01-15,17:58:46,0
615,2023-01-30,23:31:51,1
253,2023-03-16,00:11:22,1
682,2023-03-09,21:29:04,1
784,2023-03-28,20:15:06,0
970,2023-02-21,11:56:09,0
324,2023-01-24,08:45:27,0
151,2023-03-29,13:58:13,1
998,2023-02-08,15:11:16,1
622,2023-01-30,17:23:11,0
918,2023-01-22,02:19:43,1
422,2023-03-26,19:57:01,0
584,2023-01-27,09:22:43,0
665,2023-02-03,01:41:10,1
159,2023-01-02,17:23:00,1
393,2023-02-23,18:01:10,1
450,2023-02-23,15:32:27,1
340,2023-02-10,18:15:40,0
596,2023-03-31,01:40:57,1
923,2023-01-24,21:46:41,0
315,2023-01-08,12:28:43,0
584,2023-01-29,11:56:12,1
743,2023-01-09,03:01:13,0
579,2023-01-22,21:04:40,0
375,2023-02-28,17:40:34,0
969,2023-02-27,17:37:31,0
245,2023-02-27,10:42:22,1
204,2023-02-17,18:47:37,1
625,2023-02-14,05:34:17,0
708,2023-03-04,07:23:38,0
329,2023-04-01,19:28:34,0
984,2023-03-29,16:07:04,0
148,2023-01-28,13:41:24,1
971,2023-02-03,10:57:31,0
804,2023-02-04,22:42:19,1
563,2023-02-05,07:53:16,1
519,2023-02-07,07:24:27,1
898,2023-03-10,02:21:25,0
683,2023-02-07,20:11:25,1
426,2023-02-14,07:34:11,1
817,2023-02-09,08:10:01,0
306,2023-02-06,07:37:57,0
31,2023-01-09,16:11:43,0
957,2023-03-14,08:27:39,0
655,2023-02-02,07:56:03,1
16,2023-01-31,08:25:28,0
16,2023-02-12,04:19:17,1
117,2023-03-03,14:34:17,1
873,2023-02-23,18:22:59,0
919,2023-03-06,10:26:05,1
840,2023-03-01,05:28:54,0
406,2023-02-22,07:27:32,1
175,2023-03-21,11:37:49,0
963,2023-03-24,17:04:38,0
18,2023-03-19,21:25:49,0
185,2023-01-19,16:30:33,1
498,2023-03-19,00:43:02,1
782,2023-01-28,06:40:36,0
772,2023-02-06,01:12:30,0
676,2023-03-26,06:59:29,1
292,2023-02-02,23:49:31,0
965,2023-02-08,08:37:44,1
847,2023-01-16,13:50:30,1
440,2023-02-26,11:02:52,0
341,2023-01-04,07:45:07,1
635,2023-02-24,15:33:27,1
201,2023-03-29,16:16:04,0
654,2023-02-26,04:41:50,0
270,2023-03-06,04:12:15,0
43,2023-02-08,10:33:56,0
360,2023-01-07,07:29:10,0
446,2023-01-23,17:44:31,1
878,2023-02-17,03:19:16,1
639,2023-03-29,18:54:46,1
634,2023-03-26,20:10:04,1
748,2023-02-01,10:50:18,1
171,2023-01-16,10:36:31,1
746,2023-01-29,12:27:34,1
926,2023-01-25,18:47:54,1
483,2023-02-11,08:40:10,0
600,2023-01-10,23:20:21,1
119,2023-02-16,11:16:13,1
111,2023-03-17,00:34:35,0
906,2023-02-07,21:27:45,1
426,2023-01-15,11:14:40,0
693,2023-03-18,21:37:03,1
82,2023-01-04,01:33:10,1
402,2023-03-13,16:25:44,0
66,2023-01-13,23:44:26,0
196,2023-01-13,02:23:05,0
271,2023-03-01,13:18:04,1
8,2023-01-21,05:36:45,1
637,2023-02-22,17:08:17,0
268,2023-03-25,14:57:50,0
709,2023-01-30,05:19:23,1
291,2023-03-25,09:00:52,1
193,2023-03-09,12:38:47,1
935,2023-01-28,11:07:30,0
372,2023-03-18,03:45:08,1
735,2023-01-07,18:13:06,0
863,2023-03-04,12:08:12,0
340,2023-02-01,06:18:45,1
68,2023-03-20,02:07:07,1
804,2023-02-05,17:42:44,1
64,2023-02-20,12:21:13,1
618,2023-02-07,18:31:21,0
664,2023-02-24,05:55:53,1
593,2023-03-06,09:28:23,1
296,2023-03-29,01:28:24,0
500,2023-01-03,13:58:53,0
267,2023-02-03,01:16:39,0
207,2023-02-22,16:37:53,0
360,2023-03-18,16:21:52,0
525,2023-03-07,17:37:54,1
380,2023-01-25,23:46:22,1
103,2023-01-04,21:19:51,1
873,2023-03-20,20:01:58,0
613,2023-02-07,16:53:06,0
770,2023-01-20,00:21:34,0
951,2023-01-14,18:04:45,1
777,2023-02-24,17:35:09,0
815,2023-03-31,01:12:29,0
110,2023-02-24,15:50:42,1
709,2023-01-25,22:45:45,1
796,2023-01-03,05:39:50,0
105,2023-02-27,01:14:59,1
179,2023-03-12,05:15:03,0
334,2023-03-31,09:35:23,1
543,2023-02-02,06:37:22,1
642,2023-03-23,17:20:30,1
441,2023-02-15,17:10:24,0
761,2023-03-04,22:11:59,1
105,2023-01-09,10:29:52,0
216,2023-02-16,02:00:17,0
617,2023-01-04,10:19:19,1
974,2023-01-08,10:16:40,1
142,2023-03-12,04:26:05,0
619,2023-01-17,02:27:28,0
165,2023-01-01,19:28:35,1
919,2023-01-21,10:15:33,1
608,2023-02-07,03:22:45,0
72,2023-01-01,17:32:58,0
127,2023-03-06,23:57:38,0
383,2023-03-04,00:39:17,0
143,2023-02-08,21:20:31,0
222,2023-03-03,06:19:12,1
33,2023-01-04,10:51:33,0
626,2023-02-25,12:35:20,1
785,2023-03-01,19:26:47,1
124,2023-02-03,20:16:32,1
921,2023-02-16,22:59:13,0
195,2023-02-21,01:01:00,0
286,2023-03-28,17:24:34,0
539,2023-03-02,04:54:37,0
10,2023-03-18,20:24:15,1
226,2023-03-13,04:44:35,0
198,2023-03-04,19:11:00,1
26,2023-02-19,16:16:33,1
56,2023-02-11,09:26:55,1
314,2023-02-10,20:32:23,0
686,2023-02-14,22:35:53,1
789,2023-03-27,00:53:04,0
947,2023-01-03,16:48:15,1
361,2023-01-03,19:31:55,0
596,2023-02-01,22:45:26,1
804,2023-01-14,11:18:46,0
329,2023-01-04,00:56:02,0
469,2023-01-18,05:41:09,1
240,2023-03-22,06:17:34,0
585,2023-02-25,05:20:32,0
9,2023-01-09,22:13:54,0
378,2023-02-18,01:33:54,0
117,2023-02-17,21:13:28,1
625,2023-03-21,08:31:00,1
549,2023-01-02,02:58:57,0
715,2023-02-19,06:07:53,0
786,2023-01-24,04:14:30,0
915,2023-03-31,23:37:23,0
334,2023-02-09,22:22:59,0
833,2023-03-12,17:28:26,0
706,2023-01-07,03:18:29,1
418,2023-01-03,02:36:31,1
583,2023-01-19,01:33:17,1
698,2023-01-03,20:28:05,1
451,2023-02-12,17:59:43,1
12,2023-03-06,15:09:05,1
945,2023-01-17,05:10:09,0
27,2023-02-07,02:31:39,0
618,2023-02-04,01:37:08,0
200,2023-03-07,00:07:00,0
234,2023-01-31,07:24:29,1
142,2023-03-20,00:38:23,1
355,2023-03-16,04:20:31,0
932,2023-03-09,00:26:07,1
240,2023-01-10,07:55:29,0
540,2023-02-02,11:34:44,1
164,2023-02-16,12:38:57,1
995,2023-01-14,08:49:37,0
901,2023-03-27,14:05:30,1
547,2023-03-04,03:54:57,1
166,2023-03-06,05:35:16,1
90,2023-01-22,06:23:47,1
894,2023-03-24,08:24:41,1
436,2023-01-12,04:25:47,1
146,2023-01-06,20:58:46,0
305,2023-03-19,06:22:57,1
709,2023-02-10,02:54:32,1
425,2023-02-20,02:37:23,1
660,2023-02-01,17:52:46,0
804,2023-03-21,08:37:17,1
966,2023-03-23,18:41:18,0
448,2023-02-21,15:59:29,0
623,2023-02-05,00:54:13,1
961,2023-03-29,05:50:59,1
120,2023-01-17,16:16:11,0
107,2023-03-16,22:22:54,0
461,2023-03-12,14:08:13,1
706,2023-02-04,03:53:38,0
820,2023-02-17,04:47:32,0
881,2023-02-22,21:11:16,1
606,2023-03-09,06:58:18,0
682,2023-02-18,13:45:41,0
390,2023-02-11,05:11:02,1
391,2023-02-09,14:55:31,0
510,2023-03-24,13:37:41,0
453,2023-02-13,05:20:36,1
215,2023-03-02,02:11:03,0
372,2023-01-22,03:10:17,1
39,2023-03-23,16:22:23,1
223,2023-02-09,03:09:29,0
617,2023-02-23,03:32:26,0
681,2023-02-03,15:41:37,0
964,2023-01-15,06:05:40,1
974,2023-03-12,23:31:07,1
901,2023-01-12,09:51:46,1
985,2023-03-11,13:47:00,1
929,2023-03-09,23:19:13,1
525,2023-03-17,20:41:49,1
71,2023-02-05,17:21:44,1
60,2023-03-09,10:05:42,1
115,2023-01-15,00:33:39,0
653,2023-03-11,23:14:55,1
294,2023-03-13,10:29:35,0
522,2023-01-19,10:37:21,1
554,2023-02-02,12:13:16,0
983,2023-02-11,16:16:39,0
913,2023-02-08,05:17:56,0
470,2023-01-14,22:15:25,0
549,2023-03-29,23:06:14,0
493,2023-03-12,19:54:18,1
254,2023-02-03,23:21:54,1
246,2023-02-20,20:37:26,1
847,2023-01-21,23:18:02,0
681,2023-02-26,17:16:57,0
739,2023-03-02,08:34:02,1
895,2023-02-27,01:38:23,0
974,2023-03-27,07:00:23,0
938,2023-01-02,19:52:59,0
438,2023-03-29,00:39:15,0
975,2023-01-08,22:12:54,1
107,2023-01-22,01:56:19,1
721,2023-03-18,11:12:40,0
903,2023-02-08,01:40:18,1
764,2023-01-26,03:13:31,1
441,2023-03-22,06:00:01,0
854,2023-01-30,13:00:28,1
336,2023-02-05,03:29:20,0
734,2023-01-31,09:36:28,0
399,2023-01-22,07:44:47,1
596,2023-02-14,23:33:33,0
967,2023-01-15,22:11:09,1
877,2023-03-02,23:34:07,1
840,2023-03-15,21:17:37,1
301,2023-02-16,19:00:19,1
731,2023-01-14,06:10:41,0
966,2023-03-14,06:46:03,1
835,2023-03-14,16:40:32,0
792,2023-01-19,15:23:55,1
857,2023-02-24,01:15:22,1
833,2023-01-28,02:39:32,1
543,2023-02-09,00:56:14,0
380,2023-01-25,09:27:59,0
76,2023-01-14,05:03:49,0
54,2023-01-30,11:47:10,1
325,2023-01-08,15:39:35,0
182,2023-01-27,11:25:21,0
718,2023-02-05,20:16:17,1
109,2023-03-07,17:19:34,1
334,2023-02-28,16:33:56,1
557,2023-02-08,20:37:52,1
896,2023-02-10,11:14:35,0
340,2023-02-27,12:50:00,0
555,2023-03-13,16:26:06,1
17,2023-03-02,19:32:20,0
611,2023-03-23,07:50:33,1
500,2023-03-11,02:38:37,1
830,2023-03-04,04:58:59,1
700,2023-02-10,18:44:18,0
350,2023-01-17,14:54:52,1
687,2023-02-04,13:52:50,1
968,2023-01-25,17:48:48,1
810,2023-01-09,18:00:20,0
370,2023-03-08,00:39:10,1
460,2023-03-19,08:04:39,1
958,2023-01-25,10:38:21,0
130,2023-01-14,17:22:06,1
609,2023-03-09,16:33:33,0
278,2023-03-06,05:13:23,0
22,2023-02-08,05:12:32,0
998,2023-01-16,00:56:21,1
452,2023-03-15,02:22:54,1
855,2023-01-19,15:53:48,0
52,2023-02-03,07:53:54,0
526,2023-01-17,23:41:06,1
450,2023-02-06,12:39:12,1
135,2023-02-24,09:49:00,0
310,2023-01-29,20:55:55,1
328,2023-01-26,22:39:24,1
247,2023-03-20,22:54:41,0
324,2023-01-18,06:33:55,1
122,2023-03-25,07:54:26,1
498,2023-02-25,01:40:30,1
488,2023-03-04,13:01:41,1
276,2023-03-27,02:59:50,1
307,2023-01-11,20:29:11,0
342,2023-03-10,02:30:23,1
267,2023-01-07,05:09:12,0
3,2023-01-13,13:07:54,1
254,2023-03-27,11:30:53,1
894,2023-04-01,17:16:42,0
295,2023-03-11,16:19:30,0
818,2023-02-21,03:56:59,0
606,2023-03-18,16:14:36,1
550,2023-01-29,08:47:36,1
65,2023-02-04,02:16:26,0
331,2023-02-17,02:28:52,1
180,2023-03-23,02:10:59,0
447,2023-01-18,00:39:38,1
974,2023-03-18,03:52:14,0
304,2023-01-19,19:01:31,0
150,2023-01-11,10:09:38,0
576,2023-02-12,04:19:59,1
984,2023-02-24,21:01:33,1
957,2023-03-31,20:02:39,0
781,2023-02-05,00:59:09,1
8,2023-02-16,15:22:47,0
631,2023-01-06,13:40:29,1
663,2023-02-13,23:22:06,1
209,2023-03-31,01:19:17,0
882,2023-03-19,17:55:16,1
817,2023-01-29,06:00:07,1
552,2023-03-25,21:36:15,0
326,2023-01-15,11:00:55,1
348,2023-02-10,15:41:55,1
225,2023-03-18,13:44:48,0
722,2023-03-09,23:01:06,1
248,2023-02-20,18:39:49,0
48,2023-03-12,02:39:21,1
278,2023-01-14,09:18:04,1
850,2023-01-25,11:20:57,1
633,2023-02-01,10:16:44,1
165,2023-01-04,02:04:05,1
653,2023-02-11,15:39:10,1
913,2023-01-15,06:30:43,0
921,2023-02-08,02:00:48,0
269,2023-01-15,12:29:52,0
435,2023-03-17,18:05:00,0
541,2023-01-02,06:08:35,0
222,2023-01-20,00:03:08,0
829,2023-03-06,19:23:29,1
836,2023-02-24,21:17:34,1
419,2023-01-19,05:26:44,1
558,2023-02-26,14:23:31,0
645,2023-03-20,20:32:48,0
814,2023-01-27,01:37:44,1
893,2023-01-08,01:54:07,1
173,2023-01-26,00:39:28,1
715,2023-02-25,12:16:37,1
836,2023-01-07,23:44:16,1
645,2023-02-22,06:16:38,1
638,2023-02-02,12:57:09,1
999,2023-01-07,19:09:51,1
629,2023-02-25,09:58:53,0
537,2023-02-21,19:35:00,0
26,2023-03-08,16:31:34,0
744,2023-01-01,06:40:26,0
169,2023-01-01,08:58:24,1
960,2023-02-08,01:59:28,1
696,2023-04-01,10:41:42,0
673,2023-01-31,12:18:20,1
598,2023-01-11,12:22:28,1
60,2023-03-08,17:12:16,1
848,2023-01-07,08:04:19,0
167,2023-03-31,04:42:23,1
519,2023-01-14,16:41:02,1
78,2023-02-20,12:59:25,0
663,2023-03-05,21:59:58,1
527,2023-02-06,10:20:48,0
643,2023-03-17,06:31:33,0
70,2023-01-28,19:24:09,0
699,2023-01-13,09:21:21,0
863,2023-01-05,19:54:35,1
401,2023-01-08,16:52:48,0
280,2023-02-01,17:54:22,0
237,2023-03-25,09:10:50,0
138,2023-02-14,13:04:53,0
730,2023-02-09,07:38:47,1
97,2023-03-19,05:47:05,0
405,2023-03-24,03:47:52,1
781,2023-03-31,00:26:06,1
876,2023-01-16,05:28:39,0
343,2023-03-12,11:05:37,1
400,2023-02-07,09:17:14,1
784,2023-02-01,15:48:40,1
592,2023-03-23,08:24:05,1
6,2023-03-23,00:47:36,1
395,2023-03-10,04:23:30,0
571,2023-01-30,06:05:40,0
795,2023-03-22,18:03:09,1
234,2023-01-09,12:22:26,0
982,2023-02-09,23:22:25,1
94,2023-01-16,15:18:30,1
245,2023-01-18,09:59:55,0
541,2023-03-18,14:12:37,0
316,2023-03-16,09:02:10,0
868,2023-01-06,10:11:43,0
115,2023-03-09,02:56:00,0
68,2023-02-21,16:58:08,0
303,2023-01-10,15:23:14,0
730,2023-02-21,15:52:36,1
626,2023-03-13,08:42:11,0
854,2023-02-12,04:56:27,1
948,2023-03-05,07:51:56,1
60,2023-03-30,07:56:04,1
139,2023-02-18,13:21:10,1
27,2023-02-06,21:42:10,0
304,2023-03-01,20:40:06,0
90,2023-03-30,07:19:44,1
794,2023-02-04,22:31:54,0
472,2023-02-06,23:52:42,0
656,2023-02-05,02:59:28,0
984,2023-01-10,02:47:20,0
383,2023-02-01,18:35:46,1
578,2023-01-27,18:44:40,1
271,2023-02-11,15:12:37,1
930,2023-02-19,01:17:53,1
214,2023-02-15,02:59:32,1
772,2023-03-02,13:39:34,0
482,2023-03-11,00:52:27,1
960,2023-01-19,01:15:18,1
863,2023-02-25,07:43:31,1
802,2023-01-02,02:02:36,0
834,2023-04-01,03:29:21,1
601,2023-01-18,04:58:15,1
293,2023-01-20,19:15:34,1
350,2023-02-21,12:36:33,1
367,2023-03-11,12:10:41,0
24,2023-02-24,02:37:30,0
48,2023-02-01,19:11:23,1
431,2023-03-12,09:21:48,0
123,2023-03-19,02:47:07,0
399,2023-02-04,10:57:49,0
960,2023-01-20,14:07:14,1
646,2023-01-30,11:36:50,0
971,2023-01-22,09:08:59,1
884,2023-03-26,21:43:18,1
991,2023-01-23,05:26:35,1
795,2023-01-14,18:10:10,1
87,2023-03-18,11:32:49,0
467,2023-03-08,10:35:10,1
767,2023-03-09,12:54:49,0
412,2023-01-10,19:51:46,0
80,2023-02-05,17:17:33,0
161,2023-02-28,06:45:18,0
139,2023-01-23,02:25:15,1
164,2023-02-27,04:18:55,1
