device_id,connection_date,connection_time,device_type
209,2023-02-02,2023-04-15 11:37:48,Watch
899,2023-01-12,2023-04-15 23:52:08,IoT Device
267,2023-03-07,2023-04-15 17:17:14,Watch
43,2023-01-13,2023-04-15 06:07:45,Watch
11,2023-01-25,2023-04-15 18:25:42,Monitor
770,2023-02-06,2023-04-15 13:00:50,IoT Device
987,2023-03-22,2023-04-15 07:14:50,IoT Device
448,2023-01-11,2023-04-15 11:45:18,Speaker
967,2023-02-05,2023-04-15 02:36:27,IoT Device
801,2023-01-10,2023-04-15 04:51:15,Watch
748,2023-03-06,2023-04-15 02:51:57,Monitor
160,2023-02-02,2023-04-15 19:22:38,Watch
752,2023-04-01,2023-04-15 11:47:57,Watch
189,2023-02-01,2023-04-15 14:02:20,Speaker
149,2023-01-10,2023-04-15 12:56:08,Watch
611,2023-01-09,2023-04-15 16:50:52,Speaker
214,2023-01-12,2023-04-15 21:04:32,Watch
445,2023-01-02,2023-04-15 07:52:38,IoT Device
847,2023-03-20,2023-04-15 22:10:46,Monitor
191,2023-01-23,2023-04-15 04:32:07,Monitor
85,2023-01-29,2023-04-15 04:30:20,Speaker
696,2023-01-27,2023-04-15 23:31:07,IoT Device
81,2023-03-25,2023-04-15 18:02:23,Watch
875,2023-01-22,2023-04-15 08:19:26,Speaker
149,2023-03-14,2023-04-15 16:44:46,Speaker
787,2023-01-12,2023-04-15 19:09:35,Watch
428,2023-03-15,2023-04-15 20:11:30,Speaker
724,2023-02-19,2023-04-15 15:36:06,IoT Device
606,2023-01-26,2023-04-15 14:35:00,Watch
989,2023-03-16,2023-04-15 21:56:30,Monitor
516,2023-03-24,2023-04-15 05:05:41,IoT Device
756,2023-03-01,2023-04-15 13:28:29,Speaker
397,2023-01-29,2023-04-15 20:40:44,Monitor
107,2023-01-23,2023-04-15 12:47:26,Monitor
154,2023-03-15,2023-04-15 13:20:21,Watch
538,2023-03-02,2023-04-15 14:26:01,Monitor
878,2023-01-29,2023-04-15 20:51:43,Monitor
720,2023-01-09,2023-04-15 22:18:07,Watch
494,2023-02-19,2023-04-15 08:08:31,IoT Device
581,2023-03-03,2023-04-15 21:16:36,Watch
413,2023-01-18,2023-04-15 13:17:20,Watch
737,2023-01-24,2023-04-15 02:15:57,Monitor
539,2023-03-11,2023-04-15 22:27:30,Watch
925,2023-01-22,2023-04-15 17:26:47,Monitor
632,2023-02-19,2023-04-15 07:13:38,Monitor
376,2023-01-27,2023-04-15 05:32:00,IoT Device
918,2023-01-08,2023-04-15 07:29:55,Watch
891,2023-02-28,2023-04-15 16:01:27,IoT Device
509,2023-02-07,2023-04-15 13:21:41,Speaker
468,2023-01-02,2023-04-15 10:48:18,Monitor
525,2023-01-19,2023-04-15 01:57:43,Speaker
481,2023-01-27,2023-04-15 15:07:09,Speaker
840,2023-03-31,2023-04-15 22:48:07,IoT Device
996,2023-01-28,2023-04-15 09:11:52,Watch
377,2023-01-11,2023-04-15 19:27:45,IoT Device
559,2023-02-04,2023-04-15 09:18:50,IoT Device
663,2023-02-11,2023-04-15 10:58:10,Watch
749,2023-03-09,2023-04-15 08:14:46,IoT Device
840,2023-03-20,2023-04-15 09:57:55,Watch
990,2023-01-21,2023-04-15 19:56:16,Speaker
439,2023-03-06,2023-04-15 01:12:33,Watch
200,2023-01-06,2023-04-15 01:58:30,Watch
745,2023-03-21,2023-04-15 21:07:38,Monitor
127,2023-02-18,2023-04-15 14:16:14,Watch
14,2023-01-21,2023-04-15 11:49:24,Watch
775,2023-02-26,2023-04-15 03:09:43,Speaker
869,2023-03-18,2023-04-15 07:09:42,Watch
324,2023-01-19,2023-04-15 07:08:13,Monitor
89,2023-01-12,2023-04-15 22:41:07,Watch
649,2023-01-30,2023-04-15 14:04:26,Monitor
564,2023-03-15,2023-04-15 05:05:55,Speaker
157,2023-03-08,2023-04-15 22:32:00,Watch
549,2023-01-09,2023-04-15 02:03:27,Monitor
525,2023-01-10,2023-04-15 03:08:46,Speaker
22,2023-03-20,2023-04-15 17:16:42,Speaker
864,2023-01-28,2023-04-15 18:06:27,Speaker
844,2023-02-01,2023-04-15 13:14:52,IoT Device
136,2023-02-27,2023-04-15 09:59:56,Watch
854,2023-01-20,2023-04-15 02:47:04,Monitor
272,2023-04-01,2023-04-15 21:26:16,Speaker
335,2023-01-22,2023-04-15 03:17:35,IoT Device
346,2023-02-24,2023-04-15 10:01:10,Watch
648,2023-03-21,2023-04-15 08:23:31,Watch
80,2023-01-04,2023-04-15 19:15:31,Monitor
46,2023-01-07,2023-04-15 03:18:14,Monitor
870,2023-01-29,2023-04-15 21:22:01,Monitor
342,2023-01-20,2023-04-15 18:15:43,Monitor
908,2023-02-18,2023-04-15 11:00:27,Watch
336,2023-01-18,2023-04-15 07:28:35,Speaker
280,2023-01-22,2023-04-15 18:14:19,Speaker
613,2023-02-23,2023-04-15 02:52:22,Speaker
830,2023-03-12,2023-04-15 10:39:28,Watch
554,2023-03-07,2023-04-15 21:51:49,Watch
437,2023-02-05,2023-04-15 17:06:14,IoT Device
993,2023-02-28,2023-04-15 18:45:24,IoT Device
92,2023-03-17,2023-04-15 00:44:24,IoT Device
900,2023-01-02,2023-04-15 12:47:33,Monitor
184,2023-03-22,2023-04-15 11:37:34,Watch
50,2023-01-18,2023-04-15 07:26:33,Watch
817,2023-02-04,2023-04-15 23:33:30,Speaker
447,2023-03-22,2023-04-15 06:31:40,Watch
188,2023-01-20,2023-04-15 03:24:14,Monitor
163,2023-02-10,2023-04-15 06:54:28,Speaker
136,2023-03-27,2023-04-15 15:27:57,Watch
538,2023-01-28,2023-04-15 18:29:11,Monitor
66,2023-02-19,2023-04-15 05:07:09,Speaker
516,2023-03-01,2023-04-15 12:30:01,Speaker
789,2023-03-10,2023-04-15 06:16:02,Speaker
405,2023-02-06,2023-04-15 19:47:57,Speaker
15,2023-01-07,2023-04-15 04:59:34,IoT Device
306,2023-03-13,2023-04-15 14:51:57,IoT Device
628,2023-03-12,2023-04-15 18:42:23,Speaker
163,2023-01-27,2023-04-15 17:18:59,Watch
939,2023-03-02,2023-04-15 22:28:53,Speaker
438,2023-03-28,2023-04-15 07:21:24,Monitor
201,2023-02-01,2023-04-15 20:12:28,IoT Device
444,2023-02-05,2023-04-15 11:52:30,Monitor
15,2023-02-04,2023-04-15 08:11:45,IoT Device
302,2023-01-07,2023-04-15 04:03:38,Watch
570,2023-01-18,2023-04-15 11:34:28,Watch
291,2023-02-22,2023-04-15 21:01:20,IoT Device
741,2023-01-02,2023-04-15 04:20:29,Speaker
569,2023-03-05,2023-04-15 17:22:46,Monitor
718,2023-01-19,2023-04-15 15:11:34,IoT Device
221,2023-03-29,2023-04-15 21:11:02,IoT Device
995,2023-01-09,2023-04-15 19:57:44,IoT Device
500,2023-02-04,2023-04-15 07:33:23,Speaker
912,2023-01-30,2023-04-15 07:36:13,Monitor
306,2023-02-16,2023-04-15 15:43:34,Watch
777,2023-03-23,2023-04-15 03:48:36,Watch
463,2023-02-14,2023-04-15 01:52:09,Monitor
557,2023-02-02,2023-04-15 00:26:09,IoT Device
580,2023-01-02,2023-04-15 22:58:29,Speaker
5,2023-02-06,2023-04-15 17:46:38,Watch
263,2023-01-17,2023-04-15 01:40:04,IoT Device
848,2023-03-29,2023-04-15 16:21:24,IoT Device
273,2023-01-16,2023-04-15 07:32:10,Watch
568,2023-03-03,2023-04-15 07:12:26,Monitor
553,2023-01-16,2023-04-15 12:38:13,IoT Device
541,2023-03-06,2023-04-15 20:08:53,Watch
972,2023-02-04,2023-04-15 12:27:27,IoT Device
759,2023-02-12,2023-04-15 16:54:11,Speaker
959,2023-01-08,2023-04-15 03:06:38,Watch
254,2023-02-28,2023-04-15 05:21:20,Speaker
62,2023-02-17,2023-04-15 20:03:33,Watch
903,2023-03-24,2023-04-15 03:05:30,Watch
201,2023-03-29,2023-04-15 15:10:22,Speaker
703,2023-01-11,2023-04-15 01:32:02,IoT Device
366,2023-02-11,2023-04-15 16:22:00,Monitor
489,2023-01-16,2023-04-15 03:49:49,Watch
956,2023-02-12,2023-04-15 06:40:03,Monitor
357,2023-03-26,2023-04-15 16:56:33,Speaker
860,2023-03-31,2023-04-15 04:31:03,Monitor
312,2023-02-15,2023-04-15 15:17:13,Monitor
26,2023-01-31,2023-04-15 12:42:53,IoT Device
32,2023-01-01,2023-04-15 20:48:09,Speaker
601,2023-01-21,2023-04-15 04:01:08,Speaker
651,2023-02-03,2023-04-15 05:34:25,IoT Device
633,2023-01-20,2023-04-15 19:10:55,Speaker
652,2023-01-07,2023-04-15 08:45:34,Monitor
475,2023-02-26,2023-04-15 19:41:48,IoT Device
949,2023-01-23,2023-04-15 08:54:49,Speaker
384,2023-02-02,2023-04-15 08:20:14,Monitor
129,2023-01-02,2023-04-15 02:13:38,IoT Device
115,2023-03-26,2023-04-15 10:25:16,Monitor
243,2023-01-22,2023-04-15 19:22:40,Watch
494,2023-01-10,2023-04-15 18:11:35,Watch
574,2023-02-23,2023-04-15 17:37:24,IoT Device
22,2023-01-07,2023-04-15 22:35:47,Monitor
60,2023-01-27,2023-04-15 05:10:30,Watch
373,2023-02-24,2023-04-15 04:34:37,Monitor
33,2023-02-22,2023-04-15 19:55:56,IoT Device
834,2023-02-10,2023-04-15 03:42:32,IoT Device
641,2023-03-14,2023-04-15 13:39:21,Monitor
802,2023-01-20,2023-04-15 17:50:52,Watch
739,2023-03-09,2023-04-15 13:12:36,Monitor
700,2023-03-15,2023-04-15 14:10:53,IoT Device
220,2023-01-08,2023-04-15 21:04:43,Speaker
194,2023-03-21,2023-04-15 12:33:12,Monitor
277,2023-01-09,2023-04-15 23:21:14,IoT Device
744,2023-02-28,2023-04-15 04:13:11,Watch
906,2023-03-09,2023-04-15 09:02:36,Monitor
603,2023-02-25,2023-04-15 12:18:52,Watch
477,2023-02-08,2023-04-15 03:40:28,Monitor
622,2023-03-24,2023-04-15 20:55:16,Speaker
520,2023-01-05,2023-04-15 01:39:08,IoT Device
37,2023-03-14,2023-04-15 19:58:03,IoT Device
356,2023-03-25,2023-04-15 13:51:12,Watch
20,2023-01-13,2023-04-15 19:47:34,Speaker
948,2023-02-09,2023-04-15 18:44:41,Monitor
211,2023-02-12,2023-04-15 16:04:15,Monitor
49,2023-02-07,2023-04-15 16:21:46,Watch
510,2023-01-10,2023-04-15 20:00:43,Monitor
817,2023-03-27,2023-04-15 09:50:30,Monitor
55,2023-03-25,2023-04-15 20:15:49,Speaker
722,2023-01-24,2023-04-15 17:07:56,Monitor
896,2023-01-14,2023-04-15 11:22:52,IoT Device
765,2023-01-20,2023-04-15 15:29:21,IoT Device
181,2023-01-08,2023-04-15 10:11:23,Speaker
585,2023-03-28,2023-04-15 16:51:49,Watch
400,2023-03-14,2023-04-15 14:58:56,IoT Device
992,2023-03-26,2023-04-15 06:30:08,IoT Device
449,2023-03-12,2023-04-15 14:17:35,Speaker
349,2023-04-01,2023-04-15 19:57:31,IoT Device
519,2023-03-19,2023-04-15 05:29:05,Watch
753,2023-02-17,2023-04-15 11:00:59,Watch
596,2023-03-01,2023-04-15 19:51:01,IoT Device
682,2023-02-16,2023-04-15 06:43:53,Monitor
777,2023-02-28,2023-04-15 07:04:00,Speaker
623,2023-03-22,2023-04-15 23:32:30,Watch
380,2023-01-04,2023-04-15 01:22:14,Monitor
675,2023-02-02,2023-04-15 22:51:24,Watch
894,2023-01-04,2023-04-15 20:42:14,Monitor
805,2023-01-02,2023-04-15 10:28:19,Watch
969,2023-02-19,2023-04-15 01:19:21,Speaker
28,2023-03-02,2023-04-15 06:48:15,Speaker
184,2023-02-20,2023-04-15 11:09:23,Watch
342,2023-02-07,2023-04-15 23:46:36,Watch
531,2023-01-17,2023-04-15 03:14:46,IoT Device
156,2023-02-18,2023-04-15 01:07:36,IoT Device
779,2023-03-08,2023-04-15 14:26:29,Watch
555,2023-03-19,2023-04-15 00:16:40,IoT Device
95,2023-01-28,2023-04-15 17:52:12,Speaker
249,2023-02-07,2023-04-15 14:38:14,Watch
392,2023-01-18,2023-04-15 12:30:39,Monitor
288,2023-03-09,2023-04-15 09:03:23,Watch
742,2023-03-08,2023-04-15 21:21:00,Watch
238,2023-03-04,2023-04-15 05:45:44,IoT Device
859,2023-03-20,2023-04-15 23:55:47,Monitor
699,2023-03-24,2023-04-15 20:29:52,Speaker
869,2023-03-08,2023-04-15 18:13:29,IoT Device
793,2023-01-30,2023-04-15 12:55:07,Monitor
180,2023-01-14,2023-04-15 19:49:46,Monitor
386,2023-03-04,2023-04-15 13:16:56,Watch
293,2023-03-20,2023-04-15 15:49:00,IoT Device
568,2023-02-06,2023-04-15 16:01:22,IoT Device
610,2023-02-16,2023-04-15 10:43:26,Speaker
390,2023-03-23,2023-04-15 05:44:08,Speaker
869,2023-01-04,2023-04-15 15:40:23,Monitor
306,2023-01-27,2023-04-15 22:51:39,IoT Device
886,2023-01-29,2023-04-15 00:35:21,Watch
968,2023-03-18,2023-04-15 01:30:28,Watch
494,2023-01-14,2023-04-15 19:01:43,Watch
867,2023-02-18,2023-04-15 17:14:51,IoT Device
472,2023-03-30,2023-04-15 18:14:41,Speaker
957,2023-01-29,2023-04-15 13:31:00,Monitor
46,2023-03-18,2023-04-15 01:00:58,Speaker
683,2023-03-30,2023-04-15 07:28:20,Monitor
352,2023-02-01,2023-04-15 19:49:32,Watch
314,2023-03-08,2023-04-15 15:59:04,IoT Device
825,2023-01-22,2023-04-15 16:04:52,IoT Device
297,2023-03-30,2023-04-15 23:22:22,Speaker
679,2023-01-21,2023-04-15 10:57:46,IoT Device
890,2023-02-14,2023-04-15 00:57:45,IoT Device
686,2023-01-28,2023-04-15 23:06:42,IoT Device
66,2023-02-03,2023-04-15 18:23:01,Speaker
890,2023-02-04,2023-04-15 14:54:51,Speaker
919,2023-02-11,2023-04-15 17:51:33,Speaker
224,2023-01-20,2023-04-15 09:21:02,Monitor
406,2023-01-03,2023-04-15 11:33:10,Speaker
148,2023-03-06,2023-04-15 17:36:40,Monitor
102,2023-02-27,2023-04-15 00:18:25,Speaker
639,2023-01-02,2023-04-15 11:30:35,IoT Device
308,2023-03-02,2023-04-15 08:10:05,Speaker
777,2023-01-11,2023-04-15 14:05:38,Speaker
12,2023-02-05,2023-04-15 08:07:11,Watch
379,2023-01-22,2023-04-15 22:58:17,IoT Device
433,2023-01-17,2023-04-15 19:38:28,Monitor
321,2023-03-10,2023-04-15 16:40:02,Speaker
933,2023-03-29,2023-04-15 14:51:37,Monitor
79,2023-03-19,2023-04-15 17:13:36,Watch
533,2023-03-18,2023-04-15 18:24:36,Monitor
866,2023-01-09,2023-04-15 01:19:20,Speaker
743,2023-02-19,2023-04-15 06:02:38,Monitor
168,2023-03-15,2023-04-15 19:12:42,IoT Device
694,2023-03-05,2023-04-15 13:10:30,Monitor
593,2023-01-26,2023-04-15 20:26:10,Watch
796,2023-02-05,2023-04-15 23:54:12,Speaker
306,2023-01-30,2023-04-15 23:07:39,Watch
714,2023-02-25,2023-04-15 15:45:22,Watch
454,2023-01-10,2023-04-15 16:50:41,IoT Device
115,2023-03-03,2023-04-15 13:43:24,Watch
223,2023-03-22,2023-04-15 23:09:38,IoT Device
295,2023-02-09,2023-04-15 10:46:49,Speaker
715,2023-02-25,2023-04-15 00:45:57,IoT Device
78,2023-01-24,2023-04-15 14:06:06,Monitor
309,2023-02-21,2023-04-15 20:49:25,IoT Device
108,2023-01-03,2023-04-15 10:30:21,Speaker
709,2023-03-14,2023-04-15 02:17:15,Monitor
212,2023-02-02,2023-04-15 06:04:40,Speaker
117,2023-02-15,2023-04-15 02:40:38,Speaker
752,2023-03-16,2023-04-15 16:13:03,Monitor
214,2023-01-18,2023-04-15 21:58:42,Speaker
324,2023-01-10,2023-04-15 07:10:56,Watch
193,2023-02-02,2023-04-15 17:50:50,Monitor
309,2023-02-20,2023-04-15 12:55:27,IoT Device
930,2023-02-15,2023-04-15 22:12:17,IoT Device
768,2023-01-12,2023-04-15 21:10:32,Watch
80,2023-03-13,2023-04-15 22:54:25,Monitor
532,2023-01-29,2023-04-15 04:54:30,IoT Device
961,2023-02-06,2023-04-15 21:24:51,IoT Device
92,2023-02-18,2023-04-15 23:31:02,IoT Device
525,2023-03-14,2023-04-15 13:48:06,Monitor
433,2023-01-12,2023-04-15 16:26:11,Speaker
393,2023-02-25,2023-04-15 22:59:52,Watch
956,2023-03-16,2023-04-15 17:16:02,Speaker
572,2023-03-31,2023-04-15 12:50:17,Speaker
225,2023-03-13,2023-04-15 20:15:17,Watch
336,2023-03-02,2023-04-15 06:00:14,Watch
161,2023-01-15,2023-04-15 12:05:23,Speaker
108,2023-03-08,2023-04-15 05:58:55,Monitor
555,2023-01-21,2023-04-15 05:43:11,IoT Device
669,2023-02-11,2023-04-15 09:44:46,IoT Device
406,2023-01-26,2023-04-15 03:36:48,Speaker
325,2023-03-29,2023-04-15 16:12:19,Speaker
60,2023-03-07,2023-04-15 13:09:02,Monitor
188,2023-03-02,2023-04-15 16:29:53,Monitor
48,2023-03-21,2023-04-15 10:16:14,IoT Device
677,2023-03-17,2023-04-15 14:42:32,Monitor
638,2023-03-08,2023-04-15 09:31:27,Monitor
205,2023-02-10,2023-04-15 08:35:40,Speaker
550,2023-03-25,2023-04-15 19:41:08,Watch
458,2023-03-09,2023-04-15 05:36:33,IoT Device
442,2023-03-28,2023-04-15 22:03:08,Monitor
438,2023-01-30,2023-04-15 02:41:35,Monitor
443,2023-02-22,2023-04-15 21:52:10,Monitor
934,2023-03-31,2023-04-15 08:17:42,Speaker
266,2023-02-04,2023-04-15 18:41:17,Monitor
282,2023-03-25,2023-04-15 22:27:41,Monitor
658,2023-03-15,2023-04-15 07:29:55,Watch
73,2023-03-06,2023-04-15 16:58:26,Monitor
648,2023-03-08,2023-04-15 08:41:10,IoT Device
886,2023-02-23,2023-04-15 06:09:27,Watch
749,2023-01-19,2023-04-15 21:19:25,Speaker
398,2023-03-01,2023-04-15 14:17:21,Monitor
585,2023-03-17,2023-04-15 11:27:10,Speaker
65,2023-03-22,2023-04-15 12:56:29,IoT Device
866,2023-03-04,2023-04-15 17:45:15,Monitor
131,2023-02-08,2023-04-15 15:49:14,Speaker
707,2023-02-25,2023-04-15 08:57:38,Speaker
573,2023-03-09,2023-04-15 09:07:22,Monitor
912,2023-02-28,2023-04-15 10:00:04,Monitor
619,2023-02-25,2023-04-15 20:36:00,IoT Device
37,2023-03-11,2023-04-15 07:28:04,Monitor
17,2023-02-07,2023-04-15 06:39:17,IoT Device
947,2023-03-07,2023-04-15 23:27:12,Monitor
678,2023-04-01,2023-04-15 08:34:15,IoT Device
37,2023-01-06,2023-04-15 19:55:14,Speaker
5,2023-01-22,2023-04-15 15:23:20,Watch
422,2023-03-12,2023-04-15 14:18:20,Watch
8,2023-03-17,2023-04-15 08:01:55,IoT Device
113,2023-01-06,2023-04-15 19:44:18,Watch
830,2023-01-31,2023-04-15 18:19:57,Monitor
28,2023-03-24,2023-04-15 06:12:41,IoT Device
650,2023-03-28,2023-04-15 00:17:02,Monitor
212,2023-01-21,2023-04-15 08:42:33,Monitor
35,2023-03-16,2023-04-15 13:27:05,Speaker
286,2023-03-04,2023-04-15 20:19:04,Speaker
493,2023-03-24,2023-04-15 13:40:54,IoT Device
512,2023-01-29,2023-04-15 23:27:28,Watch
180,2023-02-05,2023-04-15 05:36:50,Watch
562,2023-02-26,2023-04-15 21:26:04,Monitor
749,2023-03-30,2023-04-15 23:54:18,Watch
828,2023-02-01,2023-04-15 23:42:46,Speaker
668,2023-01-11,2023-04-15 13:51:47,Speaker
558,2023-03-03,2023-04-15 18:49:41,Speaker
446,2023-02-24,2023-04-15 20:05:45,IoT Device
916,2023-01-11,2023-04-15 20:53:43,Watch
111,2023-03-28,2023-04-15 02:29:09,Speaker
615,2023-02-03,2023-04-15 07:45:40,Speaker
934,2023-02-07,2023-04-15 23:17:56,Speaker
9,2023-01-27,2023-04-15 14:50:19,IoT Device
594,2023-02-10,2023-04-15 05:56:20,Speaker
214,2023-02-20,2023-04-15 05:12:10,Speaker
181,2023-03-07,2023-04-15 10:18:53,Watch
194,2023-03-29,2023-04-15 23:50:41,Speaker
997,2023-03-26,2023-04-15 04:25:12,Watch
261,2023-02-14,2023-04-15 15:54:17,Monitor
316,2023-02-23,2023-04-15 16:18:50,Monitor
940,2023-02-27,2023-04-15 15:42:42,Monitor
553,2023-02-12,2023-04-15 08:42:34,Speaker
800,2023-02-13,2023-04-15 17:46:58,IoT Device
436,2023-03-03,2023-04-15 05:41:38,Speaker
354,2023-03-05,2023-04-15 01:39:31,IoT Device
285,2023-03-11,2023-04-15 23:50:00,Watch
333,2023-03-27,2023-04-15 18:27:59,IoT Device
380,2023-01-28,2023-04-15 06:29:33,Watch
21,2023-02-16,2023-04-15 11:37:12,IoT Device
340,2023-03-29,2023-04-15 18:38:42,Watch
89,2023-01-02,2023-04-15 15:14:54,Watch
239,2023-02-16,2023-04-15 23:18:50,Speaker
353,2023-01-09,2023-04-15 18:27:27,IoT Device
451,2023-02-05,2023-04-15 23:30:14,IoT Device
283,2023-01-25,2023-04-15 16:50:26,Watch
516,2023-01-10,2023-04-15 01:19:39,Watch
656,2023-02-13,2023-04-15 12:15:43,IoT Device
850,2023-01-28,2023-04-15 06:33:37,Monitor
88,2023-02-16,2023-04-15 08:03:49,Speaker
783,2023-02-04,2023-04-15 21:57:43,Monitor
480,2023-01-16,2023-04-15 21:22:08,Speaker
708,2023-03-25,2023-04-15 10:56:08,Watch
582,2023-01-06,2023-04-15 20:39:00,Monitor
406,2023-01-09,2023-04-15 20:39:16,Monitor
692,2023-01-29,2023-04-15 00:50:15,Speaker
762,2023-03-10,2023-04-15 01:51:16,Watch
251,2023-01-02,2023-04-15 21:36:16,Monitor
336,2023-01-22,2023-04-15 21:29:07,Speaker
779,2023-01-29,2023-04-15 20:21:08,Speaker
767,2023-02-21,2023-04-15 09:23:53,Watch
845,2023-01-05,2023-04-15 22:33:54,Watch
75,2023-03-22,2023-04-15 03:23:17,Monitor
406,2023-01-07,2023-04-15 06:29:11,Watch
232,2023-01-08,2023-04-15 02:59:16,Watch
617,2023-01-23,2023-04-15 05:42:37,Monitor
444,2023-03-04,2023-04-15 06:34:15,Speaker
456,2023-02-02,2023-04-15 23:59:09,Monitor
454,2023-03-05,2023-04-15 21:23:51,Watch
707,2023-01-22,2023-04-15 19:58:46,IoT Device
213,2023-03-10,2023-04-15 12:37:55,Speaker
806,2023-01-17,2023-04-15 23:20:29,Watch
957,2023-03-18,2023-04-15 07:31:28,Watch
14,2023-01-28,2023-04-15 00:12:04,IoT Device
964,2023-03-08,2023-04-15 11:57:56,Watch
493,2023-01-11,2023-04-15 01:55:31,Monitor
118,2023-03-07,2023-04-15 01:18:25,Monitor
55,2023-01-16,2023-04-15 06:07:58,IoT Device
247,2023-01-02,2023-04-15 19:07:05,Monitor
699,2023-01-04,2023-04-15 10:13:12,IoT Device
220,2023-02-17,2023-04-15 23:48:16,Monitor
673,2023-01-16,2023-04-15 17:47:22,Speaker
316,2023-01-04,2023-04-15 23:10:51,Monitor
676,2023-02-22,2023-04-15 11:07:21,Monitor
160,2023-01-23,2023-04-15 15:21:48,Watch
958,2023-03-05,2023-04-15 03:45:10,IoT Device
765,2023-01-01,2023-04-15 16:56:35,Watch
934,2023-01-11,2023-04-15 21:22:31,Speaker
916,2023-03-22,2023-04-15 20:09:09,Monitor
257,2023-03-08,2023-04-15 19:06:23,Watch
996,2023-02-16,2023-04-15 11:32:28,IoT Device
190,2023-03-31,2023-04-15 10:49:26,Speaker
653,2023-02-16,2023-04-15 10:30:54,IoT Device
483,2023-01-12,2023-04-15 07:31:32,Monitor
298,2023-03-27,2023-04-15 23:16:55,Watch
547,2023-03-24,2023-04-15 14:04:19,Speaker
103,2023-03-21,2023-04-15 14:53:10,IoT Device
897,2023-01-09,2023-04-15 21:43:42,Speaker
39,2023-02-19,2023-04-15 18:27:10,Monitor
633,2023-03-12,2023-04-15 07:32:57,Speaker
221,2023-03-04,2023-04-15 10:41:51,Monitor
38,2023-02-06,2023-04-15 13:28:05,Speaker
175,2023-01-23,2023-04-15 05:23:37,Monitor
758,2023-01-02,2023-04-15 04:44:23,Monitor
620,2023-03-30,2023-04-15 07:35:55,Watch
779,2023-03-02,2023-04-15 03:37:13,Watch
703,2023-01-30,2023-04-15 23:42:40,Watch
814,2023-02-11,2023-04-15 20:06:58,Speaker
497,2023-01-29,2023-04-15 16:15:57,Speaker
4,2023-01-01,2023-04-15 15:10:15,Monitor
171,2023-02-23,2023-04-15 08:01:37,Speaker
828,2023-02-03,2023-04-15 17:55:29,Watch
452,2023-03-07,2023-04-15 06:05:35,IoT Device
829,2023-02-21,2023-04-15 12:47:40,Monitor
786,2023-01-03,2023-04-15 05:51:02,IoT Device
366,2023-01-29,2023-04-15 14:25:32,IoT Device
473,2023-02-13,2023-04-15 02:51:55,IoT Device
207,2023-03-08,2023-04-15 06:41:41,Watch
478,2023-01-04,2023-04-15 19:56:08,IoT Device
671,2023-01-12,2023-04-15 08:40:31,Speaker
305,2023-01-07,2023-04-15 16:46:50,IoT Device
119,2023-03-05,2023-04-15 12:31:35,Watch
225,2023-03-14,2023-04-15 12:36:42,Watch
549,2023-02-03,2023-04-15 01:03:25,Watch
618,2023-01-20,2023-04-15 02:43:19,Speaker
761,2023-02-04,2023-04-15 04:42:55,IoT Device
903,2023-03-13,2023-04-15 05:14:00,Speaker
813,2023-02-06,2023-04-15 18:33:16,Speaker
611,2023-03-19,2023-04-15 15:17:51,IoT Device
181,2023-01-30,2023-04-15 08:55:07,IoT Device
549,2023-01-18,2023-04-15 01:42:30,IoT Device
495,2023-01-20,2023-04-15 18:33:15,Monitor
265,2023-02-02,2023-04-15 15:52:51,Monitor
333,2023-03-12,2023-04-15 12:05:04,IoT Device
478,2023-01-08,2023-04-15 19:30:36,IoT Device
38,2023-03-21,2023-04-15 17:52:49,Watch
373,2023-01-23,2023-04-15 15:08:29,Monitor
257,2023-03-25,2023-04-15 02:35:53,Watch
966,2023-02-15,2023-04-15 06:00:08,Watch
447,2023-03-09,2023-04-15 02:31:45,IoT Device
187,2023-02-08,2023-04-15 09:41:08,Speaker
488,2023-01-04,2023-04-15 02:48:49,IoT Device
566,2023-02-02,2023-04-15 08:18:27,Watch
284,2023-03-14,2023-04-15 10:48:41,Monitor
996,2023-02-07,2023-04-15 04:50:01,Watch
299,2023-01-25,2023-04-15 10:59:15,Speaker
839,2023-02-11,2023-04-15 01:24:32,Speaker
401,2023-02-23,2023-04-15 05:33:01,Watch
829,2023-03-14,2023-04-15 06:16:46,Monitor
265,2023-04-01,2023-04-15 14:44:56,Speaker
112,2023-02-01,2023-04-15 22:39:12,Watch
890,2023-02-17,2023-04-15 00:25:50,Watch
679,2023-02-02,2023-04-15 13:25:20,Watch
613,2023-02-12,2023-04-15 16:20:19,Watch
954,2023-02-22,2023-04-15 15:40:57,Monitor
588,2023-01-25,2023-04-15 01:06:00,Monitor
