device_id,login_date,login_time,attempt_number,successful,login_method
321,2023-02-21,18:29:42,4,0,Fingerprint
931,2023-02-11,16:14:54,2,0,PIN
692,2023-03-19,02:12:40,4,0,Facial Recognition
870,2023-03-18,23:55:52,4,0,Fingerprint
914,2023-01-22,08:58:06,1,1,Password
838,2023-03-17,07:38:29,3,0,PIN
680,2023-02-03,07:02:34,1,1,PIN
518,2023-02-04,21:44:47,1,0,Password
694,2023-01-15,08:05:18,1,0,Fingerprint
790,2023-02-15,23:00:38,4,1,Password
98,2023-02-02,04:25:31,4,1,PIN
772,2023-01-04,19:39:15,2,1,Password
595,2023-01-10,03:14:17,3,0,Facial Recognition
873,2023-03-24,07:54:00,4,0,PIN
6,2023-02-25,14:49:06,3,1,Password
17,2023-01-22,02:53:04,2,0,Password
581,2023-03-16,16:12:10,3,0,Password
18,2023-02-27,02:28:50,3,0,PIN
849,2023-02-23,20:10:28,1,0,Fingerprint
897,2023-02-21,02:09:40,1,0,Fingerprint
909,2023-03-07,21:02:39,3,0,Password
936,2023-01-19,02:13:17,1,0,Facial Recognition
473,2023-02-15,20:37:39,2,0,Facial Recognition
505,2023-03-09,09:53:33,1,0,Fingerprint
810,2023-01-02,20:03:42,4,0,Fingerprint
82,2023-01-31,03:45:17,2,0,PIN
313,2023-01-12,12:09:11,2,1,Facial Recognition
730,2023-02-07,04:04:08,2,1,Fingerprint
311,2023-03-09,17:46:36,1,1,Password
582,2023-02-18,14:48:33,1,0,Fingerprint
666,2023-02-23,12:10:55,1,0,Fingerprint
610,2023-01-19,10:12:28,2,1,Fingerprint
359,2023-01-13,03:45:40,1,0,Facial Recognition
332,2023-02-17,16:00:49,4,0,Password
259,2023-01-12,22:08:16,1,1,Facial Recognition
480,2023-02-11,10:56:52,3,1,Fingerprint
468,2023-03-28,08:11:15,2,1,Password
776,2023-01-04,06:23:00,2,0,PIN
204,2023-02-24,08:06:26,3,0,Password
153,2023-03-26,04:21:50,1,0,Password
207,2023-03-08,16:08:03,2,1,Fingerprint
969,2023-03-05,13:30:40,3,1,Facial Recognition
480,2023-03-11,00:59:36,4,0,Facial Recognition
548,2023-03-25,21:27:18,3,0,Password
98,2023-03-31,22:57:51,2,0,Facial Recognition
375,2023-01-02,03:14:11,3,1,Password
917,2023-01-24,03:21:56,2,1,Facial Recognition
481,2023-03-05,21:24:08,3,0,PIN
500,2023-02-19,21:42:09,3,1,Password
515,2023-01-15,12:40:47,1,1,PIN
693,2023-01-08,19:26:06,4,0,Fingerprint
376,2023-01-28,17:28:04,3,1,PIN
221,2023-02-17,08:08:59,3,1,Password
98,2023-03-06,14:50:25,3,1,Facial Recognition
740,2023-01-19,14:42:57,3,1,PIN
642,2023-01-24,06:09:05,2,1,Password
686,2023-03-25,13:59:00,2,0,Password
842,2023-03-02,13:22:34,3,1,Fingerprint
527,2023-01-10,01:43:51,4,1,PIN
252,2023-03-25,12:36:20,2,1,PIN
263,2023-03-05,01:12:31,1,0,Fingerprint
638,2023-03-08,16:46:29,1,0,Fingerprint
245,2023-03-15,09:00:05,3,1,Password
87,2023-03-21,21:22:22,4,1,Facial Recognition
203,2023-02-17,01:18:03,2,1,Fingerprint
801,2023-02-23,07:57:39,1,0,Fingerprint
596,2023-03-25,10:45:49,2,0,Facial Recognition
72,2023-03-14,07:41:56,2,0,PIN
19,2023-02-12,21:33:35,4,0,Facial Recognition
306,2023-03-11,04:09:46,3,1,Password
654,2023-01-24,06:52:44,1,1,Fingerprint
590,2023-01-05,13:14:16,1,0,Facial Recognition
925,2023-03-07,14:14:50,3,1,Facial Recognition
999,2023-01-11,13:17:57,4,1,PIN
863,2023-03-06,00:59:04,1,1,Password
979,2023-02-16,10:59:42,2,1,PIN
319,2023-02-14,16:23:35,3,1,Facial Recognition
519,2023-03-22,18:51:42,1,1,Password
498,2023-01-21,04:25:51,3,0,PIN
726,2023-01-08,17:11:31,2,1,Password
62,2023-01-06,00:53:40,3,0,Password
486,2023-03-08,19:18:39,1,1,Password
180,2023-02-06,10:55:49,4,1,Fingerprint
484,2023-02-02,15:59:05,3,1,PIN
233,2023-01-18,21:44:59,3,1,Facial Recognition
517,2023-02-10,03:27:09,1,1,Fingerprint
842,2023-02-01,21:27:47,4,0,PIN
413,2023-02-12,13:03:41,1,1,PIN
24,2023-01-22,16:03:17,3,0,PIN
521,2023-03-28,02:15:55,3,1,Fingerprint
672,2023-02-10,08:58:32,4,1,Fingerprint
566,2023-02-21,20:22:16,1,0,PIN
168,2023-01-21,11:34:35,4,1,Fingerprint
629,2023-03-26,05:49:45,4,1,PIN
706,2023-03-13,12:48:08,3,0,Facial Recognition
264,2023-03-07,14:44:47,3,0,Fingerprint
352,2023-02-12,06:41:37,3,1,Facial Recognition
502,2023-01-25,11:01:09,1,1,Password
396,2023-02-03,04:23:16,2,0,Fingerprint
56,2023-03-12,16:45:40,3,0,PIN
913,2023-03-06,19:53:08,1,1,Password
393,2023-03-19,15:07:13,1,0,PIN
129,2023-02-16,19:25:20,1,0,Password
624,2023-02-21,17:05:42,4,1,Fingerprint
177,2023-02-11,20:55:27,4,1,PIN
384,2023-01-18,19:50:14,2,1,Password
437,2023-02-19,08:32:45,4,0,Fingerprint
967,2023-01-20,13:40:35,3,0,PIN
954,2023-03-22,15:44:47,1,1,Fingerprint
449,2023-01-30,18:23:49,2,1,PIN
360,2023-01-18,20:29:36,1,1,PIN
164,2023-01-13,13:27:49,2,0,Password
698,2023-01-09,20:43:55,2,1,Facial Recognition
442,2023-02-09,05:16:26,4,1,Fingerprint
831,2023-01-27,03:15:15,1,1,Facial Recognition
152,2023-03-15,07:56:37,3,0,Password
218,2023-02-03,03:11:14,4,1,Fingerprint
87,2023-01-26,04:51:27,1,1,Password
774,2023-02-23,23:46:17,1,0,Fingerprint
833,2023-02-21,01:45:50,1,1,Fingerprint
204,2023-02-14,23:29:29,1,0,Password
176,2023-04-01,14:52:27,2,0,Password
851,2023-01-22,23:51:37,1,1,Password
617,2023-02-09,14:28:33,2,1,Password
486,2023-01-17,21:30:09,1,0,Fingerprint
81,2023-03-06,13:05:07,2,0,Fingerprint
824,2023-01-24,23:43:38,2,0,Password
442,2023-02-05,00:17:56,4,0,PIN
252,2023-02-11,22:11:39,3,1,Password
821,2023-02-09,04:29:03,2,1,PIN
610,2023-03-05,21:19:19,1,1,Fingerprint
867,2023-02-24,16:15:34,1,1,PIN
843,2023-03-21,13:19:18,4,0,Facial Recognition
581,2023-02-01,04:11:51,4,1,Password
93,2023-01-30,00:54:10,2,1,Fingerprint
165,2023-01-09,21:12:36,2,1,Facial Recognition
401,2023-03-27,02:41:39,1,0,Fingerprint
756,2023-02-20,15:24:19,1,0,Password
111,2023-02-14,19:04:34,4,0,Facial Recognition
858,2023-03-28,00:28:05,4,0,Fingerprint
273,2023-03-26,04:46:49,4,0,Password
765,2023-02-08,10:28:54,1,0,PIN
177,2023-02-14,09:55:31,2,0,Password
409,2023-03-02,02:03:17,2,1,Facial Recognition
330,2023-02-12,22:22:03,2,0,PIN
394,2023-03-13,16:20:45,4,0,Password
589,2023-02-10,06:53:40,3,0,Facial Recognition
345,2023-03-19,08:44:00,3,1,Facial Recognition
408,2023-03-17,21:35:55,2,0,PIN
682,2023-03-23,00:58:33,1,1,Facial Recognition
317,2023-02-01,15:24:10,4,1,PIN
495,2023-02-10,12:23:40,4,0,Facial Recognition
203,2023-03-11,10:36:39,4,0,Facial Recognition
535,2023-02-22,16:51:58,2,1,Fingerprint
373,2023-01-13,18:41:14,2,1,Facial Recognition
33,2023-01-12,08:38:19,3,1,PIN
588,2023-03-08,17:24:48,3,0,Facial Recognition
508,2023-01-23,03:37:09,4,0,Fingerprint
419,2023-04-01,16:24:34,3,1,PIN
161,2023-01-07,00:57:03,1,1,PIN
172,2023-03-10,02:33:35,1,1,Password
117,2023-03-30,12:36:59,2,0,Fingerprint
990,2023-03-24,14:18:02,2,0,PIN
48,2023-02-03,17:13:02,4,1,Fingerprint
596,2023-03-19,10:05:05,3,0,Fingerprint
4,2023-03-21,04:09:17,3,1,Facial Recognition
14,2023-02-25,08:19:10,3,1,PIN
204,2023-02-09,01:35:03,1,0,Fingerprint
91,2023-01-03,04:37:12,2,1,Facial Recognition
630,2023-01-02,07:09:12,4,0,PIN
154,2023-02-19,05:19:33,4,1,Facial Recognition
13,2023-02-20,06:22:23,2,1,Password
895,2023-03-25,04:53:19,4,1,Facial Recognition
342,2023-03-30,07:54:27,3,0,Facial Recognition
438,2023-03-11,02:34:09,4,1,Facial Recognition
901,2023-01-26,06:48:09,3,1,Facial Recognition
800,2023-03-24,12:05:33,4,0,Password
971,2023-01-07,20:35:27,2,0,Facial Recognition
533,2023-03-21,03:09:31,4,0,Fingerprint
145,2023-03-28,10:28:19,4,0,Facial Recognition
1,2023-03-24,08:08:00,1,0,Fingerprint
430,2023-01-25,20:34:05,3,0,Facial Recognition
422,2023-03-19,02:28:45,2,1,PIN
564,2023-01-12,02:28:25,2,0,Facial Recognition
117,2023-03-04,00:07:32,1,0,PIN
849,2023-02-27,05:25:47,3,0,Fingerprint
255,2023-01-02,10:50:45,1,0,PIN
323,2023-01-21,21:38:06,1,0,PIN
581,2023-01-31,08:20:58,2,0,Facial Recognition
99,2023-01-18,12:38:15,1,0,PIN
968,2023-01-01,03:33:41,4,1,Facial Recognition
380,2023-02-17,11:49:29,3,1,Fingerprint
685,2023-03-30,17:50:23,4,1,Facial Recognition
142,2023-01-20,02:45:29,3,1,Fingerprint
501,2023-03-31,05:09:04,4,1,Password
816,2023-03-21,14:43:27,2,0,PIN
649,2023-02-04,02:02:56,1,1,Fingerprint
37,2023-03-20,16:54:58,4,0,Facial Recognition
391,2023-03-10,15:57:32,3,1,Fingerprint
599,2023-02-12,22:43:13,1,0,Fingerprint
124,2023-02-05,12:14:59,4,1,Facial Recognition
966,2023-02-04,23:23:27,1,1,Facial Recognition
456,2023-01-26,00:52:51,2,0,Password
421,2023-02-24,03:04:38,2,0,Fingerprint
983,2023-02-25,17:59:35,1,1,Password
665,2023-02-22,22:26:02,4,0,Password
249,2023-01-02,15:44:14,4,0,Fingerprint
167,2023-02-25,06:32:08,3,1,Password
437,2023-01-02,08:33:17,3,0,PIN
456,2023-03-30,15:41:08,3,1,Facial Recognition
99,2023-01-26,17:29:01,3,0,Fingerprint
205,2023-01-22,23:06:17,4,1,Facial Recognition
50,2023-03-13,15:36:02,1,1,Password
374,2023-03-25,16:14:59,1,1,Fingerprint
316,2023-03-17,12:57:43,3,0,Password
186,2023-01-20,12:52:30,4,0,Fingerprint
400,2023-02-10,01:25:19,4,0,Password
756,2023-03-05,12:45:06,4,1,Fingerprint
88,2023-03-01,00:05:07,2,0,Facial Recognition
167,2023-03-04,11:13:00,2,0,Facial Recognition
351,2023-02-05,10:33:51,3,0,Facial Recognition
135,2023-02-24,09:28:13,1,0,Password
122,2023-02-04,16:59:41,4,0,Password
812,2023-02-03,02:46:41,2,1,PIN
770,2023-03-23,10:38:37,4,0,Password
552,2023-02-02,12:09:22,2,1,Password
418,2023-01-18,21:49:22,4,0,Password
907,2023-02-04,13:05:29,2,0,PIN
271,2023-02-01,15:07:37,1,1,Facial Recognition
451,2023-02-17,01:26:01,1,0,Fingerprint
733,2023-01-23,23:38:32,4,0,Facial Recognition
970,2023-01-07,10:50:42,3,0,Fingerprint
544,2023-01-02,14:05:47,3,1,Facial Recognition
135,2023-03-17,09:45:33,4,1,Password
847,2023-02-21,11:01:16,3,0,Fingerprint
114,2023-01-05,14:24:53,2,0,PIN
163,2023-03-30,03:26:09,3,0,Facial Recognition
997,2023-03-18,04:11:24,2,1,Fingerprint
187,2023-03-05,05:13:20,2,0,PIN
317,2023-01-28,19:47:56,4,1,Facial Recognition
100,2023-01-18,20:21:58,2,1,PIN
860,2023-03-07,21:44:27,2,0,PIN
679,2023-03-23,21:59:56,3,1,PIN
49,2023-03-31,19:54:21,1,1,Fingerprint
910,2023-01-01,03:26:11,4,0,Fingerprint
159,2023-03-22,07:17:54,3,0,Facial Recognition
12,2023-01-16,04:22:06,1,1,Fingerprint
903,2023-03-19,19:02:15,4,0,PIN
39,2023-01-02,14:02:02,2,0,Fingerprint
235,2023-01-01,10:05:54,4,0,Password
955,2023-01-14,16:55:16,1,1,Fingerprint
117,2023-01-22,12:19:39,2,1,Password
207,2023-01-19,13:12:47,3,0,Password
84,2023-01-18,04:27:27,3,1,Facial Recognition
556,2023-03-14,12:23:13,2,0,Facial Recognition
962,2023-01-19,14:49:48,1,0,Facial Recognition
920,2023-02-25,09:59:10,2,0,Facial Recognition
296,2023-02-14,20:11:14,2,1,Fingerprint
831,2023-03-06,04:09:00,1,0,Fingerprint
900,2023-02-01,11:14:10,3,1,Password
669,2023-03-07,11:42:47,4,1,Fingerprint
636,2023-02-21,18:58:42,3,0,PIN
201,2023-03-15,22:40:33,1,0,Facial Recognition
266,2023-01-11,16:04:18,2,0,Fingerprint
534,2023-02-26,06:53:10,2,0,Facial Recognition
599,2023-03-22,02:25:18,4,1,Facial Recognition
215,2023-03-25,20:40:54,3,1,Password
365,2023-03-12,00:57:34,1,1,PIN
835,2023-02-01,00:10:09,2,1,Facial Recognition
925,2023-01-03,18:39:48,1,0,Password
628,2023-03-13,01:54:26,1,1,Password
595,2023-02-05,15:34:05,1,1,PIN
533,2023-03-07,23:55:11,4,0,Facial Recognition
394,2023-03-22,16:32:28,1,1,Password
624,2023-02-10,08:46:01,2,1,Password
173,2023-02-26,08:04:09,4,0,PIN
102,2023-01-27,04:20:50,2,0,PIN
422,2023-03-26,23:40:13,2,0,Fingerprint
816,2023-01-10,14:21:11,1,1,Password
70,2023-01-01,20:04:56,4,1,Password
271,2023-03-27,19:20:55,4,0,PIN
178,2023-02-08,05:57:07,1,0,Facial Recognition
798,2023-03-29,21:21:09,2,0,Facial Recognition
945,2023-03-25,12:32:32,3,1,Password
702,2023-02-17,02:17:59,1,1,PIN
864,2023-03-05,05:46:48,4,0,Facial Recognition
992,2023-01-17,11:45:14,4,0,Fingerprint
383,2023-04-01,06:43:13,3,1,Password
954,2023-02-23,02:45:16,2,0,Facial Recognition
537,2023-03-28,09:52:45,2,0,Facial Recognition
90,2023-02-27,03:16:10,2,0,Facial Recognition
797,2023-02-16,16:45:11,4,1,Fingerprint
945,2023-03-14,07:20:58,1,1,Fingerprint
129,2023-03-27,01:30:10,4,0,PIN
616,2023-03-09,00:27:36,2,1,Facial Recognition
307,2023-01-12,16:12:33,1,0,Password
411,2023-01-19,22:20:37,3,0,Password
638,2023-02-18,16:10:44,4,0,Password
259,2023-03-24,08:49:46,2,1,Facial Recognition
742,2023-03-14,00:04:54,3,1,PIN
382,2023-02-20,11:24:54,2,0,Facial Recognition
129,2023-02-11,08:41:42,4,0,Password
851,2023-01-31,19:23:38,1,1,Facial Recognition
196,2023-02-13,12:47:30,1,0,Facial Recognition
82,2023-02-08,21:53:13,2,0,Password
805,2023-04-01,11:36:13,4,1,Facial Recognition
433,2023-02-24,11:24:59,2,0,PIN
930,2023-02-12,09:09:00,1,1,Facial Recognition
418,2023-03-03,15:29:14,2,1,Facial Recognition
683,2023-04-01,17:18:09,2,0,Facial Recognition
564,2023-01-02,13:50:43,4,0,Fingerprint
945,2023-01-08,18:54:17,1,0,Facial Recognition
868,2023-03-10,02:53:55,3,0,Facial Recognition
287,2023-02-09,11:54:15,3,1,PIN
515,2023-01-30,04:30:41,3,0,Facial Recognition
901,2023-01-30,23:50:53,4,1,Facial Recognition
16,2023-03-05,18:01:36,1,0,Password
151,2023-01-10,13:23:44,2,1,Fingerprint
202,2023-03-12,11:07:56,4,0,Fingerprint
17,2023-02-21,02:42:02,2,0,Facial Recognition
777,2023-02-27,00:57:53,2,0,PIN
731,2023-01-03,01:09:51,2,0,Password
398,2023-03-23,04:34:03,4,1,Fingerprint
958,2023-03-26,12:11:57,2,0,Password
56,2023-01-27,15:42:11,2,1,Fingerprint
197,2023-03-08,20:45:28,3,0,Fingerprint
629,2023-03-10,16:06:32,2,1,Facial Recognition
958,2023-02-10,02:43:04,3,0,PIN
156,2023-01-29,05:27:59,1,1,Fingerprint
400,2023-01-24,12:07:17,2,0,Password
816,2023-01-04,07:49:51,3,0,Password
391,2023-01-09,12:14:56,1,1,Facial Recognition
954,2023-01-30,22:47:39,1,0,Password
571,2023-03-11,14:53:34,1,0,Fingerprint
567,2023-01-06,21:59:44,2,1,Fingerprint
763,2023-02-16,03:49:16,2,1,PIN
707,2023-01-14,10:37:57,3,1,Password
805,2023-01-06,19:52:02,3,1,Password
469,2023-03-23,11:34:26,3,0,Facial Recognition
753,2023-01-15,00:28:51,3,0,Facial Recognition
365,2023-02-05,19:39:01,2,1,Password
623,2023-01-03,04:01:07,4,0,Fingerprint
805,2023-01-16,19:21:21,3,0,Facial Recognition
399,2023-03-28,03:07:58,4,1,PIN
321,2023-03-12,11:42:44,4,1,Password
470,2023-03-12,03:26:05,1,0,Facial Recognition
10,2023-01-18,19:27:33,2,1,Facial Recognition
455,2023-01-08,20:57:45,2,0,Password
181,2023-03-06,19:59:50,3,1,PIN
682,2023-03-18,09:06:35,4,0,PIN
565,2023-01-22,05:54:53,1,0,Facial Recognition
515,2023-01-15,13:49:43,4,1,Facial Recognition
995,2023-02-10,02:20:24,1,1,PIN
502,2023-02-06,10:32:50,3,0,PIN
751,2023-01-14,17:39:13,3,0,Facial Recognition
709,2023-03-23,16:49:35,3,1,PIN
744,2023-01-16,22:40:43,1,1,Fingerprint
291,2023-03-14,18:40:39,4,0,PIN
775,2023-02-21,15:18:11,2,0,Password
491,2023-02-18,22:42:54,2,0,PIN
280,2023-03-13,10:22:28,4,1,PIN
725,2023-02-13,04:37:44,2,1,Password
155,2023-03-22,23:16:37,3,1,Password
300,2023-01-17,23:25:37,2,0,Password
830,2023-03-08,16:39:54,2,1,PIN
411,2023-01-18,03:05:15,4,0,PIN
955,2023-03-08,21:04:44,3,0,Password
255,2023-03-16,02:51:29,4,0,Facial Recognition
485,2023-01-20,02:31:09,3,0,PIN
404,2023-03-15,03:50:08,2,1,PIN
201,2023-01-21,06:23:26,3,0,Fingerprint
182,2023-02-07,21:23:38,1,1,Facial Recognition
978,2023-03-21,09:25:15,1,0,Facial Recognition
800,2023-01-18,20:30:28,4,0,PIN
957,2023-01-31,10:04:30,1,0,Password
872,2023-01-10,05:10:46,1,0,PIN
417,2023-03-10,15:47:30,1,0,Facial Recognition
156,2023-01-06,21:02:22,3,0,Fingerprint
680,2023-01-31,12:49:59,1,0,PIN
102,2023-03-13,02:07:52,4,0,Fingerprint
152,2023-01-08,11:48:19,4,0,Password
917,2023-02-17,12:59:08,4,1,PIN
621,2023-01-08,07:45:06,3,1,PIN
169,2023-03-09,20:29:56,1,1,Password
327,2023-02-14,13:52:54,2,0,Fingerprint
646,2023-02-27,12:00:55,2,0,PIN
793,2023-03-12,10:56:56,3,0,Fingerprint
309,2023-01-25,04:56:16,4,0,Fingerprint
685,2023-03-12,19:04:31,2,1,Fingerprint
473,2023-02-03,12:30:06,3,0,Facial Recognition
567,2023-02-14,00:01:47,2,0,Facial Recognition
821,2023-01-03,12:21:42,3,0,Facial Recognition
55,2023-02-03,05:06:20,4,1,PIN
770,2023-02-07,13:14:12,1,0,Facial Recognition
972,2023-03-29,23:21:15,1,1,Fingerprint
993,2023-01-16,21:55:02,2,0,Fingerprint
452,2023-01-05,19:29:54,3,0,Fingerprint
498,2023-01-09,08:31:53,3,1,Fingerprint
240,2023-02-02,23:19:49,3,0,Fingerprint
940,2023-01-09,01:52:33,2,0,Facial Recognition
334,2023-03-05,21:00:52,3,1,PIN
172,2023-03-16,21:22:15,4,1,Fingerprint
622,2023-02-26,11:14:25,4,0,Password
226,2023-02-17,13:58:50,2,1,Fingerprint
232,2023-01-24,08:36:12,3,0,Password
581,2023-01-17,11:07:27,1,0,Facial Recognition
44,2023-01-07,02:16:13,1,0,Password
325,2023-03-31,18:12:22,2,1,Fingerprint
900,2023-01-05,08:01:57,3,1,Facial Recognition
304,2023-01-19,22:12:08,2,1,Fingerprint
393,2023-03-22,02:03:21,2,0,Password
607,2023-01-25,13:41:11,2,1,Password
295,2023-03-12,06:09:51,2,0,Facial Recognition
196,2023-02-16,20:38:19,4,0,Fingerprint
589,2023-03-29,02:56:31,1,1,Fingerprint
65,2023-03-18,06:38:15,4,1,Fingerprint
336,2023-02-02,02:25:57,1,1,Password
255,2023-03-10,21:01:42,4,0,Password
446,2023-01-23,09:32:07,2,1,Facial Recognition
962,2023-01-23,16:53:02,4,0,Facial Recognition
32,2023-03-10,12:52:21,2,1,Password
66,2023-02-03,16:52:53,2,0,PIN
51,2023-03-28,14:40:18,4,0,PIN
12,2023-03-26,15:35:02,2,1,Facial Recognition
125,2023-01-20,02:05:23,2,1,PIN
833,2023-02-01,10:48:53,1,1,Password
780,2023-01-24,05:23:26,4,0,Password
679,2023-01-28,02:52:54,1,1,PIN
612,2023-01-14,20:32:57,3,0,PIN
987,2023-03-04,18:14:01,4,0,Facial Recognition
447,2023-01-02,02:21:21,3,1,Facial Recognition
914,2023-01-11,19:52:00,2,0,PIN
554,2023-02-16,06:04:51,3,1,Password
665,2023-02-27,21:22:50,4,0,Facial Recognition
22,2023-02-13,03:35:27,2,0,Fingerprint
152,2023-03-18,22:34:46,4,1,Fingerprint
382,2023-03-27,20:38:59,4,0,PIN
192,2023-01-08,09:08:34,1,0,PIN
443,2023-01-17,07:03:39,1,1,Facial Recognition
248,2023-01-17,23:26:01,2,0,Password
322,2023-02-19,17:32:29,1,1,Facial Recognition
195,2023-01-28,13:31:12,3,1,Password
794,2023-01-26,22:43:08,4,1,Facial Recognition
695,2023-03-08,07:30:03,4,0,Facial Recognition
763,2023-03-26,12:53:31,3,1,Fingerprint
373,2023-03-23,19:52:40,2,0,Facial Recognition
926,2023-03-08,19:36:06,3,0,Facial Recognition
220,2023-03-02,06:56:27,2,1,Fingerprint
258,2023-03-26,02:33:16,1,1,Fingerprint
658,2023-02-08,12:42:35,2,0,Fingerprint
835,2023-02-04,21:37:12,4,0,Password
391,2023-02-11,10:11:49,3,1,Fingerprint
339,2023-02-14,00:36:07,2,0,Facial Recognition
959,2023-02-28,08:28:42,2,0,Password
826,2023-01-10,11:27:32,1,0,Fingerprint
395,2023-01-18,12:07:46,4,1,Facial Recognition
792,2023-02-16,15:59:32,4,1,Facial Recognition
254,2023-03-11,12:26:48,2,0,PIN
791,2023-02-26,16:18:43,1,0,Password
210,2023-02-21,22:41:42,2,0,Fingerprint
816,2023-02-25,20:41:22,3,1,PIN
645,2023-02-09,13:57:02,1,0,Password
859,2023-02-05,02:08:53,4,0,Password
884,2023-03-25,13:49:15,2,1,PIN
206,2023-01-01,19:40:49,2,1,PIN
314,2023-03-26,04:09:00,4,1,PIN
305,2023-01-31,09:07:18,3,0,Password
514,2023-01-19,20:26:57,3,0,Fingerprint
928,2023-03-16,04:07:17,2,0,PIN
977,2023-02-17,16:17:35,4,1,Password
306,2023-04-01,19:23:58,3,0,Facial Recognition
546,2023-01-13,10:30:02,4,1,PIN
286,2023-03-25,15:00:11,3,1,PIN
103,2023-01-13,02:25:18,3,1,PIN
899,2023-02-01,05:35:09,3,1,Fingerprint
802,2023-03-10,22:29:09,4,0,Facial Recognition
51,2023-01-12,14:08:40,3,0,Facial Recognition
175,2023-03-21,17:45:10,1,1,Password
723,2023-01-28,12:18:23,4,1,Password
143,2023-02-16,06:38:23,3,0,Facial Recognition
651,2023-03-19,17:41:04,4,1,Fingerprint
378,2023-03-12,10:13:02,4,0,Fingerprint
1000,2023-03-26,02:39:10,4,0,Password
995,2023-03-21,23:18:34,4,0,Facial Recognition
605,2023-03-05,02:00:40,1,0,Fingerprint
422,2023-03-31,21:55:07,4,1,Fingerprint
629,2023-01-24,15:32:48,3,0,Facial Recognition
697,2023-01-20,07:51:30,4,1,Password
588,2023-02-09,15:20:44,4,0,Password
545,2023-03-08,11:34:26,1,0,Facial Recognition
644,2023-03-07,10:01:50,1,0,Fingerprint
361,2023-01-17,16:06:52,2,1,Fingerprint
987,2023-02-04,01:15:35,1,0,PIN
898,2023-01-25,02:30:41,2,1,Fingerprint
783,2023-01-31,07:35:10,2,1,PIN
418,2023-02-22,19:50:39,1,1,Password
288,2023-03-01,17:51:14,1,1,Password
486,2023-01-31,11:16:11,3,1,Password
47,2023-02-26,22:08:33,2,1,Facial Recognition
240,2023-02-08,00:04:29,4,1,PIN
949,2023-03-04,14:42:17,4,0,Facial Recognition
675,2023-02-13,00:33:46,3,0,Facial Recognition
360,2023-01-22,08:27:32,2,1,PIN
732,2023-03-07,08:31:18,4,0,Facial Recognition
790,2023-01-13,23:25:36,1,0,Facial Recognition
356,2023-02-10,19:16:01,1,1,Facial Recognition
393,2023-01-24,08:12:07,4,0,Fingerprint
893,2023-01-30,17:28:42,1,1,Facial Recognition
240,2023-02-10,02:06:54,3,0,Facial Recognition
61,2023-02-12,15:58:22,3,0,PIN
776,2023-01-09,23:28:40,1,1,Fingerprint
33,2023-02-18,09:57:05,4,1,Fingerprint
670,2023-01-17,10:36:15,4,0,Facial Recognition
411,2023-02-28,08:06:05,1,0,Password
755,2023-02-25,14:00:51,1,1,PIN
327,2023-03-10,08:02:29,2,1,Password
592,2023-01-02,17:33:47,4,1,Facial Recognition
860,2023-01-26,17:16:49,1,0,Fingerprint
151,2023-01-11,10:06:50,2,0,Password
521,2023-03-12,05:30:02,4,1,Facial Recognition
960,2023-02-03,03:40:16,2,0,Fingerprint
106,2023-03-26,08:57:57,1,1,Facial Recognition
575,2023-01-04,07:19:48,3,0,Password
188,2023-01-05,08:33:07,4,1,Facial Recognition
902,2023-03-15,12:49:50,3,1,PIN
771,2023-03-25,12:56:33,1,1,Password
466,2023-02-14,19:49:15,2,1,Fingerprint
546,2023-03-16,12:12:17,3,1,Fingerprint
2,2023-03-02,10:13:31,4,0,Password
209,2023-03-10,09:16:34,4,0,Fingerprint
710,2023-03-17,16:38:45,4,1,PIN
52,2023-02-09,02:07:01,2,0,Fingerprint
545,2023-03-23,15:55:14,3,1,Facial Recognition
620,2023-01-12,15:33:23,2,0,Fingerprint
310,2023-01-21,00:04:16,2,0,Fingerprint
505,2023-03-06,07:42:13,4,0,Password
239,2023-02-17,07:42:56,3,0,Fingerprint
783,2023-03-05,05:11:26,4,1,Fingerprint
714,2023-02-05,04:53:27,1,0,Facial Recognition
172,2023-02-04,17:50:35,4,1,Facial Recognition
183,2023-02-28,20:21:21,3,0,PIN
90,2023-03-17,19:46:43,2,1,Password
90,2023-01-02,21:29:19,3,1,Password
323,2023-02-01,18:39:00,1,0,Fingerprint
730,2023-01-16,20:43:20,2,0,Facial Recognition
808,2023-01-22,15:27:57,3,0,Password
366,2023-02-14,16:40:34,2,1,Password
34,2023-03-13,08:42:06,3,1,Password
893,2023-02-15,18:18:10,1,0,Facial Recognition
764,2023-01-21,08:27:15,1,0,PIN
622,2023-03-24,01:48:26,4,1,Fingerprint
101,2023-01-16,09:37:03,3,1,Password
