device_id,lock_date,lock_time,locked
541,2023-01-21,17:24:32,1
633,2023-02-06,04:11:00,0
25,2023-01-04,00:18:40,1
922,2023-03-06,09:09:00,1
346,2023-01-04,13:41:03,1
307,2023-01-02,18:06:02,0
512,2023-02-11,20:00:08,0
170,2023-01-23,14:36:28,1
915,2023-02-19,03:07:35,0
479,2023-01-17,14:28:20,0
584,2023-01-13,18:42:51,1
560,2023-01-01,12:28:25,0
173,2023-01-26,07:10:27,1
962,2023-02-21,01:30:24,0
958,2023-01-08,06:45:35,1
281,2023-03-14,12:00:16,1
404,2023-01-03,07:11:53,1
396,2023-02-16,17:31:32,0
424,2023-01-12,14:15:54,1
964,2023-01-06,04:10:10,0
261,2023-02-26,07:13:04,1
332,2023-01-29,07:41:47,1
166,2023-03-12,21:07:27,0
784,2023-01-07,19:36:19,0
68,2023-01-23,11:46:53,0
915,2023-02-15,17:26:05,1
129,2023-03-24,01:10:04,1
921,2023-01-06,02:10:40,0
923,2023-02-11,01:02:41,1
7,2023-02-14,03:59:16,0
922,2023-03-27,16:10:16,1
754,2023-01-31,06:39:01,0
924,2023-01-27,21:46:41,1
910,2023-03-25,09:09:42,1
613,2023-02-08,21:34:23,1
185,2023-02-08,08:08:14,1
343,2023-02-11,04:51:51,0
636,2023-01-16,17:31:05,0
925,2023-02-09,17:48:48,1
54,2023-02-01,11:45:56,0
362,2023-03-09,02:09:56,1
109,2023-03-09,12:52:53,1
692,2023-02-16,03:20:04,1
601,2023-01-30,09:32:10,1
628,2023-02-28,14:00:51,0
959,2023-01-01,13:35:38,0
170,2023-03-30,03:34:07,0
805,2023-03-03,01:01:08,0
13,2023-01-04,00:27:44,0
132,2023-03-29,13:56:29,1
582,2023-01-10,05:53:28,1
925,2023-03-21,06:08:53,0
929,2023-03-25,19:29:46,1
783,2023-03-26,07:21:07,1
398,2023-02-28,20:57:29,0
94,2023-03-13,11:44:28,1
778,2023-01-25,11:47:44,1
535,2023-02-19,11:40:52,0
1000,2023-02-11,08:44:12,1
807,2023-02-20,10:09:04,1
376,2023-03-31,00:28:38,1
343,2023-01-26,04:39:28,0
43,2023-02-17,01:15:01,1
275,2023-01-02,14:03:39,1
32,2023-01-31,09:42:21,0
61,2023-01-28,02:24:46,0
552,2023-02-04,15:46:36,0
95,2023-03-16,20:37:15,1
692,2023-02-28,11:20:31,0
15,2023-04-01,04:05:17,1
537,2023-03-16,16:32:56,0
959,2023-03-30,12:16:36,1
149,2023-03-15,12:52:42,1
875,2023-02-01,20:04:05,0
740,2023-03-04,04:31:18,1
670,2023-01-23,11:39:44,1
26,2023-01-15,20:06:55,0
382,2023-01-18,18:04:16,1
507,2023-02-05,16:48:48,0
110,2023-01-19,03:03:22,0
600,2023-02-07,14:09:53,1
161,2023-03-01,10:49:10,0
144,2023-01-29,17:23:34,1
775,2023-01-29,03:48:26,1
835,2023-02-24,00:18:28,0
212,2023-04-01,21:10:03,1
647,2023-01-16,15:52:15,0
735,2023-03-04,16:43:18,1
861,2023-01-07,21:45:20,1
628,2023-04-01,19:41:08,1
404,2023-03-09,12:53:16,1
185,2023-01-27,15:41:46,1
543,2023-01-19,10:51:54,1
14,2023-03-22,10:55:10,0
216,2023-01-08,00:01:59,1
264,2023-03-26,09:52:45,1
307,2023-03-12,10:53:37,0
10,2023-01-22,07:22:53,0
658,2023-03-24,14:23:24,1
682,2023-01-01,23:53:05,1
461,2023-03-23,20:15:27,0
670,2023-03-02,03:32:59,1
509,2023-01-10,20:03:12,0
554,2023-03-25,13:16:16,1
167,2023-02-02,18:24:28,1
307,2023-02-18,21:35:58,1
576,2023-03-20,04:04:28,0
354,2023-02-28,08:22:44,1
799,2023-01-02,02:29:49,1
195,2023-01-08,08:21:52,1
786,2023-02-20,09:52:27,0
504,2023-02-24,04:04:33,1
744,2023-03-25,03:08:44,1
246,2023-01-22,01:07:52,1
677,2023-02-18,03:04:16,1
489,2023-03-16,10:17:37,0
550,2023-02-12,00:36:17,1
919,2023-01-13,20:43:31,1
852,2023-03-14,21:20:25,0
308,2023-02-16,08:29:04,0
258,2023-02-08,04:36:24,0
100,2023-03-23,03:06:45,0
496,2023-03-04,07:14:34,1
755,2023-02-15,12:31:19,0
979,2023-02-03,14:36:42,0
464,2023-03-11,00:22:17,0
897,2023-02-06,16:47:04,1
772,2023-01-20,07:44:34,0
600,2023-02-19,15:26:41,1
965,2023-03-03,05:51:21,1
501,2023-01-16,21:46:50,1
133,2023-03-11,04:57:37,0
512,2023-03-30,20:03:58,0
85,2023-02-22,07:16:11,0
478,2023-02-17,18:03:54,1
184,2023-01-20,03:16:49,1
160,2023-02-28,03:23:45,1
929,2023-03-01,19:27:28,0
919,2023-03-30,17:05:50,1
805,2023-02-18,06:11:46,0
506,2023-03-11,06:40:12,1
68,2023-03-06,19:01:39,1
80,2023-02-23,05:07:08,0
967,2023-01-28,12:40:32,1
688,2023-01-25,12:53:45,1
769,2023-01-11,02:38:18,0
984,2023-03-26,17:43:10,1
668,2023-01-06,09:54:47,0
703,2023-01-31,22:34:59,1
145,2023-03-16,22:27:33,0
182,2023-01-27,00:37:16,1
890,2023-01-06,12:28:57,1
427,2023-01-25,16:42:46,0
699,2023-02-22,13:32:45,1
576,2023-03-12,15:55:58,0
310,2023-03-31,14:35:51,0
603,2023-03-06,00:06:27,0
445,2023-02-16,13:26:07,1
734,2023-02-12,08:04:39,0
700,2023-01-13,04:35:41,1
694,2023-01-17,18:04:47,0
268,2023-02-06,04:17:42,0
647,2023-03-25,18:12:29,0
498,2023-02-12,18:51:46,1
45,2023-03-23,01:30:43,0
184,2023-02-01,01:46:52,0
126,2023-01-22,15:29:33,1
637,2023-03-04,14:01:18,1
352,2023-03-06,20:43:44,1
215,2023-02-17,09:20:11,0
643,2023-02-26,11:02:32,1
806,2023-02-18,05:39:32,0
434,2023-03-18,10:53:54,1
668,2023-02-23,11:23:22,1
254,2023-03-04,06:37:35,1
654,2023-02-14,10:33:10,0
982,2023-02-05,12:47:40,0
638,2023-02-15,19:08:51,0
198,2023-01-24,01:02:41,0
689,2023-03-18,08:24:24,1
277,2023-03-20,05:58:56,0
194,2023-02-06,23:47:05,0
907,2023-01-30,22:30:26,1
422,2023-01-13,09:34:39,0
181,2023-01-14,22:27:04,1
748,2023-03-28,04:09:43,1
876,2023-03-23,02:52:30,0
681,2023-02-04,21:01:08,1
202,2023-02-10,14:18:45,0
84,2023-02-20,07:34:10,1
142,2023-03-25,07:19:22,1
256,2023-01-11,13:50:56,1
60,2023-03-14,17:52:56,1
419,2023-03-05,04:08:29,1
682,2023-01-08,20:56:55,0
751,2023-01-24,01:29:14,0
966,2023-03-28,11:40:11,1
856,2023-03-25,18:58:53,0
830,2023-01-04,19:59:46,1
564,2023-02-02,20:06:34,0
560,2023-01-30,21:16:28,1
37,2023-03-15,05:51:56,0
270,2023-02-09,02:57:17,0
150,2023-03-15,02:17:36,0
392,2023-03-29,10:25:40,0
631,2023-01-29,04:52:45,1
535,2023-02-04,00:37:38,1
194,2023-02-01,23:02:38,1
513,2023-01-19,00:54:11,1
145,2023-01-02,17:31:01,1
69,2023-03-27,19:16:16,1
443,2023-02-19,16:40:57,1
427,2023-03-06,07:32:59,1
185,2023-03-18,02:50:26,1
421,2023-01-08,18:58:04,1
555,2023-01-13,09:50:21,1
659,2023-01-28,08:50:12,0
258,2023-01-13,14:55:13,1
235,2023-03-13,00:18:24,1
556,2023-01-22,14:58:15,0
632,2023-02-25,05:43:37,1
562,2023-03-06,07:11:56,1
408,2023-02-19,11:16:01,0
773,2023-02-02,10:46:01,0
790,2023-03-25,18:41:05,1
71,2023-03-05,18:06:44,0
209,2023-03-04,10:10:44,0
511,2023-01-10,23:05:40,0
882,2023-02-17,15:18:41,1
299,2023-01-23,04:25:49,0
679,2023-01-24,18:11:31,1
660,2023-02-23,07:55:50,0
541,2023-02-10,23:09:51,1
304,2023-02-24,18:33:24,1
235,2023-02-13,11:17:13,1
230,2023-02-13,18:48:26,0
429,2023-03-20,09:38:50,0
433,2023-03-09,22:53:46,0
9,2023-01-24,09:41:39,0
921,2023-01-30,05:06:14,0
794,2023-03-01,02:24:39,0
264,2023-03-01,10:24:50,0
168,2023-01-10,16:20:46,1
501,2023-01-01,17:54:48,1
147,2023-03-31,03:30:48,0
607,2023-01-10,13:52:15,0
479,2023-01-05,13:02:51,1
209,2023-02-10,07:58:31,1
703,2023-01-25,00:18:06,1
800,2023-01-09,16:19:27,0
937,2023-02-17,10:48:36,1
165,2023-02-19,14:03:30,0
978,2023-03-15,16:16:27,0
371,2023-01-21,15:55:07,1
691,2023-02-03,21:04:17,0
945,2023-03-19,12:32:49,1
765,2023-01-02,12:09:53,0
777,2023-02-19,08:52:28,0
924,2023-03-22,07:38:31,0
371,2023-01-03,18:03:48,1
359,2023-03-25,03:08:22,1
303,2023-02-21,17:52:49,0
872,2023-03-15,23:53:23,1
718,2023-02-25,09:36:39,1
677,2023-03-06,13:52:14,0
637,2023-02-20,12:15:07,1
633,2023-01-07,21:18:40,1
535,2023-03-01,09:38:40,0
568,2023-02-26,15:30:26,0
19,2023-02-25,06:43:34,1
847,2023-01-21,11:42:47,0
760,2023-01-08,05:09:35,0
196,2023-02-24,03:55:25,1
106,2023-01-18,20:53:39,0
252,2023-01-17,05:55:30,1
304,2023-03-15,08:46:42,0
513,2023-03-04,23:06:43,1
905,2023-02-15,10:32:57,1
582,2023-02-09,20:33:39,1
164,2023-02-15,05:57:00,0
681,2023-03-02,20:11:59,1
17,2023-03-28,20:29:07,1
132,2023-01-25,06:44:58,0
417,2023-02-20,13:37:18,0
605,2023-02-17,11:10:51,1
524,2023-03-30,07:45:51,0
476,2023-02-19,13:17:42,0
463,2023-03-30,14:28:11,0
123,2023-03-21,07:10:21,1
591,2023-01-30,23:00:51,1
313,2023-02-07,17:02:45,0
223,2023-03-28,16:57:02,1
670,2023-03-12,03:46:50,1
599,2023-02-18,03:13:25,1
758,2023-01-25,05:44:01,0
392,2023-03-16,05:25:34,1
190,2023-01-31,14:32:13,0
607,2023-03-09,02:08:04,1
497,2023-01-12,03:57:17,0
263,2023-01-20,00:27:07,1
327,2023-02-26,17:20:34,0
867,2023-01-04,01:11:39,0
628,2023-01-13,13:57:56,1
495,2023-02-02,18:11:44,0
319,2023-01-19,02:40:57,0
876,2023-03-08,14:45:18,1
253,2023-01-09,04:53:16,0
661,2023-02-09,12:45:20,0
473,2023-03-20,20:14:20,1
327,2023-03-27,19:20:20,0
556,2023-03-02,21:30:46,0
864,2023-01-19,13:52:47,0
594,2023-03-10,19:48:24,0
582,2023-03-22,21:48:39,0
846,2023-02-07,09:15:48,1
28,2023-03-14,05:57:59,0
98,2023-02-14,18:20:42,0
448,2023-01-05,17:13:06,1
113,2023-02-09,11:59:59,0
357,2023-01-02,20:02:10,0
508,2023-02-23,11:02:26,0
879,2023-01-11,17:48:06,0
181,2023-02-05,14:39:15,1
111,2023-01-31,19:23:45,1
486,2023-03-29,04:51:56,1
279,2023-02-24,00:36:27,0
988,2023-03-25,13:45:51,1
926,2023-03-22,10:14:20,1
258,2023-02-11,23:07:33,1
766,2023-01-21,14:26:11,0
766,2023-01-05,18:43:31,0
666,2023-03-15,01:30:07,1
973,2023-02-16,21:02:06,0
546,2023-03-06,04:16:53,0
9,2023-03-10,17:27:43,1
566,2023-03-29,10:58:00,0
811,2023-02-21,07:31:01,0
53,2023-02-03,09:20:43,1
459,2023-02-19,00:08:38,0
50,2023-02-09,21:00:41,0
593,2023-02-21,07:23:05,1
402,2023-02-02,06:22:45,1
145,2023-02-03,21:25:04,1
674,2023-02-20,11:06:43,0
914,2023-03-25,03:28:41,1
651,2023-02-10,07:25:04,1
48,2023-02-13,10:00:47,0
302,2023-01-20,07:41:31,1
861,2023-03-09,07:06:52,0
76,2023-02-15,10:06:55,1
575,2023-03-14,08:34:17,0
45,2023-02-09,01:13:08,0
571,2023-02-21,05:44:47,1
518,2023-02-07,23:52:39,1
801,2023-03-17,02:54:41,1
727,2023-01-08,01:43:56,0
643,2023-01-02,07:16:40,0
125,2023-02-03,06:21:21,0
327,2023-02-18,06:42:31,1
307,2023-01-02,16:15:55,0
368,2023-03-08,16:25:49,1
288,2023-02-04,00:58:06,0
821,2023-01-10,18:16:41,0
713,2023-01-23,07:12:45,0
664,2023-02-05,22:21:56,1
384,2023-01-12,02:44:25,1
677,2023-01-11,13:12:24,0
101,2023-03-28,03:51:38,1
635,2023-01-24,11:55:03,1
709,2023-01-26,14:28:36,1
351,2023-01-17,15:38:16,1
51,2023-02-06,17:15:17,1
662,2023-02-20,17:11:03,1
954,2023-01-13,13:43:12,1
738,2023-01-01,11:59:49,0
691,2023-02-09,22:31:28,0
682,2023-02-26,15:32:24,1
201,2023-03-26,18:39:23,0
271,2023-03-01,09:28:09,0
465,2023-01-19,19:53:03,0
827,2023-01-01,14:53:56,0
155,2023-01-04,01:32:54,1
522,2023-02-13,13:16:51,1
31,2023-01-26,19:58:56,0
376,2023-03-26,04:37:59,1
806,2023-01-07,14:40:45,1
226,2023-02-19,03:33:52,1
6,2023-02-18,03:26:56,0
458,2023-02-24,00:17:18,0
197,2023-02-13,08:05:17,1
29,2023-03-10,09:07:20,1
475,2023-02-01,22:25:45,0
466,2023-01-07,10:06:51,1
479,2023-01-20,18:43:09,1
618,2023-02-18,17:39:37,0
311,2023-01-15,09:27:31,1
802,2023-03-31,09:21:20,0
757,2023-03-23,22:38:01,0
899,2023-02-27,16:41:52,0
723,2023-02-07,19:11:02,0
401,2023-02-28,22:05:58,1
864,2023-02-18,21:02:48,1
770,2023-02-25,05:52:17,1
874,2023-03-23,14:57:50,0
512,2023-01-12,04:15:27,1
23,2023-03-21,07:31:22,1
661,2023-03-08,10:06:26,1
198,2023-01-20,02:36:32,1
533,2023-03-10,15:01:20,1
712,2023-02-15,13:33:38,1
770,2023-02-01,09:35:44,1
349,2023-02-13,04:00:28,1
975,2023-03-02,14:28:27,1
27,2023-01-14,11:31:38,1
731,2023-02-15,22:07:19,0
573,2023-03-13,10:23:25,0
342,2023-03-30,08:39:27,1
97,2023-02-09,15:17:40,1
326,2023-01-29,02:36:43,0
326,2023-02-01,14:12:31,0
636,2023-02-08,22:21:35,0
148,2023-01-10,18:26:36,1
536,2023-03-10,03:37:27,1
745,2023-03-06,12:43:39,0
267,2023-01-14,21:25:43,1
996,2023-02-04,23:56:21,0
246,2023-03-14,15:39:50,1
512,2023-01-27,10:30:02,0
253,2023-01-16,09:32:44,0
486,2023-02-28,01:08:44,0
4,2023-01-01,03:25:06,1
328,2023-02-03,20:47:28,0
144,2023-02-20,14:36:27,0
122,2023-03-29,05:13:15,0
845,2023-02-09,03:43:21,1
819,2023-03-12,13:31:42,0
337,2023-02-15,10:16:17,0
660,2023-03-18,19:11:01,0
800,2023-03-27,09:51:51,0
334,2023-03-23,13:34:54,0
550,2023-03-27,20:47:57,1
781,2023-01-10,18:47:53,0
923,2023-02-16,09:57:17,0
399,2023-01-23,01:19:42,1
579,2023-03-13,15:55:44,1
824,2023-02-18,12:14:47,1
149,2023-03-31,02:43:16,0
362,2023-01-18,14:18:56,0
93,2023-01-20,20:27:18,0
501,2023-03-27,20:44:23,1
322,2023-02-07,23:51:09,0
376,2023-02-16,01:59:10,0
395,2023-02-09,20:41:03,0
230,2023-01-07,02:02:36,0
799,2023-01-11,08:55:13,1
178,2023-02-24,03:48:33,0
151,2023-03-22,02:06:09,1
228,2023-01-17,10:12:23,0
700,2023-03-20,01:38:59,0
409,2023-02-08,06:43:30,1
789,2023-01-25,22:03:16,0
363,2023-01-09,07:12:25,0
765,2023-03-04,20:34:00,0
240,2023-01-26,12:47:29,0
980,2023-03-09,15:42:48,0
783,2023-03-31,22:17:45,0
439,2023-03-31,17:38:47,0
947,2023-02-03,03:45:45,0
739,2023-02-07,05:24:52,0
979,2023-02-11,16:18:41,0
146,2023-02-25,18:11:01,0
340,2023-03-10,23:09:58,0
91,2023-02-26,15:19:18,1
853,2023-03-09,11:13:03,0
459,2023-03-25,23:07:22,0
535,2023-02-25,13:07:08,1
59,2023-03-04,21:12:05,1
636,2023-03-06,08:07:04,1
399,2023-02-18,21:12:21,0
170,2023-02-20,07:32:59,0
488,2023-03-28,20:47:21,0
677,2023-03-09,02:02:06,1
10,2023-02-05,02:01:37,1
545,2023-03-17,03:03:47,1
180,2023-03-22,15:47:28,1
574,2023-03-14,23:49:37,0
905,2023-02-16,18:38:10,0
899,2023-01-29,12:30:35,1
530,2023-02-08,21:12:45,1
614,2023-02-22,00:49:58,0
85,2023-03-28,07:47:39,1
541,2023-02-27,16:25:12,1
406,2023-03-04,13:07:35,0
172,2023-01-18,00:51:43,1
946,2023-02-11,09:24:11,1
890,2023-01-29,17:13:10,1
763,2023-01-03,07:40:19,0
520,2023-02-05,05:39:00,1
226,2023-03-12,21:48:12,0
291,2023-03-27,10:23:26,0
972,2023-03-13,02:52:23,1
39,2023-02-22,11:21:52,0
580,2023-01-16,00:23:51,0
225,2023-03-13,12:54:30,1
292,2023-02-15,06:16:59,1
336,2023-03-31,17:10:30,0
291,2023-03-30,08:11:43,1
591,2023-03-15,10:20:59,1
641,2023-02-24,00:07:37,0
947,2023-01-22,22:45:05,1
578,2023-01-03,13:34:16,0
159,2023-03-09,09:10:58,0
23,2023-02-04,08:48:50,0
429,2023-01-27,02:57:13,1
224,2023-02-10,13:06:09,0
172,2023-03-28,14:14:41,1
535,2023-01-11,00:23:26,0
91,2023-02-12,17:28:32,1
442,2023-01-05,08:39:22,1
911,2023-03-04,06:36:11,1
439,2023-01-02,01:19:34,1
162,2023-03-19,18:21:59,1
666,2023-02-20,12:25:01,1
282,2023-02-24,23:16:21,1
321,2023-03-08,10:04:32,1
242,2023-02-04,11:02:26,0
831,2023-02-01,22:33:29,1
365,2023-01-05,13:48:09,0
385,2023-01-02,21:55:34,0
797,2023-02-13,09:31:16,1
45,2023-02-26,20:42:09,1
859,2023-03-01,02:34:26,1
437,2023-03-08,21:24:51,0
988,2023-02-18,23:20:12,1
407,2023-01-25,05:50:57,1
176,2023-04-01,07:49:54,0
637,2023-01-25,19:30:45,1
991,2023-03-21,15:51:15,0
178,2023-02-14,04:42:26,0
632,2023-03-11,10:50:04,0
322,2023-02-20,00:06:54,0
281,2023-03-22,19:32:46,1
575,2023-01-06,03:50:41,1
882,2023-02-21,02:09:04,1
967,2023-02-08,01:36:52,0
756,2023-03-29,02:54:34,1
842,2023-01-03,18:21:53,0
821,2023-03-20,11:56:25,1
588,2023-03-30,16:07:06,0
333,2023-03-01,21:29:58,1
810,2023-03-01,05:03:21,1
676,2023-01-28,17:56:13,0
503,2023-03-25,14:15:12,0
582,2023-03-31,02:52:36,0
759,2023-01-22,06:18:32,0
909,2023-02-26,04:07:16,1
678,2023-01-30,04:39:25,1
1000,2023-01-28,04:30:56,0
529,2023-03-30,23:14:26,1
696,2023-03-01,15:29:11,0
372,2023-03-13,06:36:35,1
260,2023-02-28,13:52:07,0
365,2023-02-09,04:44:10,0
892,2023-01-07,06:07:27,0
776,2023-01-13,07:43:20,1
13,2023-02-13,20:09:46,0
985,2023-01-20,00:47:05,0
607,2023-01-04,02:59:20,0
861,2023-03-02,15:26:50,0
728,2023-02-01,05:23:57,0
897,2023-03-18,14:29:15,0
397,2023-02-19,11:02:18,0
864,2023-03-18,16:56:34,0
860,2023-01-31,04:14:35,0
725,2023-03-10,16:06:13,0
867,2023-01-02,12:57:32,1
399,2023-02-16,06:12:54,1
33,2023-02-03,13:04:28,0
819,2023-03-04,01:40:10,1
766,2023-02-27,15:11:47,1
882,2023-01-09,03:38:29,0
304,2023-03-21,22:34:23,0
499,2023-03-18,22:22:43,1
869,2023-03-17,17:13:45,0
869,2023-02-16,08:39:15,1
483,2023-02-04,07:18:30,1
575,2023-02-03,02:12:44,1
10,2023-03-16,12:14:46,1
30,2023-02-16,21:39:35,1
11,2023-01-30,17:27:09,0
889,2023-03-20,01:23:44,1
905,2023-03-25,01:23:56,0
449,2023-02-26,08:04:57,0
891,2023-03-13,19:58:02,1
521,2023-01-10,06:31:12,1
507,2023-02-17,22:52:25,0
606,2023-01-06,03:14:16,0
766,2023-03-10,20:24:51,0
695,2023-02-15,11:15:53,0
915,2023-02-09,15:32:53,1
108,2023-01-26,16:49:34,0
138,2023-01-05,01:57:16,0
46,2023-01-24,22:43:51,0
675,2023-01-13,08:21:42,0
688,2023-01-24,04:55:47,1
720,2023-03-20,02:22:10,1
642,2023-01-16,00:11:55,0
37,2023-03-12,11:53:26,0
188,2023-01-10,16:02:52,0
651,2023-01-29,11:59:05,0
91,2023-03-23,00:56:09,1
907,2023-01-22,23:05:20,1
287,2023-03-07,19:30:56,1
196,2023-01-03,17:15:20,0
698,2023-03-17,17:43:04,1
968,2023-02-19,09:08:43,1
791,2023-03-15,12:11:51,0
251,2023-01-09,11:11:40,1
466,2023-01-16,06:34:56,0
563,2023-02-01,21:42:39,1
30,2023-03-20,10:47:08,0
672,2023-02-10,00:11:11,1
753,2023-01-08,08:13:40,1
527,2023-03-07,23:55:28,1
597,2023-01-07,03:40:31,1
786,2023-03-25,12:04:56,0
427,2023-02-14,20:54:05,0
252,2023-01-02,06:30:32,0
658,2023-02-13,21:12:21,0
898,2023-01-25,10:42:31,0
203,2023-03-29,00:02:31,0
504,2023-03-18,01:15:23,1
877,2023-01-30,05:47:28,0
292,2023-02-26,04:13:37,1
527,2023-03-13,04:09:41,0
134,2023-01-16,21:42:35,1
449,2023-01-18,16:51:21,0
470,2023-02-04,05:21:49,0
863,2023-01-16,21:38:01,1
382,2023-03-26,12:05:08,1
976,2023-02-25,05:10:27,0
987,2023-01-07,19:01:55,0
952,2023-03-03,06:50:42,0
128,2023-03-18,21:19:52,0
795,2023-01-19,11:23:16,0
449,2023-02-02,08:33:00,1
159,2023-02-25,02:08:23,1
676,2023-02-08,04:08:12,1
176,2023-02-24,17:11:10,0
390,2023-03-24,08:49:03,0
400,2023-02-27,10:07:01,0
122,2023-03-04,22:41:38,0
770,2023-01-10,23:52:42,1
253,2023-01-16,11:53:36,1
138,2023-01-27,12:56:18,0
558,2023-01-14,11:36:29,1
211,2023-01-07,07:29:08,1
772,2023-03-16,20:11:42,1
797,2023-02-13,12:58:09,0
831,2023-02-21,04:31:12,1
298,2023-03-28,06:06:45,1
39,2023-01-22,23:33:28,0
627,2023-03-31,19:11:54,1
753,2023-02-01,04:57:52,1
937,2023-03-07,14:56:44,0
416,2023-03-20,07:42:31,0
882,2023-03-18,11:29:18,0
895,2023-02-20,16:55:54,0
653,2023-03-14,06:23:04,0
661,2023-03-06,22:39:35,1
679,2023-02-27,14:44:19,1
691,2023-02-11,05:06:33,1
514,2023-03-29,04:05:58,0
741,2023-02-12,07:29:08,0
851,2023-02-08,10:17:18,0
465,2023-01-14,03:29:09,1
755,2023-02-23,01:51:42,0
791,2023-01-25,06:19:20,0
976,2023-02-10,10:47:11,1
736,2023-01-16,21:54:34,0
748,2023-02-28,16:55:46,1
910,2023-03-01,21:54:52,1
335,2023-02-01,15:45:59,1
39,2023-01-18,11:26:32,0
964,2023-03-28,12:56:04,0
599,2023-01-23,19:53:15,1
538,2023-02-03,17:16:59,0
678,2023-02-02,21:17:51,1
335,2023-01-09,11:58:46,1
870,2023-01-09,09:03:26,0
145,2023-03-05,01:27:41,1
390,2023-01-22,17:19:43,0
509,2023-03-30,08:06:01,1
734,2023-02-28,13:52:19,1
352,2023-03-13,17:57:51,1
984,2023-02-17,14:26:31,1
937,2023-03-31,11:49:57,1
404,2023-03-24,05:36:12,0
4,2023-02-11,15:08:33,1
708,2023-01-23,13:23:37,0
630,2023-03-13,08:16:36,1
789,2023-03-02,10:38:39,1
487,2023-03-27,03:19:27,0
886,2023-02-01,04:52:51,1
350,2023-02-28,14:37:17,1
318,2023-02-11,21:31:30,0
267,2023-03-05,10:56:58,0
310,2023-01-18,17:17:39,1
778,2023-03-26,01:55:00,1
259,2023-03-06,10:23:15,0
8,2023-03-10,10:14:23,1
212,2023-03-08,01:12:49,1
508,2023-01-12,14:32:20,1
611,2023-03-12,02:28:23,1
194,2023-03-07,22:25:24,1
867,2023-02-23,03:26:52,1
914,2023-01-14,14:33:50,1
411,2023-02-21,00:38:46,1
71,2023-02-17,08:57:52,0
712,2023-03-26,17:54:31,0
3,2023-03-27,18:29:46,0
425,2023-01-19,20:13:11,0
999,2023-01-23,03:08:32,1
937,2023-02-04,13:27:51,1
682,2023-02-20,19:18:45,1
172,2023-03-07,19:52:27,1
831,2023-02-03,13:05:19,1
56,2023-03-28,23:35:06,0
238,2023-03-11,15:09:02,1
461,2023-02-24,09:26:24,0
10,2023-02-25,06:33:08,1
472,2023-01-07,08:42:35,0
435,2023-01-15,11:03:40,0
917,2023-03-09,21:02:05,0
839,2023-01-09,20:49:09,1
464,2023-02-11,12:48:38,1
260,2023-03-24,03:18:26,1
258,2023-03-24,15:26:52,0
740,2023-01-15,17:13:22,0
923,2023-01-24,04:59:12,1
870,2023-02-07,02:38:22,1
12,2023-02-11,15:44:28,1
90,2023-03-14,17:21:42,1
726,2023-02-13,22:35:44,0
169,2023-01-18,10:59:45,0
920,2023-02-24,05:19:19,1
976,2023-03-21,04:41:51,1
938,2023-02-23,01:32:06,0
423,2023-03-23,11:45:14,0
661,2023-03-29,04:40:36,0
525,2023-03-03,03:09:33,0
881,2023-02-14,15:27:32,1
64,2023-01-06,13:19:46,0
501,2023-01-09,17:40:18,0
879,2023-01-11,21:48:30,0
392,2023-03-18,09:48:24,1
760,2023-02-26,18:08:48,1
746,2023-01-01,20:31:37,0
430,2023-01-09,00:40:36,0
296,2023-01-10,20:46:26,1
253,2023-01-13,18:08:19,1
500,2023-04-01,18:09:10,0
989,2023-01-10,16:08:58,1
182,2023-02-06,11:33:17,1
177,2023-02-19,18:11:36,1
735,2023-02-18,21:40:44,1
117,2023-03-15,06:42:42,0
664,2023-04-01,00:22:43,1
238,2023-01-19,18:20:36,1
534,2023-01-01,08:06:42,0
309,2023-03-20,02:22:11,0
396,2023-01-21,13:50:19,1
44,2023-01-15,20:17:46,0
287,2023-03-04,00:51:38,0
890,2023-02-23,03:15:09,1
915,2023-02-26,04:49:50,0
129,2023-01-17,20:32:46,1
972,2023-01-14,21:07:42,0
989,2023-03-12,15:32:36,0
560,2023-03-07,01:21:39,0
432,2023-01-11,23:21:35,0
243,2023-03-05,23:41:19,0
726,2023-02-15,13:56:56,0
581,2023-03-10,18:22:27,0
120,2023-03-10,23:40:48,0
591,2023-02-12,02:19:28,1
705,2023-01-08,09:51:04,1
808,2023-03-31,10:05:40,0
691,2023-02-03,22:51:43,0
736,2023-02-01,07:31:27,0
629,2023-03-22,15:12:19,1
388,2023-01-04,23:28:14,1
888,2023-02-20,06:02:04,0
576,2023-03-31,05:39:11,0
344,2023-03-16,14:55:53,1
57,2023-02-20,10:05:40,0
159,2023-01-21,18:09:41,1
805,2023-01-26,03:38:50,1
2,2023-02-05,15:06:33,1
905,2023-02-20,09:13:35,0
233,2023-02-17,11:09:46,1
586,2023-03-25,23:02:22,1
46,2023-02-11,15:40:48,1
888,2023-04-01,16:20:29,1
538,2023-02-13,12:35:41,0
566,2023-02-26,04:05:03,1
405,2023-03-20,21:50:32,1
293,2023-01-30,15:51:52,1
802,2023-01-22,21:37:32,1
604,2023-01-19,21:16:00,1
308,2023-02-18,12:38:01,0
779,2023-03-04,00:40:24,0
520,2023-01-06,17:20:56,1
445,2023-02-02,17:53:11,1
8,2023-02-08,14:20:19,1
836,2023-03-08,04:27:25,0
918,2023-03-31,03:36:54,0
953,2023-01-11,02:53:40,1
432,2023-02-18,07:09:30,1
405,2023-01-13,03:09:25,1
40,2023-03-05,14:00:22,0
932,2023-03-02,05:13:55,0
