device_id,gps_date,gps_time,latitude,longitude,latitude_direction,longitude_direction
776,2023-01-06,11:13:57,21,-177,North,East
116,2023-03-15,08:00:20,-61,-153,South,East
969,2023-03-13,07:27:45,30,173,North,West
687,2023-03-18,06:03:39,13,62,North,West
51,2023-03-17,13:10:32,38,-75,North,East
566,2023-01-17,09:03:43,76,-162,North,East
818,2023-01-11,21:09:03,-9,171,South,West
626,2023-01-20,10:35:50,13,97,North,West
844,2023-02-27,01:13:21,35,-178,North,East
268,2023-02-19,22:21:26,-85,-154,South,East
461,2023-01-29,07:24:15,-39,-4,South,East
969,2023-02-04,21:43:07,-5,144,South,West
463,2023-02-18,11:02:21,-87,81,South,West
493,2023-02-23,05:11:41,-63,-32,South,East
947,2023-03-09,05:16:02,-18,-111,South,East
223,2023-01-19,03:16:15,-24,115,South,West
3,2023-03-30,02:30:30,88,170,North,West
607,2023-03-29,06:41:00,-4,-119,South,East
792,2023-02-11,15:01:52,84,14,North,West
370,2023-01-13,12:17:02,32,150,North,West
891,2023-03-11,18:07:33,66,-26,North,East
308,2023-02-25,09:55:43,47,-145,North,East
300,2023-01-05,10:33:25,-36,-80,South,East
853,2023-02-13,06:52:36,5,105,North,West
780,2023-03-19,20:24:13,86,-81,North,East
74,2023-03-30,17:33:47,48,168,North,West
587,2023-03-04,16:46:05,9,23,North,West
941,2023-03-06,05:57:10,-7,107,South,West
122,2023-03-09,23:23:06,55,-56,North,East
429,2023-01-15,07:17:24,86,154,North,West
121,2023-01-30,03:43:29,-21,-11,South,East
544,2023-03-04,21:11:38,20,-119,North,East
209,2023-01-27,09:19:51,3,-126,North,East
499,2023-02-02,10:23:26,-80,144,South,West
55,2023-01-19,10:04:49,-33,8,South,West
558,2023-02-10,06:23:46,58,33,North,West
934,2023-02-05,03:26:44,-10,-19,South,East
486,2023-01-11,04:30:40,82,-160,North,East
720,2023-03-04,18:06:13,-51,-56,South,East
82,2023-02-23,20:25:53,27,-78,North,East
807,2023-01-30,21:43:16,-85,-80,South,East
215,2023-02-15,19:31:27,76,112,North,West
588,2023-01-12,19:18:30,-5,90,South,West
196,2023-03-22,19:03:04,48,-180,North,East
36,2023-02-17,17:58:09,-75,-98,South,East
731,2023-01-31,01:26:58,27,-13,North,East
97,2023-03-19,19:27:02,66,-6,North,East
482,2023-02-18,09:43:48,-28,-28,South,East
688,2023-02-19,21:23:58,12,-126,North,East
964,2023-02-28,01:15:49,88,16,North,West
773,2023-01-29,10:31:55,3,72,North,West
968,2023-02-12,12:57:21,-2,-108,South,East
950,2023-03-15,01:51:11,31,-91,North,East
504,2023-01-02,15:38:57,-48,83,South,West
839,2023-03-28,16:00:36,-37,-92,South,East
862,2023-01-10,07:32:06,-68,-36,South,East
411,2023-02-25,01:19:53,28,-111,North,East
144,2023-03-30,09:46:11,77,-96,North,East
375,2023-03-23,11:01:02,-11,55,South,West
370,2023-01-06,08:34:21,-8,135,South,West
602,2023-02-06,07:14:02,-13,-171,South,East
578,2023-03-21,15:29:14,56,98,North,West
575,2023-02-13,03:44:01,-75,-91,South,East
677,2023-02-03,08:39:35,-7,54,South,West
752,2023-02-01,16:12:16,45,76,North,West
464,2023-02-25,23:25:43,-56,59,South,West
258,2023-02-24,09:43:28,8,111,North,West
615,2023-01-22,13:30:06,-30,162,South,West
296,2023-01-14,18:44:17,-63,-166,South,East
382,2023-03-29,14:56:13,-68,67,South,West
38,2023-01-22,02:43:39,14,-144,North,East
389,2023-02-23,17:03:19,54,-93,North,East
803,2023-02-20,11:34:50,-51,-163,South,East
524,2023-03-19,02:39:04,-16,-175,South,East
580,2023-03-20,22:16:56,47,-37,North,East
126,2023-01-01,10:40:08,-69,-162,South,East
944,2023-02-07,04:15:56,-47,121,South,West
557,2023-01-29,03:42:59,-89,-73,South,East
326,2023-02-11,02:40:43,14,-33,North,East
360,2023-02-18,03:42:04,-55,172,South,West
633,2023-01-17,14:28:11,42,138,North,West
140,2023-03-10,13:24:50,-37,32,South,West
182,2023-03-03,10:41:47,80,74,North,West
698,2023-01-01,18:52:37,9,52,North,West
744,2023-03-14,05:41:49,9,-22,North,East
445,2023-03-19,16:47:37,50,123,North,West
357,2023-03-02,16:09:18,44,40,North,West
600,2023-02-11,14:21:42,63,-15,North,East
246,2023-02-14,18:02:38,-7,36,South,West
362,2023-03-10,02:40:10,-55,166,South,West
57,2023-02-06,14:41:49,40,62,North,West
926,2023-03-07,13:07:18,37,122,North,West
709,2023-01-26,02:56:49,27,162,North,West
418,2023-03-29,23:57:44,0,105,North,West
909,2023-01-05,22:00:18,-21,-98,South,East
269,2023-01-10,10:45:13,-25,21,South,West
406,2023-01-25,16:13:40,-65,-99,South,East
27,2023-02-12,16:02:57,-74,31,South,West
134,2023-01-07,21:10:29,62,82,North,West
71,2023-01-05,20:16:03,61,-86,North,East
866,2023-01-22,01:35:26,33,146,North,West
207,2023-03-21,10:11:50,39,156,North,West
746,2023-01-05,01:38:47,65,152,North,West
932,2023-02-11,23:31:00,-50,138,South,West
109,2023-03-11,10:17:01,61,-99,North,East
203,2023-03-25,10:44:25,-68,-84,South,East
927,2023-01-01,14:57:11,62,-102,North,East
701,2023-01-09,09:51:30,29,76,North,West
525,2023-01-29,16:21:01,36,-89,North,East
673,2023-03-11,08:51:08,81,-103,North,East
492,2023-02-11,10:25:11,-40,-33,South,East
994,2023-02-23,04:25:04,41,152,North,West
42,2023-01-15,05:35:11,83,6,North,West
410,2023-02-22,14:45:53,15,-52,North,East
126,2023-02-01,02:10:31,14,-22,North,East
904,2023-01-26,07:41:56,-82,-113,South,East
545,2023-03-21,21:39:30,79,-93,North,East
311,2023-03-29,19:06:22,-15,104,South,West
465,2023-01-12,06:06:20,-76,-22,South,East
973,2023-02-14,02:52:52,47,159,North,West
525,2023-02-27,07:03:37,48,-92,North,East
581,2023-01-09,04:20:23,-73,97,South,West
914,2023-03-12,04:51:41,45,-140,North,East
544,2023-02-08,11:22:19,39,139,North,West
473,2023-04-01,13:45:09,24,-96,North,East
480,2023-01-17,13:29:12,4,27,North,West
148,2023-03-20,22:17:29,14,100,North,West
988,2023-03-23,08:07:18,-11,13,South,West
681,2023-02-26,07:12:54,17,169,North,West
30,2023-01-11,06:33:07,41,-178,North,East
510,2023-03-28,12:21:34,-52,144,South,West
377,2023-01-27,16:13:35,-84,89,South,West
20,2023-01-03,23:23:44,40,-50,North,East
662,2023-03-05,20:02:00,17,-65,North,East
218,2023-01-30,15:49:54,-30,-177,South,East
980,2023-03-01,19:37:55,37,177,North,West
179,2023-01-23,13:50:01,-37,89,South,West
635,2023-03-08,16:46:59,23,-85,North,East
711,2023-03-05,13:56:50,89,-79,North,East
936,2023-01-04,00:30:37,29,141,North,West
633,2023-03-07,06:21:28,-39,106,South,West
964,2023-02-05,10:52:20,-3,-105,South,East
189,2023-03-11,22:31:57,71,77,North,West
468,2023-01-30,16:20:41,43,-35,North,East
472,2023-03-14,22:56:12,-15,18,South,West
518,2023-03-19,15:09:31,43,-27,North,East
869,2023-03-14,05:01:22,53,-43,North,East
283,2023-02-20,18:16:11,-29,-92,South,East
306,2023-02-04,22:02:27,40,-143,North,East
873,2023-02-05,18:42:56,52,83,North,West
646,2023-03-14,00:21:15,-16,174,South,West
624,2023-03-16,06:48:19,-32,156,South,West
76,2023-02-07,23:03:52,-22,-175,South,East
229,2023-02-11,11:41:20,-69,32,South,West
225,2023-01-20,09:16:35,-56,-54,South,East
384,2023-01-06,22:42:30,-54,121,South,West
801,2023-01-31,19:37:15,-10,33,South,West
497,2023-03-29,13:59:17,9,135,North,West
146,2023-02-08,09:32:52,82,51,North,West
712,2023-03-23,02:55:35,54,135,North,West
286,2023-02-06,03:44:11,-66,-103,South,East
369,2023-01-31,17:57:45,58,-56,North,East
663,2023-02-14,08:59:47,71,-84,North,East
808,2023-03-23,08:05:01,65,-29,North,East
686,2023-02-18,14:47:49,-47,168,South,West
935,2023-01-07,19:05:19,-31,21,South,West
976,2023-01-09,09:32:12,7,145,North,West
51,2023-01-28,05:12:12,-15,-1,South,East
845,2023-03-21,13:44:33,-50,5,South,West
208,2023-02-11,11:39:18,70,-72,North,East
667,2023-03-25,20:58:30,-36,-47,South,East
2,2023-02-26,08:55:32,44,154,North,West
611,2023-01-22,06:41:03,-74,-174,South,East
294,2023-01-10,16:22:03,12,49,North,West
953,2023-02-06,09:32:21,48,-62,North,East
213,2023-03-23,18:26:19,32,98,North,West
524,2023-02-02,05:42:39,-80,-59,South,East
801,2023-03-08,00:18:07,6,-119,North,East
949,2023-03-31,00:50:12,75,165,North,West
927,2023-01-12,00:54:27,-76,-106,South,East
86,2023-02-24,03:03:33,-70,-145,South,East
137,2023-02-21,14:47:05,3,-45,North,East
391,2023-01-20,02:08:46,-88,-153,South,East
797,2023-02-17,02:58:50,-16,-20,South,East
127,2023-01-26,19:09:26,9,-5,North,East
285,2023-01-21,05:37:25,66,-152,North,East
324,2023-03-06,20:28:03,-46,99,South,West
199,2023-01-30,18:57:26,10,94,North,West
38,2023-01-01,07:28:07,-54,40,South,West
125,2023-03-30,14:19:47,-43,157,South,West
388,2023-01-07,01:36:03,-47,-174,South,East
206,2023-02-22,23:28:08,88,101,North,West
527,2023-01-28,03:33:48,11,177,North,West
76,2023-02-24,23:08:26,67,69,North,West
113,2023-02-28,12:19:06,33,-19,North,East
334,2023-03-17,09:08:00,75,154,North,West
654,2023-02-17,20:25:50,-65,-137,South,East
211,2023-02-09,22:56:10,87,-86,North,East
751,2023-01-10,10:35:41,-68,-70,South,East
312,2023-03-25,02:23:17,-5,-107,South,East
551,2023-01-05,22:41:34,9,127,North,West
289,2023-02-28,22:25:13,26,-179,North,East
974,2023-02-04,13:03:18,-79,-62,South,East
808,2023-01-29,09:39:35,84,178,North,West
698,2023-03-19,17:30:19,34,81,North,West
174,2023-03-07,04:47:26,45,29,North,West
906,2023-01-13,01:13:46,75,-44,North,East
329,2023-02-20,17:24:12,-50,151,South,West
76,2023-03-05,07:55:16,-41,65,South,West
588,2023-01-01,16:25:09,61,-160,North,East
908,2023-01-24,00:56:53,-42,-105,South,East
354,2023-03-17,03:51:00,-24,-34,South,East
870,2023-02-04,05:50:43,28,-14,North,East
709,2023-01-11,06:13:53,-45,32,South,West
510,2023-02-08,01:00:23,-77,119,South,West
143,2023-02-21,23:50:38,88,-9,North,East
308,2023-03-11,14:43:35,19,-44,North,East
171,2023-01-23,02:59:27,-55,168,South,West
572,2023-03-23,08:04:03,-39,-45,South,East
908,2023-03-25,16:34:57,72,-46,North,East
930,2023-03-08,00:19:11,56,134,North,West
646,2023-02-28,17:35:16,-28,-76,South,East
858,2023-03-14,02:41:00,-78,-100,South,East
969,2023-01-19,14:47:41,-24,-162,South,East
6,2023-02-02,17:02:27,41,-143,North,East
129,2023-03-30,10:53:47,-81,-156,South,East
413,2023-03-17,00:47:34,-81,-41,South,East
228,2023-03-29,18:33:53,63,13,North,West
812,2023-01-09,18:34:52,30,-43,North,East
418,2023-02-20,20:23:57,-8,68,South,West
363,2023-01-17,14:46:15,31,30,North,West
826,2023-03-20,23:04:32,4,-27,North,East
941,2023-02-08,00:42:17,-56,146,South,West
674,2023-02-09,07:09:32,39,137,North,West
665,2023-03-19,02:14:03,-88,-149,South,East
313,2023-01-31,12:08:00,26,132,North,West
293,2023-02-28,05:31:39,58,-126,North,East
736,2023-03-18,05:41:25,-71,70,South,West
524,2023-02-06,09:11:00,-46,66,South,West
628,2023-01-30,13:15:59,-63,179,South,West
274,2023-03-09,14:21:40,15,3,North,West
470,2023-03-24,22:20:20,-85,-148,South,East
383,2023-02-23,05:33:38,4,2,North,West
642,2023-01-19,20:29:31,-37,-41,South,East
456,2023-01-19,14:13:21,20,-42,North,East
80,2023-01-08,15:55:26,-33,-38,South,East
981,2023-01-20,16:50:30,64,-12,North,East
83,2023-02-22,18:37:29,1,131,North,West
664,2023-02-18,21:47:45,-18,-169,South,East
374,2023-04-01,15:49:37,52,34,North,West
45,2023-03-30,09:20:06,-88,80,South,West
320,2023-01-20,12:06:30,79,-11,North,East
17,2023-01-29,23:32:31,-86,92,South,West
425,2023-03-12,01:49:44,-51,55,South,West
817,2023-03-03,21:04:14,-37,-121,South,East
572,2023-03-01,19:11:47,11,-29,North,East
617,2023-01-28,15:37:43,-22,46,South,West
63,2023-03-08,12:40:22,-6,-168,South,East
84,2023-03-15,03:00:36,61,-54,North,East
312,2023-01-14,09:33:12,0,81,North,West
744,2023-01-01,20:21:00,40,-86,North,East
877,2023-01-30,11:57:51,18,-155,North,East
173,2023-03-28,17:48:14,42,-76,North,East
81,2023-03-09,14:38:36,71,-53,North,East
626,2023-02-20,02:04:00,-74,163,South,West
968,2023-01-17,12:05:59,-65,31,South,West
772,2023-02-25,15:53:10,26,-2,North,East
556,2023-01-04,00:09:47,-85,118,South,West
326,2023-03-09,06:12:55,7,144,North,West
377,2023-01-26,13:49:15,-84,-14,South,East
39,2023-02-14,10:15:09,74,-49,North,East
833,2023-02-09,09:49:15,69,179,North,West
587,2023-02-24,04:08:02,69,170,North,West
127,2023-01-27,02:53:37,-68,-62,South,East
67,2023-01-09,12:03:59,58,20,North,West
301,2023-01-18,08:49:47,-71,-54,South,East
539,2023-02-11,05:05:49,35,-22,North,East
45,2023-01-05,05:06:37,55,167,North,West
4,2023-03-19,09:11:24,-79,151,South,West
950,2023-02-16,07:29:55,-71,38,South,West
935,2023-01-19,10:30:29,-80,-166,South,East
501,2023-01-03,10:16:24,-34,122,South,West
531,2023-01-24,04:51:42,-84,-78,South,East
493,2023-01-14,05:43:16,83,145,North,West
563,2023-03-16,00:44:42,-56,29,South,West
808,2023-02-26,13:03:22,-20,73,South,West
138,2023-03-17,11:08:35,-66,-132,South,East
109,2023-03-28,12:58:24,-15,11,South,West
492,2023-03-20,11:40:02,72,-21,North,East
259,2023-03-20,15:04:08,-30,-48,South,East
927,2023-02-10,18:07:22,-22,85,South,West
64,2023-03-03,14:27:06,-90,-173,South,East
775,2023-01-13,14:51:09,-25,-32,South,East
27,2023-03-17,12:10:35,-52,92,South,West
378,2023-03-08,10:20:20,-76,-32,South,East
729,2023-02-02,00:52:30,47,147,North,West
607,2023-02-03,16:02:21,29,-89,North,East
323,2023-03-04,08:09:30,-13,78,South,West
299,2023-01-23,20:13:44,22,44,North,West
152,2023-01-30,01:34:56,10,89,North,West
121,2023-02-26,03:07:06,64,-88,North,East
338,2023-03-15,07:00:01,-81,83,South,West
842,2023-03-11,17:51:54,29,127,North,West
634,2023-03-15,19:39:29,-63,156,South,West
60,2023-02-26,14:08:37,83,-122,North,East
20,2023-01-09,18:09:22,65,-177,North,East
930,2023-02-18,18:01:45,46,118,North,West
356,2023-02-24,20:33:58,-59,-48,South,East
517,2023-01-02,22:57:06,1,54,North,West
573,2023-01-26,03:49:16,20,-140,North,East
259,2023-03-29,05:09:37,2,-98,North,East
919,2023-01-24,16:17:19,33,66,North,West
362,2023-03-02,04:27:00,10,146,North,West
752,2023-03-06,00:32:00,44,14,North,West
481,2023-01-05,22:47:06,28,-75,North,East
800,2023-02-11,07:48:17,-52,83,South,West
24,2023-02-05,03:06:19,55,-7,North,East
7,2023-01-17,11:11:23,-7,-63,South,East
888,2023-02-18,04:37:10,8,-177,North,East
845,2023-03-03,15:11:54,-35,-13,South,East
894,2023-03-07,08:02:43,-5,-111,South,East
346,2023-03-20,05:40:46,-76,-45,South,East
106,2023-02-22,19:01:40,-25,-118,South,East
687,2023-01-24,02:32:39,40,35,North,West
709,2023-02-25,17:56:39,2,-59,North,East
495,2023-03-07,02:16:17,39,140,North,West
23,2023-02-18,15:07:04,-23,31,South,West
163,2023-03-09,00:17:16,-40,19,South,West
313,2023-03-16,14:02:35,-30,-100,South,East
381,2023-02-01,22:44:04,39,17,North,West
436,2023-03-04,06:04:27,23,151,North,West
395,2023-01-29,01:38:29,-36,-76,South,East
278,2023-02-21,15:27:42,58,31,North,West
212,2023-02-04,12:49:36,-77,44,South,West
68,2023-02-13,19:54:36,-34,76,South,West
30,2023-01-17,09:18:45,68,-84,North,East
774,2023-01-23,11:54:54,81,101,North,West
735,2023-02-28,14:16:31,31,-129,North,East
163,2023-03-17,15:01:34,45,177,North,West
251,2023-01-02,14:04:06,82,57,North,West
745,2023-02-28,22:49:22,75,-96,North,East
757,2023-03-28,11:42:34,82,-147,North,East
605,2023-01-20,21:20:25,9,-65,North,East
537,2023-03-30,03:33:16,-67,86,South,West
14,2023-03-17,04:15:01,-26,-16,South,East
510,2023-03-30,01:49:12,-42,-142,South,East
514,2023-02-06,04:51:38,-35,-146,South,East
348,2023-03-08,01:46:19,13,-130,North,East
999,2023-01-29,05:38:01,42,-26,North,East
56,2023-01-09,17:20:26,54,-104,North,East
329,2023-02-25,03:08:22,-88,175,South,West
820,2023-03-17,15:36:27,-8,-158,South,East
676,2023-02-24,04:50:33,-49,-92,South,East
57,2023-02-08,10:31:57,-30,165,South,West
680,2023-01-20,21:08:09,58,-155,North,East
437,2023-03-27,18:21:01,-62,21,South,West
609,2023-01-29,05:50:58,13,155,North,West
146,2023-01-11,19:10:37,-75,-120,South,East
635,2023-01-15,06:02:13,-55,-142,South,East
292,2023-03-23,09:44:58,-49,-25,South,East
415,2023-01-03,11:11:40,-5,-163,South,East
989,2023-03-06,11:42:58,-89,-36,South,East
172,2023-01-17,14:04:32,83,-113,North,East
298,2023-01-12,02:27:47,68,-127,North,East
318,2023-02-05,12:31:16,20,-143,North,East
36,2023-01-07,06:33:44,-86,148,South,West
805,2023-01-26,19:25:21,37,-107,North,East
959,2023-04-01,14:58:14,-59,-26,South,East
469,2023-03-18,10:22:16,66,-159,North,East
495,2023-03-24,03:31:41,-17,105,South,West
120,2023-01-23,21:35:21,57,-103,North,East
876,2023-01-07,18:11:15,37,161,North,West
710,2023-02-24,03:13:36,42,-174,North,East
598,2023-03-02,02:31:12,47,-140,North,East
441,2023-01-19,23:53:16,38,127,North,West
37,2023-01-08,23:28:40,-29,-159,South,East
803,2023-02-22,22:09:43,0,-121,North,East
473,2023-03-04,20:49:00,47,90,North,West
699,2023-01-02,12:35:04,-58,113,South,West
254,2023-02-10,03:38:52,-84,148,South,West
507,2023-01-15,21:34:36,-5,-113,South,East
651,2023-01-29,06:44:48,14,30,North,West
165,2023-03-22,06:10:13,-60,-40,South,East
570,2023-03-13,00:39:36,8,-90,North,East
522,2023-01-05,10:41:38,-45,-148,South,East
220,2023-01-20,09:23:43,-37,131,South,West
641,2023-01-28,16:44:05,31,-129,North,East
114,2023-01-04,15:49:22,27,127,North,West
220,2023-02-15,15:47:27,66,-145,North,East
803,2023-02-14,11:20:57,90,-91,North,East
563,2023-01-01,07:34:31,8,39,North,West
883,2023-03-09,15:22:24,-37,-125,South,East
353,2023-03-16,01:59:42,28,141,North,West
145,2023-03-12,23:05:05,1,58,North,West
785,2023-03-30,14:42:54,-4,133,South,West
867,2023-03-26,15:58:02,67,-144,North,East
25,2023-01-17,19:19:56,-68,169,South,West
92,2023-03-03,02:03:23,34,-149,North,East
423,2023-03-27,12:19:47,-78,27,South,West
499,2023-02-01,12:58:06,-15,-27,South,East
174,2023-01-10,10:40:53,70,95,North,West
348,2023-03-12,17:40:25,72,-33,North,East
40,2023-03-30,20:57:59,71,160,North,West
798,2023-02-03,07:53:03,44,-61,North,East
372,2023-01-31,10:08:32,87,-43,North,East
958,2023-02-16,04:10:28,-11,166,South,West
110,2023-02-16,16:24:44,31,-46,North,East
897,2023-02-20,12:03:16,51,-76,North,East
40,2023-01-26,20:52:14,88,-47,North,East
137,2023-02-25,07:59:02,-49,-40,South,East
469,2023-02-10,10:08:16,-84,109,South,West
382,2023-01-09,09:32:42,-59,-154,South,East
627,2023-03-02,01:57:29,-42,14,South,West
725,2023-01-05,11:54:53,-65,-47,South,East
313,2023-02-23,16:58:54,-77,-167,South,East
428,2023-02-14,12:07:54,61,-148,North,East
216,2023-01-24,05:50:11,65,-177,North,East
32,2023-02-22,04:52:49,-18,-11,South,East
752,2023-02-25,11:24:29,-79,146,South,West
680,2023-03-31,21:35:08,-2,-168,South,East
742,2023-01-12,04:21:41,81,105,North,West
371,2023-02-24,12:10:22,-13,-51,South,East
254,2023-03-03,09:49:03,-90,131,South,West
901,2023-01-13,18:14:29,-67,-51,South,East
851,2023-01-10,14:20:17,1,-65,North,East
999,2023-01-06,16:18:54,-47,-57,South,East
569,2023-03-24,00:20:31,56,-167,North,East
663,2023-01-10,10:51:12,-40,-59,South,East
874,2023-03-28,23:28:18,52,32,North,West
701,2023-04-01,05:26:00,57,129,North,West
366,2023-02-28,04:07:54,-37,162,South,West
490,2023-02-21,03:49:18,-58,136,South,West
354,2023-01-26,21:11:34,-75,-160,South,East
393,2023-02-16,06:15:53,14,162,North,West
564,2023-02-25,18:51:05,-40,128,South,West
128,2023-02-07,09:53:51,26,-119,North,East
395,2023-02-08,06:06:00,40,-151,North,East
651,2023-03-07,16:25:54,-8,-164,South,East
14,2023-01-11,14:27:55,27,130,North,West
155,2023-01-06,21:45:09,85,-100,North,East
513,2023-02-11,04:05:07,50,-30,North,East
197,2023-03-13,07:37:52,-35,46,South,West
948,2023-01-30,09:38:56,64,68,North,West
606,2023-01-06,06:08:21,-39,-28,South,East
73,2023-02-11,17:27:38,-85,-64,South,East
93,2023-01-30,13:09:47,79,-37,North,East
569,2023-03-02,21:46:27,71,44,North,West
153,2023-03-27,13:59:15,30,-74,North,East
632,2023-02-20,11:36:18,-90,-123,South,East
115,2023-02-27,11:16:31,-89,-133,South,East
642,2023-01-19,13:34:35,8,112,North,West
186,2023-01-27,11:06:07,-42,-36,South,East
193,2023-03-31,01:45:11,-22,55,South,West
512,2023-03-01,03:52:26,88,-43,North,East
456,2023-02-14,00:31:31,-41,-108,South,East
10,2023-03-01,20:45:06,-60,-1,South,East
696,2023-01-25,12:13:41,-87,-95,South,East
408,2023-01-16,04:46:13,36,-174,North,East
85,2023-02-07,19:42:57,-46,147,South,West
412,2023-02-03,15:10:37,-71,66,South,West
873,2023-02-18,05:13:35,22,-50,North,East
