message_id,send_date,send_time,content,sender_id,receiver_id
513,2023-02-28,19:14:54,ROLF!,830,813
514,2023-03-24,11:28:09,I love you!,830,470
515,2023-03-09,21:29:25,I love you!,464,774
516,2023-03-29,08:28:47,What do you mean?,836,926
517,2023-03-20,20:22:40,:),935,518
518,2023-02-21,10:22:17,Have you seen my keys?,111,294
519,2023-03-03,05:10:47,Sup bro?,920,376
520,2023-01-06,02:58:52,I think you should get a job.,736,414
521,2023-02-19,12:45:11,I think you should get a job.,524,536
522,2023-02-04,23:34:31,Whatcha doin?,652,768
523,2023-01-03,16:08:36,The cat is stuck in the garage!,678,272
524,2023-02-24,08:23:28,Congrats on the new baby!,985,445
525,2023-03-19,20:29:45,Yikes…,712,267
526,2023-02-03,07:08:59,Sup bro?,701,89
527,2023-03-19,06:47:14,"Hey Siri, text Madeline.",309,976
528,2023-01-24,05:26:20,Can you pick up milk on your way home?,335,607
529,2023-01-10,05:03:10,OMG!,185,182
530,2023-01-28,01:35:59,Yikes…,33,481
531,2023-01-09,18:45:12,Hey!,176,642
532,2023-02-26,11:47:41,Have you seen my keys?,60,295
533,2023-03-11,06:07:58,Have you seen my keys?,802,901
534,2023-02-14,13:21:56,U good?,160,941
535,2023-01-25,09:35:53,"Hey girl, hey!",89,697
536,2023-02-26,22:45:39,U good?,207,500
537,2023-01-01,01:32:26,"Hey girl, hey!",521,670
538,2023-02-02,12:00:31,I love you!,552,849
539,2023-03-29,15:24:03,What do you mean?,475,388
540,2023-02-28,09:05:47,Pick up your mess next time!,872,999
541,2023-01-25,11:47:44,I love you!,329,826
542,2023-01-18,05:04:30,OMG!,857,704
543,2023-03-21,07:20:43,Pick up your mess next time!,329,16
544,2023-03-29,00:35:44,:),947,275
545,2023-01-29,19:11:50,Have you seen my keys?,187,38
546,2023-01-14,20:52:28,Yikes…,163,287
547,2023-03-15,23:39:21,Whatcha doin?,916,503
548,2023-03-19,18:25:44,OMG!,848,248
549,2023-02-27,17:05:45,Congrats on the new baby!,589,258
550,2023-02-11,18:19:58,U good?,965,797
551,2023-02-03,16:07:50,Can we talk?,187,47
552,2023-01-22,05:33:58,What's Up?,392,148
553,2023-02-02,13:01:03,Whatcha doin?,809,504
554,2023-03-03,04:58:36,"Hey Siri, text Madeline.",871,540
555,2023-02-10,01:17:17,What do you mean?,737,573
556,2023-02-18,01:41:49,:),416,693
557,2023-03-19,06:56:49,Can we talk?,660,865
558,2023-01-08,02:21:42,"Hey Siri, text Madeline.",402,275
559,2023-01-20,02:39:30,I love you!,621,107
560,2023-03-20,13:21:40,Hey!,746,411
561,2023-01-14,10:44:38,The cat is stuck in the garage!,519,204
562,2023-03-30,15:59:37,Can we talk?,452,549
563,2023-03-21,12:09:00,Please do the dishes!,476,227
564,2023-01-11,16:06:21,Can you pick up milk on your way home?,53,358
565,2023-01-07,19:40:01,Please do the dishes!,929,893
566,2023-02-01,07:24:28,Hey!,308,453
567,2023-03-03,06:19:03,What do you mean?,567,555
568,2023-02-16,14:07:43,ROLF!,132,805
569,2023-01-06,08:10:23,I love you!,508,959
570,2023-02-07,23:37:11,LOL,887,300
571,2023-01-27,02:12:06,LMAO,317,254
572,2023-01-04,10:57:58,Have you seen my keys?,135,971
573,2023-02-26,07:19:26,What do you mean?,763,324
574,2023-03-18,12:10:53,Please do the dishes!,996,122
575,2023-01-05,04:38:50,Oof that's gotta hurt,960,575
576,2023-03-21,18:10:59,Have you seen my keys?,692,202
577,2023-01-29,18:38:12,Yikes…,836,958
578,2023-01-21,11:12:57,Congrats on the new baby!,930,555
579,2023-01-11,11:47:23,Sup bro?,442,496
580,2023-03-06,07:52:42,Pick up your mess next time!,57,174
581,2023-03-01,04:27:47,OMG!,145,350
582,2023-02-06,01:06:25,What do you mean?,791,653
583,2023-02-21,16:20:08,I love you!,143,817
584,2023-01-21,05:50:17,Pick up your mess next time!,253,652
585,2023-01-19,16:14:32,Hey!,367,660
586,2023-03-23,01:18:57,Yikes…,496,239
587,2023-01-03,17:54:49,Have you seen my keys?,747,365
588,2023-03-21,11:01:46,Hey!,161,808
589,2023-03-10,06:23:04,Can you pick up milk on your way home?,640,595
590,2023-02-19,05:59:02,Whatcha doin?,840,303
591,2023-01-02,13:35:02,Congrats on the new baby!,10,994
592,2023-02-15,09:38:39,Congrats on the new baby!,746,757
593,2023-02-19,04:35:53,Yikes…,263,843
594,2023-01-16,21:21:16,OMG!,734,636
595,2023-03-18,19:53:43,"Hey Siri, text Madeline.",243,685
596,2023-02-09,10:53:30,ROLF!,100,814
597,2023-01-19,17:10:53,Please do the dishes!,561,916
598,2023-01-29,15:16:57,Can we talk?,917,335
599,2023-03-16,14:01:24,ROLF!,62,62
600,2023-02-05,06:29:11,"Hey Siri, text Madeline.",63,301
601,2023-03-18,14:24:22,I think you should get a job.,615,106
602,2023-02-25,20:55:01,What's Up?,128,142
603,2023-02-15,23:25:37,:),174,513
604,2023-01-02,07:24:01,Have you seen my keys?,24,805
605,2023-01-29,11:13:56,Oof that's gotta hurt,267,306
606,2023-03-22,13:27:25,Pick up your mess next time!,870,648
607,2023-03-07,17:28:55,I love you!,731,67
608,2023-03-26,23:25:11,Yikes…,742,756
609,2023-01-24,19:13:51,:),877,769
610,2023-01-22,10:08:04,Have you seen my keys?,858,663
611,2023-03-22,03:21:01,Please do the dishes!,853,244
612,2023-01-14,15:51:45,Whatcha doin?,867,731
613,2023-01-31,00:13:20,I think you should get a job.,807,853
614,2023-02-12,20:30:05,Please do the dishes!,36,785
615,2023-03-25,05:39:47,ROLF!,369,162
616,2023-02-02,01:21:54,Yikes…,965,936
617,2023-02-17,17:00:24,LMAO,788,470
618,2023-01-17,07:09:11,The cat is stuck in the garage!,790,35
619,2023-03-13,16:34:17,LOL,587,841
620,2023-03-19,04:53:49,Please do the dishes!,892,860
621,2023-01-25,09:17:34,What's Up?,533,52
622,2023-03-31,01:16:33,:),282,229
623,2023-01-11,11:43:49,U good?,336,393
624,2023-02-23,12:35:03,Shut up grandma!,570,830
625,2023-02-07,05:13:28,I love you!,696,742
626,2023-01-06,23:39:41,"Hey girl, hey!",186,605
627,2023-03-19,14:14:47,ROLF!,6,879
628,2023-03-29,20:28:24,Sup bro?,58,761
629,2023-02-11,05:23:12,Shut up grandma!,292,24
630,2023-03-05,14:01:33,Please do the dishes!,988,99
631,2023-01-21,05:30:06,What do you mean?,9,97
632,2023-01-04,16:39:05,Shut up grandma!,879,238
633,2023-02-23,08:07:43,The cat is stuck in the garage!,722,94
634,2023-02-21,19:44:31,ROLF!,175,599
635,2023-02-22,11:20:42,Sup bro?,172,782
636,2023-01-25,00:06:39,Oof that's gotta hurt,789,543
637,2023-01-19,14:03:08,ROLF!,94,617
638,2023-03-11,06:49:32,:),986,196
639,2023-02-04,13:50:42,Hey!,997,676
640,2023-02-15,21:04:19,Pick up your mess next time!,765,458
641,2023-01-05,04:47:47,I think you should get a job.,570,64
642,2023-02-20,23:01:09,What do you mean?,696,408
643,2023-03-29,02:28:53,:),744,96
644,2023-01-31,01:01:08,Can we talk?,112,704
645,2023-02-12,01:37:49,Can you pick up milk on your way home?,812,250
646,2023-01-07,03:15:17,Yikes…,598,77
647,2023-01-15,03:09:25,Whatcha doin?,937,21
648,2023-01-30,05:10:22,I love you!,118,879
649,2023-03-04,08:28:46,Congrats on the new baby!,752,299
650,2023-01-26,08:04:42,ROLF!,334,6
651,2023-03-27,19:20:57,Hey!,709,293
652,2023-03-23,22:28:20,Whatcha doin?,325,30
653,2023-03-26,14:06:23,Congrats on the new baby!,514,25
654,2023-02-10,04:42:15,Have you seen my keys?,476,893
655,2023-02-23,10:29:49,Congrats on the new baby!,475,435
656,2023-02-13,04:02:18,Shut up grandma!,729,290
657,2023-01-19,06:38:08,Hey!,847,372
658,2023-01-23,15:24:53,Hey!,600,497
659,2023-01-20,22:40:57,OMG!,279,944
660,2023-01-19,10:08:16,What do you mean?,126,107
661,2023-01-17,05:39:20,The cat is stuck in the garage!,639,570
662,2023-03-03,01:38:29,Oof that's gotta hurt,619,472
663,2023-03-06,09:12:08,LMAO,379,311
664,2023-02-08,23:28:22,Whatcha doin?,740,870
665,2023-01-08,18:41:02,U good?,249,359
666,2023-02-16,20:16:42,What's Up?,532,20
667,2023-01-07,02:11:28,I love you!,127,678
668,2023-01-05,20:02:01,What's Up?,486,635
669,2023-02-07,22:29:23,What's Up?,533,342
670,2023-01-10,11:48:48,LMAO,663,242
671,2023-02-07,07:40:50,Congrats on the new baby!,672,856
672,2023-02-24,16:54:55,Can you pick up milk on your way home?,499,608
673,2023-02-05,07:45:58,Oof that's gotta hurt,933,441
674,2023-02-07,16:42:45,ROLF!,392,581
675,2023-01-23,15:47:28,Can you pick up milk on your way home?,638,732
676,2023-03-31,20:45:25,Whatcha doin?,211,238
677,2023-01-02,17:51:24,U good?,29,715
678,2023-01-29,13:50:42,Can we talk?,460,284
679,2023-03-20,16:01:05,LMAO,607,34
680,2023-02-23,10:00:48,:),858,647
681,2023-01-21,02:32:29,OMG!,821,942
682,2023-03-09,19:02:28,Oof that's gotta hurt,580,480
683,2023-03-09,02:56:25,Congrats on the new baby!,410,468
684,2023-01-18,12:22:03,OMG!,353,790
685,2023-02-28,06:55:05,Can you pick up milk on your way home?,638,470
686,2023-02-16,12:03:57,LOL,923,482
687,2023-03-07,18:38:24,Can we talk?,733,875
688,2023-02-09,22:32:07,"Hey Siri, text Madeline.",809,733
689,2023-03-13,10:14:51,Sup bro?,999,185
690,2023-03-02,09:56:31,Oof that's gotta hurt,241,411
691,2023-02-01,18:06:07,U good?,4,428
692,2023-01-31,23:01:12,Congrats on the new baby!,919,937
693,2023-03-05,02:35:38,Shut up grandma!,693,254
694,2023-01-29,10:49:13,Have you seen my keys?,275,175
695,2023-03-21,06:13:09,Sup bro?,903,61
696,2023-02-07,07:40:53,LOL,956,727
697,2023-02-09,08:21:48,U good?,914,261
698,2023-03-26,13:37:32,Sup bro?,432,949
699,2023-03-19,17:17:49,"Hey Siri, text Madeline.",727,217
700,2023-03-12,03:05:11,Have you seen my keys?,51,814
701,2023-03-15,09:50:01,"Hey girl, hey!",913,309
702,2023-03-25,18:35:52,LMAO,978,401
703,2023-01-22,04:04:37,Sup bro?,421,884
704,2023-04-01,16:24:55,LOL,103,439
705,2023-02-02,10:07:56,Hey!,567,325
706,2023-02-14,11:10:48,Have you seen my keys?,958,501
707,2023-03-21,15:41:54,Can you pick up milk on your way home?,241,845
708,2023-03-24,15:39:45,LOL,232,95
709,2023-01-31,05:37:27,LOL,54,165
710,2023-02-01,16:57:54,ROLF!,38,129
711,2023-01-20,23:46:53,What's Up?,147,899
712,2023-03-31,09:46:46,The cat is stuck in the garage!,927,459
713,2023-01-09,06:29:15,Hey!,715,230
714,2023-02-15,20:51:33,I love you!,977,955
715,2023-02-10,13:23:38,"Hey Siri, text Madeline.",540,345
716,2023-01-28,04:44:55,OMG!,818,276
717,2023-03-24,06:14:00,Please do the dishes!,137,452
718,2023-03-26,15:38:50,Can we talk?,850,585
719,2023-03-11,11:23:20,Have you seen my keys?,323,161
720,2023-02-28,21:32:59,LMAO,955,258
721,2023-02-06,17:17:49,Have you seen my keys?,159,822
722,2023-03-28,07:20:25,"Hey Siri, text Madeline.",998,955
723,2023-03-17,20:15:27,Sup bro?,860,559
724,2023-01-30,15:32:32,Sup bro?,81,782
725,2023-01-25,13:15:43,Oof that's gotta hurt,311,14
726,2023-01-28,13:27:56,The cat is stuck in the garage!,613,698
727,2023-03-03,23:17:20,Please do the dishes!,232,414
728,2023-02-08,23:14:07,I love you!,751,746
729,2023-01-14,20:32:55,ROLF!,253,190
730,2023-02-17,14:08:35,"Hey girl, hey!",720,664
731,2023-02-27,08:39:08,I think you should get a job.,714,682
732,2023-03-29,16:12:38,Please do the dishes!,529,477
733,2023-03-05,07:47:58,Can you pick up milk on your way home?,320,872
734,2023-03-09,16:39:17,Please do the dishes!,832,703
735,2023-01-10,10:56:56,:),274,328
736,2023-01-02,08:59:03,What do you mean?,447,198
737,2023-03-25,03:04:40,LMAO,316,298
738,2023-03-10,11:23:10,U good?,579,132
739,2023-03-17,03:14:49,I think you should get a job.,549,268
740,2023-02-23,23:19:00,Pick up your mess next time!,498,909
741,2023-02-28,13:05:10,ROLF!,151,441
742,2023-01-27,06:34:09,Oof that's gotta hurt,896,675
743,2023-02-20,11:08:57,I love you!,966,35
744,2023-02-13,02:53:49,What's Up?,699,416
745,2023-02-24,13:35:49,Whatcha doin?,55,427
746,2023-01-01,23:45:35,"Hey girl, hey!",383,984
747,2023-03-25,14:36:08,What's Up?,938,880
748,2023-01-20,22:48:46,Congrats on the new baby!,740,849
749,2023-03-07,12:48:50,Can you pick up milk on your way home?,214,452
750,2023-01-18,00:03:49,What's Up?,382,331
751,2023-02-24,07:41:52,Shut up grandma!,114,170
752,2023-03-13,04:00:27,U good?,763,233
753,2023-01-25,02:37:50,Oof that's gotta hurt,290,746
754,2023-02-15,19:00:47,Sup bro?,825,76
755,2023-03-29,10:13:23,What's Up?,24,404
756,2023-02-05,13:50:44,Whatcha doin?,385,102
757,2023-02-10,02:31:07,Sup bro?,349,472
758,2023-01-11,10:49:56,Can we talk?,95,763
759,2023-01-11,22:47:10,"Hey Siri, text Madeline.",683,643
760,2023-03-02,15:14:37,Please do the dishes!,278,998
761,2023-02-27,04:12:00,Have you seen my keys?,89,226
762,2023-02-20,02:12:16,Congrats on the new baby!,968,887
763,2023-02-20,10:29:03,LMAO,359,319
764,2023-03-30,19:08:54,OMG!,159,194
765,2023-03-01,13:02:34,Please do the dishes!,370,288
766,2023-01-19,23:44:57,I think you should get a job.,887,753
767,2023-03-30,01:16:14,LMAO,495,299
768,2023-02-08,03:17:15,What's Up?,599,68
769,2023-02-20,04:36:32,Hey!,778,17
770,2023-02-15,05:58:13,"Hey girl, hey!",554,748
771,2023-03-21,13:13:34,U good?,952,605
772,2023-03-10,14:13:33,Whatcha doin?,994,984
773,2023-02-08,12:48:39,I love you!,451,25
774,2023-01-18,08:09:49,Oof that's gotta hurt,21,662
775,2023-01-09,00:41:12,U good?,568,654
776,2023-02-16,23:29:09,I think you should get a job.,747,914
777,2023-02-05,04:55:52,"Hey girl, hey!",466,490
778,2023-03-25,23:28:00,"Hey Siri, text Madeline.",598,459
779,2023-02-20,21:16:49,Whatcha doin?,697,723
780,2023-02-16,15:44:01,OMG!,17,502
781,2023-03-21,05:41:58,U good?,834,81
782,2023-02-15,12:16:26,Please do the dishes!,112,939
783,2023-03-29,12:50:37,OMG!,571,823
784,2023-01-12,05:43:14,Please do the dishes!,17,277
785,2023-02-18,12:36:26,"Hey girl, hey!",756,475
786,2023-03-05,20:44:40,What's Up?,292,703
787,2023-01-27,03:25:42,U good?,217,36
788,2023-03-28,21:35:54,What's Up?,633,162
789,2023-02-20,14:53:04,What do you mean?,31,147
790,2023-03-28,20:52:05,OMG!,303,167
791,2023-01-13,13:20:17,Pick up your mess next time!,553,127
792,2023-01-19,19:21:22,:),319,800
793,2023-01-28,02:46:17,Pick up your mess next time!,59,654
794,2023-01-03,04:24:45,Have you seen my keys?,827,504
795,2023-03-22,18:01:50,The cat is stuck in the garage!,40,611
796,2023-01-26,21:00:55,The cat is stuck in the garage!,856,588
797,2023-01-13,05:05:08,Have you seen my keys?,356,436
798,2023-02-09,07:22:35,Can you pick up milk on your way home?,7,942
799,2023-03-30,05:04:00,Please do the dishes!,181,400
800,2023-03-15,20:05:49,What do you mean?,553,582
801,2023-03-25,16:33:56,What's Up?,336,294
802,2023-02-21,17:18:45,Oof that's gotta hurt,758,239
803,2023-01-13,01:44:23,Shut up grandma!,33,122
804,2023-02-22,12:20:26,:),940,218
805,2023-03-02,00:10:31,LOL,215,387
806,2023-03-13,06:27:37,The cat is stuck in the garage!,266,897
807,2023-03-30,11:19:46,:),133,201
808,2023-03-05,21:00:26,Whatcha doin?,317,487
809,2023-01-27,21:30:10,Please do the dishes!,610,415
810,2023-02-09,20:41:55,I think you should get a job.,745,494
811,2023-03-18,05:52:16,Have you seen my keys?,249,501
812,2023-02-06,03:16:43,U good?,283,695
813,2023-03-28,04:34:56,U good?,834,116
814,2023-01-08,10:07:33,Shut up grandma!,313,166
815,2023-01-13,05:48:04,Sup bro?,956,752
816,2023-03-22,13:57:22,Oof that's gotta hurt,996,4
817,2023-03-10,06:21:56,Have you seen my keys?,893,949
818,2023-03-15,21:52:40,Hey!,145,60
819,2023-01-08,10:47:08,Sup bro?,13,197
820,2023-03-23,15:04:46,Shut up grandma!,231,370
821,2023-01-15,10:00:52,I think you should get a job.,586,625
822,2023-01-18,16:43:13,:),53,479
823,2023-03-23,18:27:41,LMAO,522,786
824,2023-03-18,17:29:25,Oof that's gotta hurt,610,371
825,2023-01-11,10:07:22,Congrats on the new baby!,142,894
826,2023-02-20,05:31:35,"Hey Siri, text Madeline.",294,912
827,2023-03-06,02:39:23,I love you!,958,593
828,2023-01-23,11:46:27,Sup bro?,804,610
829,2023-01-26,02:11:24,Shut up grandma!,598,979
830,2023-01-09,20:58:40,Yikes…,770,166
831,2023-01-18,18:02:12,Can you pick up milk on your way home?,810,124
832,2023-03-02,15:13:08,Have you seen my keys?,364,866
833,2023-01-20,02:13:45,Hey!,117,327
834,2023-02-05,13:04:15,What do you mean?,955,370
835,2023-02-12,05:28:55,Sup bro?,995,892
836,2023-03-05,07:54:43,Can we talk?,958,389
837,2023-03-25,18:23:24,Shut up grandma!,679,452
838,2023-02-05,01:46:38,Oof that's gotta hurt,945,329
839,2023-02-12,04:01:43,Yikes…,247,311
840,2023-02-18,19:31:40,Have you seen my keys?,589,434
841,2023-03-15,05:05:08,The cat is stuck in the garage!,65,195
842,2023-03-17,05:38:23,OMG!,18,799
843,2023-01-25,02:56:13,Sup bro?,326,891
844,2023-01-15,15:07:13,What's Up?,888,811
845,2023-01-03,06:48:06,I think you should get a job.,183,680
846,2023-03-27,16:12:15,Please do the dishes!,414,667
847,2023-01-15,23:56:40,"Hey girl, hey!",243,13
848,2023-02-21,05:55:59,Please do the dishes!,473,117
849,2023-02-17,21:18:07,Sup bro?,548,462
850,2023-03-18,02:08:05,Can we talk?,579,250
851,2023-02-14,20:32:23,"Hey girl, hey!",334,363
852,2023-01-21,16:56:21,OMG!,843,612
853,2023-01-14,02:31:04,What's Up?,708,202
854,2023-01-08,17:19:43,Yikes…,829,274
855,2023-03-23,02:58:58,The cat is stuck in the garage!,277,802
856,2023-03-26,19:09:30,Have you seen my keys?,257,131
857,2023-01-13,09:39:04,Have you seen my keys?,109,428
858,2023-03-30,04:44:32,Have you seen my keys?,387,554
859,2023-01-21,23:14:55,Pick up your mess next time!,390,649
860,2023-02-04,19:38:45,Please do the dishes!,124,655
861,2023-03-07,12:20:25,OMG!,509,60
862,2023-03-10,03:16:31,Have you seen my keys?,621,346
863,2023-03-16,23:51:47,"Hey girl, hey!",7,592
864,2023-03-05,14:28:41,I love you!,75,139
865,2023-02-03,10:26:00,Sup bro?,367,329
866,2023-01-20,12:25:57,Hey!,507,388
867,2023-01-31,08:29:49,Yikes…,25,201
868,2023-02-18,06:17:10,ROLF!,143,773
869,2023-03-17,22:04:05,Have you seen my keys?,692,378
870,2023-01-22,08:46:44,I think you should get a job.,359,700
871,2023-01-01,14:41:41,"Hey girl, hey!",492,986
872,2023-02-21,08:03:32,Please do the dishes!,960,318
873,2023-03-14,15:05:26,"Hey Siri, text Madeline.",528,580
874,2023-01-10,15:35:07,LMAO,476,581
875,2023-02-18,03:52:02,I think you should get a job.,864,665
876,2023-03-22,21:10:44,The cat is stuck in the garage!,163,772
877,2023-01-05,08:44:19,"Hey girl, hey!",506,447
878,2023-03-06,03:39:19,LOL,593,638
879,2023-02-16,14:49:13,Have you seen my keys?,299,965
880,2023-03-23,19:20:57,What's Up?,517,764
881,2023-01-03,19:50:22,Can you pick up milk on your way home?,35,351
882,2023-02-10,03:00:34,U good?,583,939
883,2023-03-31,16:23:15,Can we talk?,398,545
884,2023-01-02,13:14:54,Shut up grandma!,707,572
885,2023-01-12,03:49:15,Whatcha doin?,634,945
886,2023-02-18,19:41:09,Can you pick up milk on your way home?,841,146
887,2023-01-27,14:06:34,OMG!,218,395
888,2023-03-21,23:21:58,LOL,396,211
889,2023-03-02,20:58:25,:),668,839
890,2023-02-19,11:43:38,Can we talk?,449,911
891,2023-03-29,17:50:19,What do you mean?,526,462
892,2023-03-11,21:49:22,Whatcha doin?,56,783
893,2023-01-18,02:15:15,What do you mean?,575,536
894,2023-02-07,17:30:55,LOL,181,674
895,2023-01-18,00:15:32,ROLF!,861,823
896,2023-02-16,12:21:05,Have you seen my keys?,325,722
897,2023-02-07,04:56:30,:),216,667
898,2023-02-25,04:53:48,:),105,321
899,2023-01-31,13:02:58,ROLF!,421,503
900,2023-03-05,19:53:46,Please do the dishes!,589,444
901,2023-01-21,07:43:13,Congrats on the new baby!,921,838
902,2023-03-31,21:02:47,Sup bro?,901,20
903,2023-01-31,04:44:09,What do you mean?,445,774
904,2023-02-15,15:28:45,Congrats on the new baby!,884,579
905,2023-02-09,14:05:13,U good?,91,936
906,2023-03-24,07:06:41,OMG!,791,974
907,2023-03-01,15:55:19,ROLF!,458,657
908,2023-03-20,22:27:27,Yikes…,808,414
909,2023-02-15,02:44:41,Can you pick up milk on your way home?,591,330
910,2023-03-01,12:13:33,Can you pick up milk on your way home?,946,162
911,2023-01-10,05:41:58,Shut up grandma!,145,127
912,2023-01-29,20:12:32,Sup bro?,919,781
913,2023-02-07,19:37:40,:),409,689
914,2023-02-11,20:05:10,Pick up your mess next time!,72,826
915,2023-01-16,15:37:32,Please do the dishes!,788,731
916,2023-03-23,13:23:56,Have you seen my keys?,954,716
917,2023-02-24,04:32:24,LMAO,924,551
918,2023-01-03,19:40:03,Congrats on the new baby!,89,954
919,2023-03-12,02:02:57,Hey!,268,807
920,2023-01-28,08:05:57,Congrats on the new baby!,476,108
921,2023-01-10,11:45:29,Shut up grandma!,791,51
