device_id,on_body_date,on_body_time,on_body
650,2023-03-13,10:44:17,0
538,2023-02-08,05:11:22,1
727,2023-02-22,03:17:46,1
355,2023-01-25,10:56:12,0
124,2023-02-01,11:28:10,0
740,2023-01-09,18:54:52,0
76,2023-02-26,11:00:52,0
189,2023-03-09,20:24:13,0
555,2023-02-06,22:12:11,0
301,2023-02-08,06:51:34,0
331,2023-03-09,13:01:33,1
386,2023-03-24,20:32:06,0
40,2023-01-10,02:26:50,1
915,2023-01-02,11:39:16,0
12,2023-01-06,22:51:38,0
405,2023-01-06,09:28:36,0
162,2023-03-11,12:13:40,1
494,2023-02-11,11:09:35,0
141,2023-03-05,15:55:33,1
360,2023-01-18,22:52:56,1
791,2023-03-30,05:02:10,1
549,2023-02-05,23:35:11,0
168,2023-02-05,04:02:26,1
192,2023-03-24,20:53:56,1
961,2023-02-23,05:36:28,1
956,2023-03-16,09:20:40,0
157,2023-02-02,07:43:03,0
981,2023-02-07,08:34:52,1
394,2023-03-07,18:11:15,1
503,2023-02-03,12:27:57,0
374,2023-01-01,15:04:30,0
603,2023-01-05,10:41:39,0
216,2023-01-24,00:17:18,0
564,2023-02-02,03:38:12,0
765,2023-02-21,11:39:45,1
432,2023-02-18,12:17:49,1
966,2023-01-03,05:33:37,0
763,2023-02-26,18:35:02,0
275,2023-01-14,07:50:41,0
777,2023-01-08,13:45:58,0
515,2023-02-07,19:40:24,1
108,2023-02-15,00:23:17,1
583,2023-03-13,21:30:00,0
544,2023-01-14,02:37:31,1
634,2023-02-15,15:24:36,0
874,2023-02-07,09:35:01,1
819,2023-03-21,11:37:57,0
756,2023-03-22,02:26:31,1
957,2023-01-24,07:43:34,1
41,2023-03-22,03:17:41,1
200,2023-03-10,18:11:57,1
409,2023-03-08,08:27:11,0
316,2023-01-23,01:39:32,0
806,2023-01-15,02:50:59,1
685,2023-01-18,16:43:42,0
441,2023-03-22,03:09:22,1
111,2023-01-11,06:22:54,0
596,2023-03-03,01:11:54,0
161,2023-02-15,01:21:50,0
681,2023-02-11,17:08:16,1
746,2023-03-26,08:18:10,0
530,2023-02-04,11:52:45,0
403,2023-03-24,19:17:16,1
477,2023-01-03,12:53:02,1
100,2023-01-24,14:27:17,1
868,2023-01-09,10:25:33,0
783,2023-01-18,05:56:55,0
692,2023-02-07,08:10:01,0
228,2023-03-14,03:41:09,1
900,2023-02-11,13:15:22,1
591,2023-02-03,05:31:35,0
669,2023-03-07,21:15:45,1
239,2023-02-22,01:34:13,0
129,2023-01-16,16:49:26,0
965,2023-03-30,10:31:33,1
9,2023-02-26,17:07:22,1
624,2023-03-26,14:52:01,0
2,2023-03-21,04:47:36,0
491,2023-02-02,17:20:22,1
781,2023-01-09,04:59:54,0
229,2023-03-11,09:06:39,0
144,2023-01-24,03:35:04,1
828,2023-01-24,03:01:04,1
484,2023-03-05,03:00:54,0
275,2023-01-05,15:57:44,0
905,2023-01-27,13:34:06,1
241,2023-03-05,00:49:24,1
550,2023-02-21,19:19:22,0
201,2023-01-28,04:08:03,1
413,2023-02-24,21:21:26,0
472,2023-03-25,23:05:00,1
179,2023-02-24,18:44:59,0
246,2023-02-22,20:43:25,1
136,2023-02-11,12:51:08,1
810,2023-01-11,23:57:20,1
756,2023-01-09,18:13:53,0
163,2023-03-03,18:36:21,0
593,2023-03-06,11:35:44,1
568,2023-02-12,11:43:00,0
46,2023-01-23,19:54:49,1
769,2023-03-18,20:17:05,0
205,2023-03-28,13:09:51,0
785,2023-02-24,06:07:05,1
593,2023-01-19,06:57:45,1
196,2023-03-21,20:19:11,0
368,2023-03-28,02:00:28,0
438,2023-02-08,05:50:01,1
206,2023-01-12,19:37:49,0
414,2023-02-13,04:26:31,1
288,2023-01-07,22:04:46,0
28,2023-02-15,10:00:30,0
16,2023-03-09,15:21:08,1
298,2023-03-29,05:30:37,0
678,2023-02-20,02:41:40,1
46,2023-03-17,04:53:02,0
397,2023-02-23,19:39:04,1
201,2023-01-13,07:56:33,0
601,2023-04-01,19:21:36,1
20,2023-02-16,19:27:20,1
9,2023-02-28,10:23:30,1
862,2023-03-25,03:13:18,0
633,2023-02-09,21:09:07,0
786,2023-02-27,23:34:37,1
448,2023-03-26,12:16:41,0
381,2023-03-25,19:30:59,1
630,2023-03-24,09:55:24,0
224,2023-01-11,07:59:21,0
537,2023-03-02,09:17:02,0
608,2023-02-14,12:40:48,0
935,2023-02-25,02:20:16,0
812,2023-01-22,23:33:35,1
239,2023-03-31,17:56:33,0
97,2023-01-02,20:58:46,1
147,2023-04-01,19:13:04,1
793,2023-01-19,09:03:05,0
925,2023-01-18,06:20:49,0
246,2023-01-19,04:58:07,0
973,2023-02-11,06:31:23,0
816,2023-01-19,00:16:00,1
236,2023-01-19,14:43:41,1
161,2023-01-20,04:21:35,0
859,2023-01-01,08:09:26,0
457,2023-03-06,02:17:14,1
407,2023-02-06,19:10:51,1
667,2023-03-23,21:38:19,0
105,2023-02-03,15:10:17,1
311,2023-02-19,10:52:41,1
523,2023-01-10,01:30:43,0
647,2023-03-18,15:40:30,1
592,2023-02-02,18:37:10,1
782,2023-01-29,16:53:31,0
563,2023-03-20,01:44:38,0
766,2023-03-17,15:54:01,1
215,2023-03-20,11:23:46,0
636,2023-02-28,19:29:57,1
638,2023-03-06,20:13:53,1
990,2023-01-06,11:01:41,1
280,2023-01-17,23:01:42,0
707,2023-01-23,06:16:08,1
519,2023-03-21,22:30:55,1
814,2023-01-21,23:50:06,0
620,2023-03-05,19:21:33,1
735,2023-01-23,01:35:46,0
651,2023-02-24,04:54:00,1
798,2023-01-04,11:39:21,1
761,2023-02-25,03:18:36,1
381,2023-03-10,10:59:31,1
714,2023-03-16,12:23:40,1
145,2023-03-29,02:22:46,1
562,2023-01-22,19:28:18,1
41,2023-02-04,22:45:36,1
981,2023-02-09,12:25:21,0
113,2023-01-19,12:29:17,1
829,2023-01-02,06:20:04,0
557,2023-01-13,16:27:50,1
497,2023-01-19,06:47:26,0
159,2023-02-17,14:47:53,0
494,2023-02-14,04:17:59,0
271,2023-03-27,11:24:36,0
21,2023-03-15,01:42:25,0
939,2023-02-25,03:24:54,1
63,2023-03-31,22:01:41,1
687,2023-01-07,12:23:26,1
38,2023-01-21,12:38:15,0
555,2023-03-07,18:18:12,1
517,2023-01-13,17:55:40,0
666,2023-01-17,02:58:15,0
688,2023-01-26,23:49:06,0
999,2023-01-26,07:30:15,0
220,2023-01-19,11:12:19,0
857,2023-01-29,01:17:54,1
830,2023-03-05,20:18:46,1
178,2023-02-14,16:33:10,0
433,2023-03-19,07:58:27,0
737,2023-02-02,20:32:30,1
156,2023-02-09,05:56:57,1
962,2023-01-13,14:21:12,0
501,2023-01-03,13:46:24,0
583,2023-01-13,19:43:25,1
971,2023-02-15,00:44:07,0
50,2023-03-02,12:03:49,0
703,2023-03-11,04:09:20,0
266,2023-01-23,21:47:54,1
536,2023-01-25,04:30:22,0
392,2023-01-13,06:01:47,0
438,2023-01-09,22:03:22,0
650,2023-03-08,11:18:51,0
739,2023-03-10,13:47:59,0
581,2023-01-28,19:55:58,0
109,2023-03-01,03:37:31,1
631,2023-01-31,13:32:19,1
254,2023-01-13,10:12:21,1
675,2023-01-11,00:31:03,0
148,2023-03-08,22:04:54,0
190,2023-02-06,03:28:24,0
464,2023-02-19,00:02:52,1
993,2023-02-02,21:55:09,0
938,2023-01-04,14:30:16,1
700,2023-03-11,02:14:34,1
488,2023-03-30,09:26:38,1
270,2023-02-03,04:49:04,1
406,2023-01-05,02:25:16,1
660,2023-03-05,15:12:32,0
878,2023-01-31,20:16:53,0
775,2023-02-08,07:58:45,0
200,2023-03-24,08:49:40,1
56,2023-03-29,12:56:46,0
823,2023-03-14,21:29:37,1
299,2023-02-26,00:39:16,0
704,2023-03-09,09:38:54,1
355,2023-02-04,23:31:00,0
441,2023-01-20,13:55:51,0
136,2023-02-09,09:39:52,0
448,2023-02-19,05:31:21,1
844,2023-03-09,23:43:58,1
479,2023-03-06,14:11:18,0
383,2023-03-17,11:18:13,0
774,2023-04-01,03:50:12,1
869,2023-03-31,09:56:50,1
571,2023-01-24,00:17:11,1
489,2023-01-03,00:08:15,0
343,2023-01-05,06:19:28,1
241,2023-01-27,18:16:29,0
818,2023-03-20,09:00:23,1
551,2023-02-08,19:43:19,0
790,2023-01-19,13:55:46,1
817,2023-01-21,03:53:05,0
167,2023-03-14,01:04:34,1
207,2023-03-31,04:37:26,0
642,2023-02-14,15:48:04,0
357,2023-01-27,14:20:06,0
37,2023-01-17,05:12:29,1
444,2023-01-06,01:04:35,1
863,2023-01-05,04:06:50,0
26,2023-02-19,18:37:42,0
951,2023-02-05,13:23:45,0
616,2023-03-21,23:23:37,1
572,2023-02-19,08:30:02,0
144,2023-01-12,04:01:50,0
95,2023-03-02,14:46:21,0
463,2023-03-14,14:36:14,1
542,2023-01-02,22:10:02,1
971,2023-02-10,14:00:34,0
41,2023-03-16,06:03:16,0
220,2023-01-26,12:01:25,1
376,2023-03-08,13:08:41,1
370,2023-02-13,07:10:34,1
703,2023-01-29,17:55:29,1
92,2023-01-05,22:27:50,0
456,2023-01-06,04:02:45,0
44,2023-01-10,03:31:38,0
384,2023-01-18,22:31:24,1
272,2023-02-21,19:37:15,1
213,2023-03-31,03:04:36,0
987,2023-02-21,18:40:17,1
446,2023-02-01,05:30:57,1
307,2023-02-18,11:11:01,1
404,2023-01-13,09:08:13,1
585,2023-04-01,06:26:54,0
873,2023-03-27,22:56:36,0
15,2023-01-01,07:20:33,1
281,2023-03-15,15:09:51,0
250,2023-02-20,00:55:58,1
349,2023-03-17,08:36:41,0
134,2023-01-16,01:14:07,1
766,2023-03-11,16:20:11,0
626,2023-03-07,02:48:07,0
886,2023-03-22,07:32:02,1
979,2023-01-05,08:32:56,1
226,2023-01-20,11:35:40,1
953,2023-03-01,03:40:55,0
655,2023-01-11,13:25:37,1
160,2023-02-17,22:37:07,0
457,2023-03-03,07:02:25,0
108,2023-04-01,11:52:05,1
603,2023-01-23,08:46:30,0
950,2023-01-19,16:42:52,0
95,2023-03-04,17:11:54,0
931,2023-02-16,00:00:30,1
880,2023-01-09,16:20:42,0
109,2023-01-17,13:04:03,0
787,2023-03-01,08:37:17,0
604,2023-01-02,21:53:20,0
139,2023-03-30,23:57:32,0
219,2023-03-06,19:19:50,0
727,2023-03-30,20:35:45,1
644,2023-03-26,19:42:12,1
614,2023-02-04,23:12:10,1
190,2023-01-12,13:44:25,1
182,2023-01-22,03:39:12,0
702,2023-03-12,18:22:04,0
316,2023-02-23,18:31:23,0
850,2023-01-31,14:48:01,0
907,2023-01-24,06:48:50,0
850,2023-01-22,07:27:00,1
527,2023-01-18,02:09:47,0
486,2023-01-25,07:04:14,1
125,2023-01-31,22:45:39,1
477,2023-03-15,23:17:39,1
885,2023-03-26,20:10:25,1
990,2023-01-05,03:46:42,1
835,2023-03-31,23:39:40,1
79,2023-03-18,10:56:56,1
276,2023-03-23,04:19:15,0
808,2023-02-08,10:42:56,1
328,2023-03-02,05:43:50,0
995,2023-02-10,10:42:15,0
666,2023-01-13,16:58:17,0
787,2023-02-06,10:26:03,0
623,2023-02-25,00:48:59,0
100,2023-02-08,20:49:07,0
600,2023-01-30,07:28:58,1
683,2023-03-11,18:48:13,1
899,2023-03-27,07:40:25,0
521,2023-01-30,13:53:20,1
31,2023-01-04,06:18:04,1
461,2023-03-01,15:22:07,0
368,2023-03-28,13:10:41,1
953,2023-02-05,10:53:32,1
791,2023-01-14,22:31:01,0
192,2023-01-27,02:00:30,0
521,2023-03-22,15:34:05,0
534,2023-01-25,23:02:02,1
917,2023-01-14,22:58:13,1
597,2023-02-25,00:56:11,1
134,2023-03-31,04:51:09,1
116,2023-02-06,19:36:45,0
955,2023-03-13,01:09:02,1
623,2023-03-18,20:19:20,0
173,2023-02-03,15:30:48,0
753,2023-02-07,09:17:47,1
676,2023-02-04,03:50:49,1
939,2023-03-20,02:21:54,1
61,2023-02-07,14:34:06,1
682,2023-02-15,22:37:58,1
401,2023-02-27,13:39:16,0
528,2023-02-16,08:09:10,1
603,2023-02-13,09:24:21,0
947,2023-01-12,20:57:58,0
982,2023-03-09,04:15:58,0
261,2023-03-30,00:13:24,1
895,2023-02-24,00:03:04,1
177,2023-01-20,17:27:09,1
50,2023-01-27,15:57:34,1
548,2023-02-24,15:20:35,0
130,2023-03-28,03:00:48,1
187,2023-01-11,11:01:41,0
404,2023-03-22,13:25:59,0
87,2023-02-07,20:16:59,1
179,2023-02-24,15:29:25,0
510,2023-03-11,21:38:56,0
300,2023-02-28,18:27:25,1
793,2023-01-22,07:17:54,1
733,2023-01-28,15:44:41,0
800,2023-01-30,03:27:22,1
959,2023-01-18,03:36:26,1
680,2023-01-27,20:38:57,0
382,2023-03-28,11:12:41,0
256,2023-02-18,20:21:16,1
280,2023-03-04,16:34:08,1
544,2023-01-10,12:38:27,0
942,2023-01-24,14:44:40,0
103,2023-02-14,22:14:35,0
915,2023-01-20,09:01:37,1
843,2023-01-03,06:21:27,0
11,2023-02-17,17:38:24,1
419,2023-03-17,06:17:15,1
464,2023-03-10,15:03:00,1
164,2023-02-17,05:13:39,1
680,2023-02-08,23:03:41,1
539,2023-02-12,05:04:34,0
316,2023-01-22,10:44:40,1
125,2023-01-22,15:54:40,1
188,2023-02-05,09:36:35,0
341,2023-01-10,02:47:39,1
625,2023-02-05,06:48:42,1
321,2023-04-01,16:34:28,0
286,2023-01-21,07:03:33,0
708,2023-03-29,07:11:04,0
500,2023-01-22,05:15:14,1
678,2023-02-12,14:53:55,0
328,2023-01-30,10:42:47,0
198,2023-03-27,13:56:22,1
850,2023-03-22,21:48:11,0
232,2023-01-31,18:14:36,0
371,2023-01-04,12:56:09,0
820,2023-01-12,12:56:59,0
618,2023-01-07,15:38:28,0
465,2023-01-03,02:47:37,0
625,2023-02-14,16:05:29,1
225,2023-03-01,04:01:34,1
530,2023-02-22,08:01:35,1
797,2023-03-23,11:56:55,0
114,2023-03-26,10:18:00,0
757,2023-03-04,13:10:10,0
79,2023-02-02,23:44:46,1
373,2023-02-26,03:24:13,1
216,2023-03-24,07:57:46,0
635,2023-01-30,19:32:25,1
8,2023-03-24,01:58:40,1
33,2023-01-27,01:34:48,0
409,2023-01-07,16:07:21,1
363,2023-02-01,15:55:45,1
488,2023-02-24,19:56:25,0
389,2023-02-16,13:04:00,0
560,2023-01-10,19:49:08,1
129,2023-02-07,02:43:52,0
720,2023-01-22,19:36:52,0
736,2023-01-16,20:29:06,0
107,2023-02-27,02:23:30,0
237,2023-03-31,07:08:45,0
481,2023-01-03,21:49:28,1
617,2023-03-09,23:38:58,0
781,2023-03-05,18:04:56,1
474,2023-03-14,22:18:32,1
906,2023-01-14,14:14:32,1
330,2023-03-21,07:57:34,1
621,2023-03-26,08:14:28,1
352,2023-03-18,19:22:14,0
755,2023-02-07,06:51:04,0
156,2023-01-07,19:17:42,1
780,2023-03-18,10:24:56,1
779,2023-03-14,22:57:58,0
787,2023-01-13,01:22:30,1
4,2023-03-09,02:54:57,1
168,2023-03-07,21:10:39,0
8,2023-02-16,23:23:11,1
35,2023-03-08,01:07:43,0
358,2023-03-06,17:16:23,1
446,2023-01-28,15:11:37,1
34,2023-02-11,20:34:08,0
897,2023-01-29,06:15:22,0
41,2023-03-21,02:54:43,0
687,2023-03-21,12:29:42,0
17,2023-02-18,11:36:23,0
778,2023-03-20,17:51:43,0
918,2023-02-26,07:27:21,1
815,2023-02-02,23:35:43,0
274,2023-03-28,00:48:42,1
388,2023-01-01,07:46:38,0
625,2023-01-20,09:25:33,1
306,2023-02-15,05:15:58,1
736,2023-03-04,12:50:11,1
646,2023-02-11,07:23:59,1
890,2023-01-24,11:05:53,1
394,2023-02-21,05:05:01,0
411,2023-01-14,11:22:27,1
396,2023-03-29,19:27:03,1
616,2023-01-02,16:39:43,0
772,2023-03-19,11:30:33,1
373,2023-02-23,11:38:44,0
624,2023-01-31,19:09:35,0
746,2023-02-25,01:49:56,1
864,2023-03-26,02:42:27,1
54,2023-02-26,21:29:22,0
249,2023-03-27,02:08:19,0
760,2023-03-30,15:29:51,0
571,2023-03-03,02:21:50,0
761,2023-03-12,19:57:44,1
369,2023-01-06,16:09:15,1
186,2023-02-16,22:50:30,1
746,2023-01-20,17:18:51,0
36,2023-03-20,13:12:18,0
930,2023-03-12,01:38:15,0
263,2023-04-01,09:13:38,1
177,2023-01-10,05:08:15,1
785,2023-03-22,09:58:00,0
633,2023-01-29,11:25:21,0
257,2023-01-06,09:20:31,1
79,2023-01-20,23:56:25,1
31,2023-02-09,03:58:20,0
438,2023-03-26,19:43:32,0
314,2023-01-10,01:22:07,1
512,2023-03-23,06:29:00,1
119,2023-01-29,09:07:43,1
177,2023-02-15,09:20:25,1
424,2023-03-12,17:30:47,0
280,2023-01-12,08:50:49,0
192,2023-02-07,01:35:32,0
242,2023-01-01,04:37:19,1
942,2023-02-23,04:12:59,0
676,2023-02-26,22:06:34,0
707,2023-01-21,23:31:22,1
312,2023-03-13,12:51:39,0
552,2023-03-23,23:07:58,0
160,2023-02-25,04:58:00,0
785,2023-01-11,00:21:21,0
814,2023-03-25,16:38:03,0
389,2023-02-04,23:59:36,1
229,2023-02-10,21:33:25,1
239,2023-03-06,06:10:28,0
235,2023-03-12,04:39:04,0
996,2023-03-30,13:32:12,1
524,2023-02-19,09:23:12,0
125,2023-02-13,05:37:42,1
296,2023-03-01,06:15:48,1
197,2023-01-09,14:10:52,1
509,2023-03-17,15:46:44,0
610,2023-01-29,03:41:14,1
895,2023-02-01,15:04:57,1
738,2023-01-05,00:14:03,1
817,2023-01-11,06:15:31,1
890,2023-01-21,14:48:29,0
837,2023-01-08,17:36:09,0
260,2023-03-26,23:53:13,0
931,2023-01-13,06:42:06,1
943,2023-02-05,12:09:19,1
881,2023-02-27,08:42:35,0
576,2023-01-03,03:22:05,1
680,2023-02-06,20:35:37,0
922,2023-02-19,16:22:05,0
600,2023-02-04,18:30:16,0
585,2023-03-22,08:00:35,1
232,2023-03-12,13:29:08,0
916,2023-03-20,00:15:53,1
151,2023-02-15,09:04:45,0
66,2023-02-19,13:52:36,1
696,2023-03-16,00:13:08,1
13,2023-02-14,00:44:48,0
493,2023-01-21,12:33:58,1
356,2023-02-17,04:02:53,0
380,2023-02-02,21:24:03,0
683,2023-03-20,02:24:17,1
816,2023-03-10,10:26:25,0
375,2023-01-25,20:40:59,1
814,2023-03-30,21:42:58,1
849,2023-01-10,04:31:14,0
458,2023-03-11,11:17:07,1
845,2023-03-12,23:48:01,1
450,2023-01-17,01:58:00,1
543,2023-02-22,00:35:48,1
851,2023-03-30,04:24:54,0
146,2023-02-12,08:55:07,0
431,2023-03-18,03:32:08,0
733,2023-02-24,16:26:32,0
482,2023-02-02,10:20:18,0
139,2023-03-30,07:03:25,0
756,2023-01-04,13:56:26,0
245,2023-01-18,11:02:58,1
712,2023-03-11,05:39:03,1
529,2023-03-18,14:21:57,1
429,2023-02-27,13:53:11,0
800,2023-01-01,17:15:51,1
1000,2023-01-15,19:33:31,1
329,2023-03-18,21:20:24,1
815,2023-02-09,18:13:36,1
263,2023-03-06,12:45:06,0
440,2023-01-31,07:25:10,1
429,2023-03-11,05:17:04,0
421,2023-03-07,21:19:08,1
745,2023-03-03,07:08:03,0
162,2023-03-27,17:35:42,0
152,2023-01-01,03:18:11,0
674,2023-02-22,02:43:49,0
718,2023-01-27,07:11:39,0
741,2023-01-16,03:19:17,0
474,2023-01-19,00:26:52,1
189,2023-03-29,12:30:23,0
570,2023-01-08,06:10:02,0
867,2023-02-16,02:20:48,1
847,2023-02-24,18:12:48,1
777,2023-03-16,10:52:21,0
990,2023-03-02,00:14:10,0
60,2023-03-16,00:01:43,1
795,2023-03-12,11:19:45,1
654,2023-01-17,18:51:47,0
871,2023-03-20,19:42:14,1
320,2023-02-18,18:32:16,1
684,2023-03-04,13:31:49,0
700,2023-01-11,14:36:13,0
322,2023-01-21,13:36:48,1
753,2023-03-30,14:47:57,0
721,2023-01-27,06:14:07,1
174,2023-02-23,17:28:02,1
783,2023-01-20,10:00:42,1
207,2023-02-27,17:50:50,1
309,2023-01-17,09:28:58,1
590,2023-01-16,02:34:28,1
583,2023-03-12,15:53:34,0
661,2023-02-03,21:10:22,0
688,2023-02-01,17:18:20,0
847,2023-01-15,21:09:47,0
110,2023-02-12,04:49:13,0
584,2023-01-16,05:29:48,1
789,2023-03-21,15:38:57,1
275,2023-03-09,02:23:03,1
827,2023-02-03,14:16:22,1
214,2023-02-10,19:42:08,0
51,2023-02-04,11:39:33,0
176,2023-03-29,19:58:54,1
210,2023-03-25,05:29:46,1
518,2023-03-13,13:22:19,0
914,2023-02-24,12:01:35,1
550,2023-04-01,10:04:26,1
104,2023-01-18,23:49:25,0
42,2023-01-12,11:23:10,0
83,2023-01-10,00:03:26,1
452,2023-02-19,04:03:46,1
131,2023-01-02,04:02:48,1
188,2023-01-13,08:03:45,0
475,2023-03-11,22:43:46,1
194,2023-01-04,15:11:11,1
380,2023-03-16,05:17:40,0
341,2023-03-16,05:48:09,1
462,2023-03-19,19:01:03,1
330,2023-02-22,19:22:29,1
975,2023-01-12,20:58:45,1
25,2023-01-26,12:36:07,1
531,2023-01-07,12:14:04,1
687,2023-02-19,19:34:33,1
532,2023-03-30,09:49:59,1
36,2023-03-22,09:13:39,0
937,2023-02-24,20:36:40,1
180,2023-03-24,12:54:50,0
630,2023-03-13,03:53:45,1
588,2023-02-18,04:11:18,0
545,2023-01-20,09:35:56,1
745,2023-02-18,10:21:12,0
22,2023-01-19,22:13:16,1
421,2023-04-01,14:35:42,0
746,2023-01-08,10:47:26,0
5,2023-03-26,08:28:32,0
404,2023-03-23,10:22:49,0
156,2023-03-05,21:01:36,0
522,2023-03-23,00:34:58,1
779,2023-01-27,21:14:15,1
872,2023-03-10,21:59:07,0
412,2023-01-31,16:06:49,1
669,2023-02-02,02:31:14,0
536,2023-01-14,05:07:44,1
943,2023-01-24,18:59:03,1
11,2023-02-01,09:03:34,0
525,2023-01-28,04:55:45,1
570,2023-03-18,08:15:47,1
887,2023-01-22,13:57:35,1
401,2023-02-17,16:27:16,1
282,2023-01-01,13:43:28,1
104,2023-02-27,23:22:13,1
764,2023-03-15,10:44:01,1
523,2023-01-14,09:08:55,0
222,2023-02-02,11:35:26,0
459,2023-03-14,06:57:22,1
756,2023-03-20,02:50:58,1
389,2023-03-19,00:21:14,0
488,2023-02-04,03:21:18,1
547,2023-02-10,02:57:54,0
405,2023-02-23,02:37:14,0
417,2023-02-18,10:20:53,1
708,2023-03-28,11:01:21,1
965,2023-01-22,19:27:26,0
117,2023-03-17,20:28:08,1
636,2023-01-24,22:15:31,1
575,2023-02-23,07:09:38,1
888,2023-02-22,12:56:08,1
74,2023-01-21,06:36:52,1
282,2023-01-10,11:46:04,0
99,2023-03-08,07:50:22,0
153,2023-02-16,16:49:07,1
160,2023-01-21,04:52:54,1
898,2023-01-30,22:55:59,0
578,2023-03-20,09:05:16,1
607,2023-03-19,01:58:53,1
904,2023-01-28,07:36:25,1
232,2023-03-22,05:04:23,1
490,2023-02-28,20:08:28,1
440,2023-02-02,05:27:24,1
55,2023-01-19,09:35:54,0
529,2023-02-20,00:16:00,0
923,2023-03-10,06:26:09,1
44,2023-03-31,13:29:15,1
685,2023-01-26,23:09:43,1
911,2023-02-19,10:01:41,1
190,2023-01-27,21:35:57,0
291,2023-03-01,20:43:02,0
974,2023-01-03,17:58:38,1
317,2023-03-03,12:29:35,1
127,2023-02-28,06:42:32,0
711,2023-03-21,07:22:33,0
951,2023-03-08,23:45:13,0
942,2023-01-03,12:48:50,1
338,2023-02-02,21:06:43,0
581,2023-01-16,11:49:30,0
883,2023-01-09,11:03:43,1
589,2023-03-03,08:55:08,0
71,2023-03-05,10:18:07,1
407,2023-02-06,00:21:04,1
710,2023-03-08,07:31:26,0
922,2023-02-24,23:40:10,0
70,2023-03-27,16:34:11,0
248,2023-01-21,02:09:58,0
348,2023-02-23,12:02:47,1
606,2023-01-18,21:57:05,0
70,2023-03-30,16:34:13,0
968,2023-03-21,16:36:01,1
449,2023-02-11,21:28:13,0
729,2023-01-21,07:07:45,1
314,2023-03-06,03:21:55,0
654,2023-02-22,09:33:51,1
96,2023-02-03,08:36:44,0
880,2023-03-21,16:42:28,1
870,2023-03-17,11:43:33,1
727,2023-01-22,16:05:31,0
830,2023-01-05,06:11:17,0
371,2023-02-12,06:02:36,1
498,2023-03-29,19:48:28,1
946,2023-02-10,01:43:07,1
237,2023-02-03,01:33:38,0
157,2023-01-14,01:25:29,0
483,2023-01-22,23:25:53,0
568,2023-01-14,22:25:29,0
859,2023-01-25,12:42:03,1
181,2023-01-14,19:03:27,0
169,2023-02-12,22:45:15,0
31,2023-03-31,11:56:05,1
287,2023-02-23,10:53:12,1
516,2023-03-25,00:50:52,0
28,2023-03-27,21:05:37,0
693,2023-03-19,20:30:03,0
219,2023-03-17,06:09:01,0
629,2023-01-12,19:29:03,1
697,2023-02-17,09:49:40,0
903,2023-01-23,14:19:40,1
824,2023-01-12,17:33:49,1
457,2023-02-12,17:38:07,0
523,2023-03-16,01:57:07,1
438,2023-01-20,05:02:02,1
327,2023-01-14,11:42:11,0
40,2023-02-18,21:53:51,1
488,2023-01-01,12:58:27,0
89,2023-01-20,07:43:58,0
83,2023-03-10,01:46:50,0
947,2023-01-08,22:00:08,1
599,2023-03-03,01:58:25,0
771,2023-01-15,10:05:23,0
868,2023-01-04,06:30:44,1
441,2023-02-20,16:26:12,1
983,2023-02-05,19:40:21,0
112,2023-02-27,09:42:36,0
280,2023-02-19,10:48:15,1
390,2023-02-11,11:11:49,1
748,2023-01-07,17:49:48,0
704,2023-01-31,20:45:05,0
458,2023-02-06,06:32:34,1
552,2023-02-09,21:06:09,0
177,2023-03-13,04:22:24,1
177,2023-03-27,09:32:17,1
566,2023-03-24,10:26:44,0
620,2023-02-16,08:06:28,0
535,2023-02-21,10:18:24,0
18,2023-02-04,23:51:09,1
906,2023-02-05,19:45:57,0
317,2023-03-10,06:30:53,1
860,2023-03-08,20:52:00,1
891,2023-02-07,04:01:28,0
161,2023-03-03,08:52:41,1
443,2023-03-23,08:58:48,0
532,2023-02-26,02:02:35,0
389,2023-03-06,16:03:08,0
786,2023-01-08,06:46:59,1
11,2023-03-31,23:55:05,1
500,2023-03-21,08:32:42,1
893,2023-01-29,10:47:38,1
220,2023-02-23,05:20:00,1
775,2023-03-02,01:04:04,1
735,2023-03-12,16:53:54,1
140,2023-03-28,11:55:57,0
698,2023-03-30,01:39:59,0
475,2023-03-08,08:23:32,1
233,2023-02-27,19:28:48,0
80,2023-02-18,19:37:37,1
671,2023-01-22,13:20:02,1
758,2023-03-01,02:57:19,1
983,2023-01-11,00:30:05,0
322,2023-02-05,08:04:40,1
434,2023-01-04,18:38:25,0
119,2023-03-23,05:32:18,0
700,2023-01-19,09:14:19,1
359,2023-02-27,08:44:51,1
464,2023-01-23,04:58:27,0
889,2023-03-19,07:17:14,1
335,2023-01-06,15:14:26,0
440,2023-02-19,00:46:02,0
390,2023-03-09,21:39:37,0
378,2023-02-01,21:23:10,1
408,2023-02-25,13:24:31,1
631,2023-03-05,08:54:27,1
728,2023-02-19,18:16:17,0
860,2023-01-19,17:29:56,1
715,2023-03-05,21:49:56,0
574,2023-03-30,22:25:57,1
159,2023-02-01,09:32:08,0
584,2023-03-16,20:14:09,1
565,2023-03-07,22:38:15,1
324,2023-02-15,02:18:51,1
905,2023-02-23,14:38:54,1
280,2023-01-28,20:03:54,1
878,2023-03-01,14:08:01,1
986,2023-03-22,21:05:47,0
466,2023-03-18,10:01:38,1
495,2023-02-20,21:12:24,0
284,2023-02-04,08:21:19,0
87,2023-03-19,01:00:55,1
