device_id,charge_date,charge_time,,
615,3/25/2023,09:04:58,,
601,3/13/2023,05:49:39,,
343,1/4/2023,04:29:21,,
639,1/29/2023,07:50:30,,
411,1/24/2023,18:38:23,,
348,3/13/2023,22:09:39,,
359,3/23/2023,00:15:22,,
528,2/27/2023,05:23:16,,
463,3/30/2023,11:37:57,,
301,1/3/2023,11:43:17,,
649,1/20/2023,13:15:01,,
740,1/9/2023,06:17:24,,
229,1/30/2023,00:24:40,,
919,2/10/2023,15:34:25,,
871,3/14/2023,18:42:21,,
646,2/17/2023,08:28:42,,
77,2/14/2023,14:30:42,,
84,2/27/2023,17:15:28,,
288,2/2/2023,20:48:06,,
210,1/1/2023,03:27:10,,
508,3/19/2023,19:48:08,,
676,2/14/2023,08:17:06,,
478,3/7/2023,12:24:05,,
403,1/10/2023,20:39:10,,
895,1/9/2023,14:03:17,,
831,1/24/2023,11:23:11,,
162,3/12/2023,03:27:50,,
57,2/11/2023,21:16:42,,
822,2/27/2023,08:54:21,,
834,1/11/2023,04:06:43,,
82,3/18/2023,15:03:18,,
800,1/21/2023,18:27:57,,
522,2/9/2023,00:06:30,,
824,2/12/2023,00:55:16,,
157,2/22/2023,08:41:04,,
672,3/5/2023,00:51:51,,
839,1/5/2023,05:04:09,,
462,3/7/2023,03:08:02,,
536,2/3/2023,05:49:33,,
148,1/22/2023,15:55:43,,
972,3/26/2023,18:53:49,,
273,1/15/2023,05:22:56,,
159,3/6/2023,00:17:53,,
407,2/4/2023,03:55:47,,
291,3/17/2023,08:44:41,,
831,2/14/2023,03:57:17,,
509,3/28/2023,01:24:22,,
351,3/5/2023,08:04:22,,
930,1/19/2023,07:40:56,,
36,1/16/2023,11:25:34,,
948,2/2/2023,22:12:42,,
547,1/11/2023,14:54:55,,
983,4/1/2023,08:55:09,,
524,1/31/2023,08:30:01,,
682,1/1/2023,04:07:24,,
877,3/7/2023,17:41:08,,
528,1/16/2023,05:06:19,,
171,1/20/2023,05:52:19,,
927,2/23/2023,13:48:21,,
180,1/27/2023,21:04:07,,
158,1/6/2023,00:01:50,,
989,1/2/2023,22:33:45,,
775,3/1/2023,14:52:55,,
295,3/23/2023,08:50:00,,
284,2/25/2023,15:15:44,,
277,1/1/2023,08:44:50,,
544,3/2/2023,09:14:49,,
284,2/12/2023,08:17:21,,
171,3/13/2023,14:08:51,,
966,2/8/2023,22:30:38,,
960,3/21/2023,14:35:04,,
888,1/25/2023,01:04:14,,
845,1/10/2023,07:23:52,,
312,2/17/2023,13:40:59,,
177,3/18/2023,05:57:37,,
712,3/2/2023,17:15:02,,
67,1/18/2023,04:34:45,,
40,1/24/2023,22:18:37,,
618,2/26/2023,17:26:25,,
82,3/8/2023,06:19:25,,
784,3/22/2023,10:27:18,,
787,1/7/2023,09:58:21,,
226,3/31/2023,23:54:26,,
861,2/8/2023,05:39:22,,
127,1/6/2023,20:26:24,,
134,2/18/2023,08:39:49,,
601,2/25/2023,16:55:09,,
229,3/7/2023,19:34:12,,
284,2/26/2023,03:56:05,,
489,1/7/2023,18:43:59,,
93,1/28/2023,10:20:07,,
777,1/19/2023,06:40:19,,
686,3/1/2023,11:49:45,,
46,1/5/2023,10:06:10,,
886,3/25/2023,05:11:05,,
632,1/10/2023,09:31:44,,
495,2/6/2023,22:34:48,,
352,1/11/2023,04:15:11,,
895,2/14/2023,18:58:53,,
21,2/19/2023,07:08:06,,
481,1/19/2023,09:16:06,,
401,1/18/2023,22:11:52,,
112,1/10/2023,23:37:11,,
915,3/12/2023,22:44:43,,
135,1/11/2023,23:15:03,,
469,3/13/2023,14:52:13,,
143,3/13/2023,14:35:46,,
961,1/15/2023,08:56:13,,
658,2/13/2023,19:16:51,,
886,3/6/2023,13:10:42,,
801,2/13/2023,18:37:19,,
108,3/3/2023,19:13:16,,
442,3/5/2023,10:59:58,,
595,1/31/2023,18:28:34,,
639,1/13/2023,21:51:21,,
356,1/20/2023,01:51:20,,
123,2/20/2023,03:21:49,,
928,3/13/2023,01:20:31,,
58,2/11/2023,00:52:32,,
280,1/15/2023,01:57:22,,
486,3/17/2023,00:41:46,,
365,3/21/2023,12:27:31,,
153,2/5/2023,03:08:32,,
633,3/31/2023,03:58:26,,
747,3/3/2023,12:03:35,,
935,2/28/2023,07:10:35,,
859,3/15/2023,16:48:04,,
356,3/1/2023,23:16:00,,
657,2/18/2023,15:40:54,,
610,3/24/2023,04:33:38,,
370,3/26/2023,11:19:03,,
855,3/28/2023,06:23:30,,
644,1/22/2023,15:44:04,,
299,1/14/2023,03:14:29,,
410,2/9/2023,22:51:23,,
607,1/3/2023,14:23:34,,
529,1/15/2023,20:05:14,,
931,2/27/2023,11:03:12,,
108,2/10/2023,16:46:50,,
98,3/8/2023,22:54:41,,
223,1/5/2023,22:18:41,,
973,1/31/2023,08:16:38,,
15,3/16/2023,10:51:50,,
869,2/24/2023,03:22:16,,
210,3/21/2023,20:42:57,,
460,2/15/2023,04:36:33,,
293,3/18/2023,22:49:15,,
727,3/10/2023,10:32:22,,
277,3/14/2023,09:04:34,,
209,3/11/2023,23:19:06,,
718,1/26/2023,17:01:36,,
6,2/23/2023,17:51:46,,
853,2/5/2023,02:42:44,,
151,1/3/2023,22:10:54,,
234,1/7/2023,13:41:59,,
124,3/25/2023,10:51:07,,
932,3/25/2023,01:42:27,,
467,1/20/2023,17:20:10,,
862,3/7/2023,01:28:00,,
349,3/18/2023,14:31:18,,
504,3/11/2023,00:33:30,,
202,3/30/2023,11:31:12,,
108,3/5/2023,14:36:26,,
672,2/24/2023,08:42:12,,
998,2/1/2023,16:29:51,,
224,1/19/2023,16:53:20,,
822,3/9/2023,12:45:04,,
697,1/7/2023,02:13:52,,
219,3/18/2023,01:44:49,,
554,3/18/2023,05:36:29,,
230,2/19/2023,16:52:18,,
610,3/20/2023,04:02:00,,
204,1/26/2023,07:34:20,,
258,3/15/2023,09:36:14,,
647,2/9/2023,22:04:27,,
685,1/23/2023,17:58:33,,
641,2/9/2023,17:53:55,,
349,1/4/2023,10:32:01,,
694,1/22/2023,17:12:29,,
107,1/18/2023,05:04:54,,
910,1/17/2023,23:11:58,,
465,1/9/2023,14:31:59,,
601,3/12/2023,05:18:25,,
963,1/18/2023,19:44:33,,
881,2/9/2023,17:53:09,,
926,3/24/2023,20:02:49,,
141,3/20/2023,02:33:17,,
463,1/19/2023,10:36:31,,
835,1/19/2023,06:04:29,,
735,3/28/2023,09:53:09,,
278,3/22/2023,10:25:29,,
364,1/6/2023,18:21:25,,
855,3/26/2023,20:28:13,,
46,1/11/2023,02:22:47,,
545,1/1/2023,20:26:26,,
112,1/31/2023,16:00:07,,
89,1/19/2023,12:23:29,,
95,2/21/2023,16:34:07,,
152,3/26/2023,09:58:06,,
594,1/30/2023,13:27:51,,
308,1/10/2023,05:13:59,,
469,2/1/2023,17:25:36,,
725,3/23/2023,03:08:03,,
737,2/13/2023,16:27:46,,
319,2/27/2023,10:55:18,,
197,3/13/2023,22:02:15,,
385,1/21/2023,20:11:13,,
691,2/20/2023,15:06:22,,
141,2/22/2023,20:09:17,,
537,1/11/2023,23:01:38,,
9,1/25/2023,12:27:46,,
969,3/27/2023,21:09:59,,
885,2/10/2023,18:08:06,,
804,1/28/2023,08:10:16,,
424,2/24/2023,22:18:38,,
185,2/13/2023,23:48:49,,
132,2/17/2023,00:38:16,,
985,3/6/2023,06:56:47,,
86,1/3/2023,02:39:29,,
809,2/1/2023,03:20:10,,
444,3/18/2023,18:18:43,,
829,1/7/2023,16:53:49,,
384,1/23/2023,00:24:03,,
374,2/26/2023,15:15:41,,
220,3/17/2023,18:47:26,,
12,2/9/2023,05:44:35,,
294,2/13/2023,22:59:24,,
642,2/16/2023,02:55:06,,
449,3/19/2023,10:28:11,,
216,2/9/2023,23:32:22,,
539,1/27/2023,01:38:27,,
37,3/1/2023,02:29:53,,
419,3/24/2023,13:25:30,,
439,1/8/2023,22:16:25,,
410,1/12/2023,06:34:28,,
993,1/14/2023,16:09:19,,
542,2/21/2023,11:53:41,,
489,2/10/2023,06:06:12,,
853,1/23/2023,15:07:57,,
664,2/4/2023,04:12:28,,
310,3/30/2023,13:55:31,,
505,1/24/2023,07:55:26,,
218,2/23/2023,19:52:50,,
402,2/28/2023,03:50:42,,
23,1/8/2023,03:36:03,,
496,2/7/2023,14:45:22,,
871,2/6/2023,01:58:47,,
547,3/22/2023,19:37:47,,
227,1/14/2023,20:49:41,,
861,3/9/2023,17:16:59,,
952,3/5/2023,20:10:17,,
956,1/28/2023,18:02:11,,
83,1/12/2023,14:00:36,,
97,1/18/2023,14:02:49,,
818,3/30/2023,15:09:44,,
785,3/25/2023,17:19:50,,
580,1/22/2023,08:39:54,,
743,2/15/2023,07:33:37,,
852,1/7/2023,04:07:02,,
553,1/28/2023,09:39:24,,
437,3/12/2023,00:13:35,,
377,3/4/2023,17:50:23,,
631,2/28/2023,17:10:39,,
942,2/17/2023,21:20:09,,
758,1/23/2023,02:22:25,,
95,1/15/2023,14:26:42,,
201,3/1/2023,12:01:04,,
227,3/6/2023,07:51:34,,
520,1/5/2023,02:48:03,,
566,3/3/2023,20:09:29,,
618,1/19/2023,15:45:24,,
63,2/8/2023,02:16:43,,
822,1/1/2023,21:19:23,,
992,2/18/2023,08:22:52,,
592,3/15/2023,12:12:25,,
255,1/29/2023,12:57:21,,
579,2/16/2023,10:09:08,,
617,1/2/2023,22:05:16,,
933,1/10/2023,17:11:13,,
672,3/16/2023,13:51:18,,
16,1/27/2023,19:57:39,,
516,2/25/2023,03:53:26,,
604,2/14/2023,12:55:00,,
83,2/23/2023,00:02:12,,
472,4/1/2023,20:43:27,,
296,3/1/2023,03:19:03,,
295,2/19/2023,20:18:50,,
828,3/4/2023,16:41:03,,
964,3/26/2023,05:04:35,,
716,2/1/2023,19:30:33,,
155,3/24/2023,22:18:59,,
348,2/22/2023,18:15:04,,
197,3/9/2023,19:59:27,,
872,3/4/2023,10:52:45,,
789,3/16/2023,09:04:45,,
573,3/14/2023,06:52:21,,
521,2/10/2023,21:20:33,,
64,3/6/2023,14:53:15,,
247,2/16/2023,13:37:41,,
96,3/22/2023,22:38:14,,
885,1/20/2023,11:15:26,,
503,3/23/2023,23:44:35,,
843,2/4/2023,00:23:27,,
504,2/19/2023,05:41:24,,
992,3/1/2023,09:52:09,,
988,2/11/2023,00:40:42,,
133,2/25/2023,00:35:18,,
787,2/21/2023,19:51:19,,
199,3/12/2023,06:49:20,,
50,1/13/2023,13:58:23,,
837,3/18/2023,08:39:41,,
196,1/7/2023,09:08:05,,
30,2/12/2023,20:06:47,,
964,2/24/2023,19:27:46,,
205,1/8/2023,05:31:46,,
434,1/29/2023,04:13:59,,
405,3/23/2023,13:57:25,,
775,2/1/2023,00:29:19,,
561,3/10/2023,18:59:46,,
852,2/27/2023,00:07:34,,
475,2/2/2023,19:44:45,,
378,1/10/2023,04:38:18,,
974,3/12/2023,03:30:52,,
141,1/5/2023,10:20:49,,
388,3/19/2023,19:42:15,,
798,1/29/2023,12:55:48,,
575,3/20/2023,19:58:02,,
24,2/23/2023,04:28:38,,
787,3/24/2023,08:53:14,,
47,2/5/2023,23:01:39,,
55,3/13/2023,09:44:52,,
824,1/17/2023,02:41:33,,
566,2/14/2023,20:43:50,,
122,2/2/2023,12:18:22,,
30,2/5/2023,08:58:20,,
706,1/5/2023,10:50:16,,
592,2/22/2023,12:00:30,,
981,1/3/2023,23:04:13,,
127,1/3/2023,12:01:56,,
675,3/16/2023,07:54:40,,
315,1/29/2023,19:11:02,,
471,2/26/2023,08:03:07,,
635,1/19/2023,10:41:38,,
287,1/2/2023,03:43:24,,
667,2/13/2023,05:39:09,,
611,3/1/2023,21:02:00,,
902,3/10/2023,13:12:20,,
377,1/29/2023,23:58:04,,
685,2/11/2023,17:28:44,,
670,2/1/2023,22:14:57,,
999,1/19/2023,11:15:00,,
893,1/21/2023,20:44:56,,
801,2/11/2023,01:49:37,,
420,3/20/2023,23:56:43,,
400,3/18/2023,03:04:33,,
678,1/3/2023,00:18:16,,
184,3/4/2023,19:16:47,,
100,3/28/2023,22:36:23,,
101,2/24/2023,00:08:20,,
489,1/25/2023,15:48:15,,
484,1/3/2023,08:12:27,,
630,3/1/2023,17:00:32,,
491,3/7/2023,23:12:07,,
56,1/16/2023,18:19:41,,
875,3/27/2023,16:23:01,,
432,1/30/2023,23:46:44,,
355,3/20/2023,12:57:51,,
462,3/26/2023,11:34:46,,
398,1/26/2023,16:48:59,,
763,3/14/2023,02:17:59,,
809,3/17/2023,04:22:28,,
492,2/15/2023,09:56:19,,
533,3/4/2023,07:38:04,,
915,2/17/2023,16:09:04,,
580,2/19/2023,18:37:31,,
602,3/26/2023,12:31:47,,
899,3/16/2023,10:58:49,,
96,2/19/2023,12:52:10,,
19,1/7/2023,00:19:51,,
282,2/19/2023,07:38:59,,
647,1/31/2023,11:39:32,,
356,4/1/2023,12:54:51,,
951,2/16/2023,18:12:00,,
436,3/27/2023,15:08:03,,
440,3/16/2023,12:37:30,,
978,2/13/2023,17:31:27,,
752,1/9/2023,18:53:58,,
676,1/8/2023,23:01:01,,
82,3/18/2023,06:55:28,,
699,2/6/2023,05:23:48,,
235,1/12/2023,12:13:50,,
248,2/18/2023,19:52:50,,
261,3/20/2023,05:06:39,,
17,3/27/2023,22:17:21,,
569,1/25/2023,20:54:29,,
69,2/2/2023,16:10:46,,
68,1/18/2023,23:05:56,,
611,1/23/2023,21:46:28,,
530,3/20/2023,01:43:18,,
331,3/20/2023,13:46:34,,
719,3/28/2023,21:22:32,,
116,1/22/2023,15:06:56,,
222,1/7/2023,03:16:58,,
207,3/26/2023,10:12:53,,
201,2/9/2023,19:18:54,,
244,1/12/2023,22:19:45,,
212,2/21/2023,12:46:06,,
655,2/16/2023,19:11:19,,
977,2/28/2023,13:55:18,,
191,1/7/2023,07:11:39,,
659,3/18/2023,08:55:52,,
133,1/30/2023,17:20:25,,
800,1/17/2023,20:25:06,,
195,1/20/2023,02:19:08,,
160,1/6/2023,15:31:29,,
645,2/2/2023,12:52:07,,
411,3/19/2023,22:57:20,,
213,2/13/2023,01:17:46,,
272,3/24/2023,14:13:54,,
564,1/15/2023,20:34:36,,
428,1/13/2023,21:21:25,,
834,3/27/2023,11:38:00,,
950,3/6/2023,10:21:46,,
192,2/21/2023,00:36:22,,
697,3/9/2023,12:49:47,,
712,1/30/2023,03:12:06,,
427,3/18/2023,08:57:32,,
869,3/20/2023,17:44:41,,
156,2/28/2023,00:11:55,,
568,1/6/2023,06:26:52,,
378,1/10/2023,23:59:10,,
879,2/21/2023,07:16:14,,
121,3/22/2023,16:40:11,,
70,3/29/2023,00:18:46,,
244,2/8/2023,06:11:10,,
465,3/10/2023,20:42:37,,
683,2/14/2023,20:09:59,,
788,3/13/2023,17:05:25,,
241,3/4/2023,17:20:23,,
490,2/6/2023,21:25:10,,
697,1/1/2023,13:14:28,,
340,1/18/2023,05:41:02,,
465,3/10/2023,18:41:54,,
993,2/26/2023,17:20:14,,
884,2/12/2023,22:01:51,,
671,1/25/2023,22:06:59,,
962,1/11/2023,17:21:59,,
893,3/14/2023,13:51:38,,
651,3/22/2023,13:16:59,,
631,3/28/2023,03:15:22,,
810,3/19/2023,06:03:37,,
258,2/14/2023,13:17:12,,
289,1/31/2023,22:46:11,,
484,1/18/2023,08:43:57,,
58,1/7/2023,07:23:22,,
48,3/13/2023,12:16:19,,
753,1/1/2023,02:33:18,,
925,3/4/2023,07:05:49,,
373,2/9/2023,22:57:34,,
877,2/9/2023,11:02:52,,
108,1/13/2023,16:22:04,,
675,1/12/2023,19:04:03,,
460,2/11/2023,09:57:00,,
829,3/2/2023,10:22:33,,
500,2/11/2023,16:00:28,,
476,3/21/2023,16:11:03,,
537,2/6/2023,17:33:43,,
700,1/3/2023,01:53:18,,
818,2/28/2023,23:11:47,,
852,1/8/2023,17:46:57,,
255,2/11/2023,07:48:50,,
582,3/19/2023,13:50:53,,
612,3/9/2023,16:56:48,,
764,1/6/2023,04:43:03,,
459,1/25/2023,08:02:46,,
622,1/25/2023,12:06:22,,
614,4/1/2023,21:38:22,,
414,1/15/2023,17:41:40,,
35,1/20/2023,08:43:02,,
585,3/8/2023,08:34:00,,
909,1/4/2023,07:46:41,,
468,3/21/2023,23:21:06,,
391,1/21/2023,23:01:50,,
948,1/4/2023,04:18:18,,
239,3/6/2023,21:18:35,,
466,3/24/2023,23:09:56,,
842,3/5/2023,16:06:21,,
521,1/21/2023,15:36:49,,
704,1/2/2023,06:17:17,,
688,1/24/2023,19:51:23,,
710,1/11/2023,10:50:26,,
699,3/4/2023,02:35:55,,
72,4/1/2023,20:01:31,,
352,3/10/2023,03:43:43,,
229,2/3/2023,23:59:09,,
591,2/4/2023,06:07:21,,
73,2/25/2023,20:05:48,,
817,4/1/2023,04:39:07,,
337,1/28/2023,02:00:15,,
419,3/29/2023,15:38:15,,
382,1/5/2023,06:59:07,,
516,2/14/2023,10:28:30,,
39,3/9/2023,18:37:49,,
750,2/23/2023,01:05:21,,
244,3/7/2023,13:44:10,,
208,2/16/2023,22:19:12,,
517,3/16/2023,21:20:58,,
203,3/3/2023,02:24:49,,
968,2/26/2023,01:34:54,,
776,1/4/2023,19:00:06,,
960,2/17/2023,09:30:40,,
368,3/22/2023,19:41:30,,
873,3/10/2023,15:11:09,,
534,1/9/2023,17:07:05,,
194,4/1/2023,22:23:56,,
678,2/24/2023,09:17:25,,
732,1/1/2023,05:45:17,,
513,1/8/2023,03:57:11,,
174,2/20/2023,11:36:29,,
204,3/21/2023,06:30:07,,
995,2/17/2023,02:25:12,,
980,2/1/2023,19:30:37,,
955,3/28/2023,16:00:46,,
143,1/22/2023,20:40:49,,
902,2/3/2023,22:59:19,,
645,3/8/2023,17:28:47,,
213,2/21/2023,17:24:32,,
846,1/12/2023,02:44:22,,
777,1/24/2023,22:47:01,,
50,1/4/2023,10:07:33,,
107,3/20/2023,11:57:11,,
425,1/27/2023,05:56:45,,
64,2/18/2023,02:41:17,,
345,1/30/2023,19:11:57,,
267,2/24/2023,15:40:13,,
674,2/22/2023,12:26:32,,
713,3/16/2023,00:21:26,,
982,3/30/2023,03:58:10,,
137,3/29/2023,03:54:42,,
566,3/11/2023,20:34:38,,
779,2/17/2023,16:27:13,,
387,3/13/2023,13:22:46,,
537,1/19/2023,15:12:15,,
238,1/5/2023,21:27:33,,
239,3/21/2023,04:38:01,,
361,3/2/2023,07:33:29,,
744,3/1/2023,23:17:08,,
527,3/16/2023,02:09:07,,
412,1/29/2023,20:14:09,,
921,2/28/2023,06:30:04,,
924,3/23/2023,02:56:49,,
474,1/27/2023,16:25:17,,
161,3/26/2023,09:12:36,,
165,3/22/2023,23:39:00,,
44,1/22/2023,05:58:55,,
290,2/18/2023,13:26:44,,
267,1/15/2023,01:43:18,,
230,3/19/2023,03:49:01,,
211,1/28/2023,11:36:36,,
749,3/30/2023,15:46:23,,
969,1/21/2023,14:09:06,,
234,3/1/2023,22:16:33,,
417,2/18/2023,11:15:32,,
451,1/3/2023,04:27:33,,
267,2/25/2023,16:04:52,,
111,1/9/2023,16:26:52,,
94,2/13/2023,13:45:16,,
394,1/23/2023,00:00:00,,
223,2/17/2023,07:50:10,,
854,3/13/2023,11:50:24,,
769,3/17/2023,16:17:48,,
161,3/21/2023,04:27:28,,
998,1/8/2023,20:10:20,,
952,3/17/2023,00:39:16,,
400,3/4/2023,19:23:54,,
473,1/21/2023,08:54:07,,
815,2/8/2023,13:13:37,,
40,3/1/2023,04:43:23,,
932,1/25/2023,06:50:20,,
44,2/20/2023,03:59:35,,
72,2/3/2023,04:29:24,,
453,2/8/2023,15:53:08,,
344,3/4/2023,10:55:03,,
368,3/8/2023,00:53:30,,
338,1/29/2023,19:29:18,,
132,2/4/2023,09:36:13,,
724,1/17/2023,22:48:16,,
989,1/15/2023,01:07:03,,
958,1/11/2023,15:09:24,,
487,2/24/2023,00:09:10,,
957,2/13/2023,15:42:00,,
810,2/2/2023,07:51:49,,
83,2/12/2023,11:37:09,,
944,1/11/2023,20:59:11,,
61,1/9/2023,01:59:19,,
578,3/24/2023,18:26:16,,
334,3/13/2023,05:13:06,,
1000,1/12/2023,12:43:35,,
192,1/21/2023,15:38:56,,
111,2/20/2023,03:46:47,,
960,1/2/2023,22:28:53,,
34,2/5/2023,19:28:17,,
288,3/24/2023,06:09:04,,
707,3/26/2023,03:50:57,,
215,2/7/2023,03:14:23,,
983,2/22/2023,19:42:23,,
636,3/11/2023,08:04:05,,
781,3/19/2023,00:54:02,,
489,3/25/2023,18:32:04,,
687,3/10/2023,12:31:38,,
256,1/5/2023,08:34:28,,
699,1/21/2023,15:52:21,,
546,1/27/2023,23:41:30,,
239,2/22/2023,19:39:55,,
976,1/16/2023,07:22:08,,
665,3/30/2023,15:44:14,,
328,3/23/2023,02:09:36,,
136,1/25/2023,04:40:47,,
398,3/16/2023,00:45:52,,
702,3/14/2023,19:41:54,,
348,2/1/2023,12:36:16,,
645,1/13/2023,12:45:16,,
445,1/15/2023,15:54:22,,
947,3/26/2023,03:17:40,,
567,3/23/2023,02:57:44,,
485,2/15/2023,10:23:09,,
849,2/15/2023,00:55:27,,
630,2/4/2023,15:45:31,,
575,2/11/2023,08:38:22,,
190,3/10/2023,05:55:54,,
734,2/7/2023,12:46:02,,
763,1/28/2023,23:14:20,,
164,3/31/2023,16:31:06,,
266,2/27/2023,01:14:58,,
638,3/11/2023,20:18:11,,
399,2/26/2023,17:57:09,,
418,3/11/2023,00:04:04,,
494,1/9/2023,08:04:32,,
985,1/29/2023,09:30:24,,
882,2/7/2023,16:36:18,,
377,3/4/2023,00:52:16,,
899,3/7/2023,09:26:20,,
214,1/6/2023,09:49:39,,
625,1/4/2023,04:23:56,,
660,1/25/2023,14:11:36,,
229,1/28/2023,12:45:38,,
267,3/29/2023,02:40:38,,
866,2/24/2023,03:08:27,,
206,3/16/2023,11:52:07,,
450,3/1/2023,05:33:58,,
959,1/23/2023,06:26:16,,
720,1/19/2023,01:57:34,,
360,2/26/2023,09:46:11,,
719,1/18/2023,06:44:58,,
188,3/30/2023,01:21:52,,
628,3/14/2023,19:33:17,,
726,3/25/2023,18:29:29,,
241,1/12/2023,08:25:30,,
709,2/20/2023,21:16:56,,
60,2/21/2023,08:07:36,,
365,2/5/2023,12:06:53,,
235,2/2/2023,00:55:59,,
154,3/31/2023,11:29:48,,
84,2/18/2023,03:55:37,,
882,1/16/2023,11:12:32,,
748,1/17/2023,09:37:13,,
8,2/3/2023,19:51:23,,
400,3/22/2023,11:41:27,,
463,1/9/2023,07:34:14,,
427,1/1/2023,23:58:59,,
650,2/16/2023,16:09:55,,
978,3/21/2023,12:21:09,,
346,1/13/2023,19:06:22,,
522,3/5/2023,08:27:20,,
21,1/20/2023,14:27:12,,
909,3/22/2023,22:35:23,,
715,3/30/2023,06:19:43,,
937,2/13/2023,21:00:49,,
942,2/26/2023,08:31:50,,
129,1/9/2023,10:14:32,,
803,1/7/2023,10:07:48,,
669,1/8/2023,18:40:35,,
965,2/18/2023,14:43:36,,
520,1/11/2023,07:36:13,,
369,2/25/2023,20:47:42,,
307,2/19/2023,05:12:55,,
617,3/3/2023,07:45:30,,
572,2/20/2023,11:44:15,,
831,1/4/2023,06:47:21,,
556,2/6/2023,02:47:58,,
704,2/4/2023,09:34:33,,
470,1/6/2023,20:41:15,,
909,1/19/2023,12:31:14,,
705,3/20/2023,23:48:15,,
299,1/3/2023,16:18:17,,
989,3/4/2023,03:06:48,,
4,3/12/2023,04:56:51,,
801,1/6/2023,13:50:24,,
174,1/14/2023,07:06:18,,
424,2/10/2023,22:22:18,,
119,1/2/2023,17:51:36,,
777,3/25/2023,16:27:46,,
490,1/19/2023,04:30:43,,
706,2/25/2023,21:20:14,,
804,1/30/2023,09:13:56,,
892,3/22/2023,00:51:20,,
272,3/17/2023,03:19:28,,
797,1/19/2023,18:33:02,,
721,1/3/2023,09:54:46,,
146,3/18/2023,02:19:11,,
580,2/9/2023,14:35:00,,
995,1/16/2023,09:01:16,,
202,2/17/2023,23:34:50,,
30,1/20/2023,20:59:01,,
586,2/10/2023,01:14:33,,
45,1/9/2023,03:10:54,,
866,3/14/2023,18:27:29,,
18,1/12/2023,16:59:02,,
275,3/13/2023,04:17:30,,
709,2/7/2023,12:38:57,,
985,2/27/2023,17:47:52,,
149,2/21/2023,00:03:24,,
250,1/12/2023,04:43:38,,
126,2/26/2023,20:42:50,,
474,2/23/2023,17:53:15,,
602,1/9/2023,17:08:21,,
543,3/5/2023,22:47:34,,
743,3/11/2023,04:29:09,,
388,2/15/2023,10:20:59,,
193,2/12/2023,07:17:59,,
41,2/9/2023,17:48:21,,
28,1/2/2023,10:12:29,,
205,1/6/2023,02:10:10,,
994,1/17/2023,12:45:08,,
817,2/11/2023,14:27:03,,
583,2/27/2023,13:40:40,,
678,1/25/2023,01:55:44,,
42,2/6/2023,17:14:44,,
87,3/24/2023,17:43:34,,
264,1/26/2023,15:18:22,,
200,3/5/2023,07:01:16,,
148,3/27/2023,13:23:18,,
861,3/23/2023,12:34:12,,
413,1/16/2023,11:34:28,,
981,3/23/2023,22:31:28,,
291,2/4/2023,10:24:26,,
914,1/28/2023,07:15:28,,
617,2/23/2023,01:49:13,,
218,3/18/2023,06:20:49,,
620,2/15/2023,01:55:53,,
660,3/10/2023,16:43:10,,
406,3/3/2023,17:48:38,,
969,3/28/2023,04:00:11,,
674,3/25/2023,01:24:31,,
919,3/27/2023,11:25:16,,
605,1/27/2023,20:23:03,,
655,3/23/2023,05:25:26,,
853,1/19/2023,00:12:30,,
533,3/30/2023,08:20:52,,
229,1/3/2023,03:43:01,,
910,1/21/2023,05:46:25,,
107,1/16/2023,06:21:12,,
145,2/13/2023,08:39:22,,
735,1/5/2023,18:20:31,,
122,1/17/2023,13:54:30,,
76,1/31/2023,00:25:22,,
668,3/7/2023,22:57:43,,
982,2/22/2023,00:06:43,,
632,3/21/2023,08:19:07,,
68,2/5/2023,16:58:32,,
745,1/31/2023,08:56:18,,
865,1/22/2023,12:41:05,,
698,1/3/2023,08:38:54,,
840,2/2/2023,10:31:16,,
924,3/6/2023,08:30:24,,
414,1/17/2023,07:14:26,,
875,1/4/2023,16:07:13,,
180,3/22/2023,19:32:20,,
851,3/28/2023,05:42:19,,
728,3/21/2023,01:08:00,,
646,2/15/2023,17:04:21,,
434,2/26/2023,06:00:53,,
464,3/9/2023,12:08:58,,
599,3/5/2023,03:13:16,,
59,3/8/2023,09:14:38,,
877,3/19/2023,06:40:47,,
501,2/7/2023,03:03:19,,
932,2/5/2023,04:28:55,,
723,1/26/2023,09:30:57,,
877,1/8/2023,14:22:42,,
466,2/17/2023,17:09:30,,
269,3/14/2023,16:55:17,,
218,1/14/2023,07:22:03,,
272,2/23/2023,11:08:01,,
858,3/7/2023,11:52:11,,
392,2/28/2023,13:17:59,,
63,1/5/2023,04:27:02,,
453,2/17/2023,04:41:29,,
498,2/10/2023,06:53:55,,
266,3/2/2023,09:15:37,,
190,2/28/2023,18:06:45,,
498,4/1/2023,11:41:17,,
287,3/30/2023,11:59:25,,
711,1/26/2023,03:16:47,,
516,1/1/2023,13:13:33,,
169,2/19/2023,02:28:51,,
810,3/25/2023,18:44:22,,
257,2/27/2023,23:33:39,,
41,3/6/2023,11:10:19,,
286,1/30/2023,06:06:09,,
69,2/21/2023,03:29:15,,
966,1/10/2023,10:50:16,,
737,3/20/2023,02:39:53,,
940,1/23/2023,17:07:17,,
896,2/17/2023,08:22:57,,
161,3/16/2023,10:51:49,,
419,1/22/2023,03:36:40,,
304,3/27/2023,01:07:20,,
927,1/23/2023,13:00:27,,
102,2/18/2023,04:04:08,,
391,2/13/2023,11:11:10,,
451,3/1/2023,08:47:35,,
